 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a31	0.042619777	0.190169482	0.404013075	0.21836623	0.0613901335	0.069441875	0.00891612775	0.002796779485	0.0001082314565	0.00217829477
a24	0.0197998898333	0.203718325333	0.300713175	0.32213536	0.0760926118333	0.0637650863333	0.00848677431667	0.00296924286167	5.90220818333e-05	0.00226054004
a16	0.0779206611111	0.381977048444	0.205015791667	0.221091622	0.0666995182778	0.0352202617778	0.00305892477222	0.00771428198722	0.000439192372611	0.000862734623667
a28	0.11547065037	0.565945932815	0.166399987222	0.0800172116667	0.0377402527593	0.0149083632593	0.00164923042407	0.0152401749957	0.00222873245754	0.000399480481556
a31	0.07719962779	0.456724792938	0.283780529074	0.0537619595556	0.0651163732531	0.0292090420864	0.00587772604136	0.0246060489986	0.00292113978585	0.000802753473852
a37	0.0775354802633	0.429576079646	0.298372471691	0.0475761551852	0.0767488910844	0.0347521143621	0.00680934573912	0.0254196756662	0.00231390652862	0.000895877327951
a24	0.0692408217544	0.410759641549	0.141872206564	0.0719775337284	0.0467664913615	0.0153082277874	0.014740403305	0.0355676982221	0.190112532343	0.00365444191265
a46	0.0356963753848	0.195888175516	0.0701310278547	0.214281034576	0.158458121454	0.0092271835958	0.0175472793017	0.036381643074	0.257201805781	0.00518732913755
a31	0.0134258047283	0.117128270839	0.0940843942849	0.237775224859	0.320533823818	0.00992609886527	0.00679579196723	0.0297028366913	0.15265319026	0.0179745620459
a10	0.0082061723761	0.0780430532797	0.142292691428	0.136875923286	0.453993667939	0.0138845822884	0.00319565535574	0.0280670772304	0.11300956092	0.0224316264486
a11	0.00982737312537	0.0570457707599	0.111523731809	0.266719832762	0.467322042646	0.0191703077628	0.00207011631858	0.0140197704101	0.0426697678067	0.0096312904162
a31	0.00749222396179	0.0365709642533	0.0746443719363	0.347465037587	0.383542294215	0.0448656095876	0.00226770060619	0.0206817658034	0.0552480842689	0.0272219426387
a0	0.00600268657393	0.0440088564178	0.187768130645	0.234414615862	0.364908098072	0.0484488488625	0.00264067180206	0.0240611319345	0.0555103063563	0.0322366312129
a31	0.00756818752464	0.0465355428059	0.229167446882	0.177642918621	0.349866619357	0.110284088621	0.00532921620069	0.0170861749782	0.0220195897188	0.0345002274043
a39	0.00655752904155	0.0326362859353	0.296641108961	0.175651812874	0.294163796452	0.131333931874	0.00592055080023	0.0115615085927	0.0106621254063	0.0348713801881
a29	0.00602000988052	0.0245575846451	0.297061709654	0.208406090958	0.366472292151	0.0646411886247	0.00390323526674	0.0087451831309	0.00719658763543	0.0129960806827
a41	0.00541379896017	0.0140606085484	0.129985521218	0.242981146986	0.541037437384	0.0413901653749	0.00318181275558	0.0082625702103	0.00759007787848	0.00609680452757
a35	0.00431523142006	0.0091304321828	0.076311179406	0.232869938995	0.635916269128	0.025089703625	0.00230713958519	0.00515227390343	0.00586693142616	0.00304090407586
a20	0.00663836357335	0.0109292737276	0.0507423774687	0.162443102998	0.664722989709	0.0490258495417	0.0037916711284	0.0297459689678	0.0108289772754	0.0111314485253
a31	0.00689682245778	0.0162209439092	0.0337927833229	0.106143154333	0.461704123236	0.255157733181	0.00434280327613	0.0679481496559	0.0301495127585	0.0176439765084
a37	0.00431607135259	0.0129265691697	0.0244752252743	0.118163204778	0.436463117745	0.303109015394	0.00270565619204	0.054905490552	0.0320493495862	0.0108863108361
a2	0.00403753505086	0.00712758492323	0.0223226670914	0.112016841593	0.429190882582	0.329666532798	0.00333810993068	0.0471507775173	0.0366732635287	0.00847583561203
a20	0.00934593201695	0.00944138164108	0.0349296543638	0.107389547198	0.338593020861	0.353371777599	0.0117535813102	0.0542773568391	0.0667246478429	0.0141731285373
a0	0.0185450440057	0.012471857547	0.0682487914546	0.143530125733	0.444869340287	0.1859114792	0.0164636464367	0.032737214613	0.0624248746143	0.0147976215124
a31	0.0176324636686	0.010356417849	0.0624588231515	0.126843668578	0.358430033429	0.291165953067	0.0133464608122	0.0413682862043	0.0616120235381	0.0167858821708
a16	0.0259871335562	0.019997921283	0.0489349170505	0.110945029526	0.227233331143	0.303889276356	0.0269051482707	0.0604643154014	0.144812177846	0.0308308060569
a31	0.0378135788521	0.0241521874277	0.0412068763502	0.089543747842	0.155966505048	0.180063914119	0.0464984820902	0.1452022918	0.209677859282	0.069874592019
a20	0.0394215329507	0.0250854871426	0.0341086194501	0.0617544039473	0.0939681616827	0.13413882004	0.0653001290301	0.190809727267	0.262990469761	0.0924226473397
</S>	0.0423202799753	0.0336129070713	0.042948224725	0.0691052219737	0.0905925788413	0.08876926302	0.078361884515	0.151851798633	0.317428569881	0.0850092536699
