 	allora	io	ora	sto	studiando	di	maestra	ma	ho	una	sorella	mia	sorella	studia	quest	anno	che	viene	per	medico	</S>
a31	0.00194849495	0.052038045	0.14519557975	0.12295016735	0.068644274	0.066996366405	0.073111451	0.1325686056	0.0270291003	0.00219583515	0.0050326408	0.0062685195	0.00492185189	0.0233393285	0.0095720126	0.0321255697	0.0268578185	0.000427130865	0.0130963639	0.18476975	0.0009110785
a17	0.00165369251667	0.056678218	0.17797624325	0.209615545783	0.06245191	0.0239840155383	0.0483366966667	0.0592656766	0.0190041126333	0.000840158248667	0.00185456914799	0.00520034416667	0.00175336027991	0.0447336685	0.0302280292667	0.0216632420333	0.0306624518333	0.000660355031667	0.0238120412333	0.178154006667	0.00147165763333
a31	0.00064639280889	0.0265064812333	0.14757557775	0.228001448594	0.137729926667	0.0103848888128	0.0501010712222	0.0425392872	0.0185413189778	0.000308379301556	0.000631959290653	0.0252397577222	0.000592240816213	0.0724804928333	0.0412963617556	0.0270936640111	0.0331456589444	0.000762299803889	0.0278603648778	0.106707028556	0.00185538197778
a17	0.000266617306297	0.0110812911111	0.10597284025	0.156379492531	0.156859378556	0.00603862687093	0.111036807074	0.0522050464	0.0733390954259	0.000126499365185	0.000224403814936	0.0306216718741	0.000205196637998	0.0637529026111	0.0410614292519	0.0459528480037	0.0429817253148	0.00049429779463	0.0317841587593	0.0680161325187	0.00159952735926
a31	9.5883153399e-05	0.00583301263703	0.0421807880833	0.0731721185103	0.0988151925187	0.00905862505698	0.146581975691	0.0635917008	0.0938442808086	4.5117461195e-05	7.50465493103e-05	0.0114629433914	6.8508021056e-05	0.0451197582037	0.0786648964173	0.159802786001	0.0810595274383	0.00054156059821	0.0350263035864	0.0538010011729	0.00115899919975
a34	3.32002141997e-05	0.00337052587901	0.0217381980278	0.0581339908368	0.0869390441729	0.0173065216857	0.113589301897	0.0969284189333	0.0751622726029	1.95667345317e-05	2.57051829834e-05	0.00664642093047	2.30284624487e-05	0.0283647017346	0.0787771754724	0.241343978667	0.114483769146	0.000817021432737	0.0332729118621	0.0225457007243	0.000478581668583
a1	0.000241675529833	0.012357781493	0.0324265643426	0.0697630436123	0.0514941280576	0.0163044739952	0.119476017299	0.125893584311	0.075600904201	0.000103239377511	1.08298582611e-05	0.00485711307682	1.41066301162e-05	0.0988578505782	0.0515060551575	0.183406337556	0.0944897747153	0.00325668144425	0.0328889176207	0.0252555769081	0.00179535307819
a35	0.000311500682378	0.018789671831	0.0392661221142	0.0587382345374	0.0264492434525	0.00723907574507	0.0960341210997	0.0788856127703	0.0381218858337	0.000857188305837	7.4020629537e-06	0.00288620859227	1.78466760387e-05	0.236329173526	0.0711693397192	0.173281027185	0.0957669365718	0.00865848158142	0.0159351352069	0.028997535636	0.00225826367273
a31	0.000105568145526	0.017715515277	0.0842891980381	0.176123124846	0.0173093429175	0.00360263556169	0.0444341003666	0.0320048242568	0.0164287749112	0.00113223918861	4.98456295123e-06	0.00197366606409	1.29703650462e-05	0.265876817842	0.0672559279064	0.143266707395	0.0946099305239	0.00816347150714	0.0081886622023	0.0166084190787	0.00089311617091
a20	4.6178944142e-05	0.0153492060923	0.114082592679	0.233029249615	0.0215431283058	0.00251334588723	0.0735387981222	0.0205868880856	0.0105472515037	0.000823346549537	9.30876841708e-06	0.00157658762136	3.80625280487e-05	0.198603399281	0.0577792226355	0.105068027465	0.102233395175	0.00563088214905	0.00660092310077	0.0297185215596	0.000681681240303
a17	4.19940480473e-05	0.0171290040308	0.0744595762263	0.128604987872	0.0302752101019	0.00323875556241	0.134621459374	0.0245214226952	0.0152227888346	0.00296918204985	2.3329230139e-05	0.00606267940712	0.000107399772683	0.14991299976	0.0671944308785	0.166913779155	0.115352063392	0.0108940487164	0.00656929013359	0.0452244368532	0.000661172063434
a20	3.65544016824e-05	0.0223479443436	0.0398464451754	0.0734266542907	0.0263911757006	0.00625759008747	0.104141296458	0.0226402292317	0.0221359036115	0.00642386991662	2.3667530713e-05	0.00920596180237	0.000108690130894	0.09287065982	0.135711183626	0.266490586385	0.114773849464	0.0159014592388	0.0091690019112	0.0314271482844	0.000670107154478
a8	2.90695248941e-05	0.0151283546812	0.0173255185918	0.0578480564302	0.0315670772335	0.00738365622916	0.136165285486	0.0306698760772	0.0319387792038	0.00537830308554	1.22637327377e-05	0.00676104183412	5.2706097298e-05	0.03305514884	0.154255363209	0.320188565462	0.114607579821	0.0121831352463	0.00838851220373	0.0164560664281	0.000605611834826
a31	2.14552214647e-05	0.00615694139373	0.0089909196306	0.0607496121434	0.0450343697445	0.00939269327639	0.152595710495	0.0710655666924	0.0449915524013	0.00373357347518	6.4407357459e-06	0.00685067317804	2.32055524993e-05	0.03219633728	0.0868689930697	0.311901435154	0.127861253274	0.0109853669154	0.00910329030124	0.0100438178094	0.00142681792828
a24	1.33462316549e-05	0.00320530579791	0.00503264664353	0.0389159100478	0.0317190859148	0.0123550424255	0.0762061168317	0.0704038465641	0.0463564024671	0.00330488262506	6.00616458197e-06	0.00557408632601	1.59905728998e-05	0.03134846486	0.0819035143566	0.433042668385	0.124260754425	0.0139434539718	0.0126789922671	0.0078626982698	0.00185079837609
a31	1.31868392183e-05	0.0019346292993	0.00340073141451	0.0368932103493	0.0186496639716	0.0101828919085	0.0464223602772	0.0462242918547	0.051834827489	0.00175968464169	8.40658719399e-06	0.002421100442	1.69482386333e-05	0.01102125341	0.0912066114522	0.452696329462	0.185611711475	0.0162091353239	0.0162869879224	0.00589951228993	0.00130650872536
a13	4.17575717394e-05	0.00119196665643	0.00303404933817	0.0365177611164	0.0157090283239	0.00556494113617	0.0325048684257	0.0339903114516	0.043375933163	0.00156998824723	2.61261277313e-05	0.001441181994	5.45044215444e-05	0.00531870749333	0.100824447151	0.409039916487	0.276769193825	0.013116382808	0.0143557219741	0.00458618706331	0.000967002248453
a20	0.000139088167246	0.00141711080881	0.00285788871272	0.0244929600388	0.0219792614413	0.0105014417787	0.121117441142	0.0267079549839	0.0733993750543	0.00149746591574	3.89361065771e-05	0.00495723244467	9.01392105148e-05	0.00340332696444	0.0867543890503	0.408920172162	0.191389146275	0.007266264136	0.00656665045803	0.00514530778777	0.00135840452282
a33	0.000306489822415	0.0016037947696	0.00268242580424	0.0220421800129	0.0459570048138	0.0145632489262	0.235228287047	0.0412307256613	0.117306685018	0.00105618623858	4.87799881924e-05	0.00802793214822	0.000104066520172	0.00148473843481	0.0589103630168	0.328066007387	0.104692668758	0.00548106804533	0.00381923965268	0.00563868559592	0.00174939117427
a20	0.000351426944138	0.00208955948987	0.00248396573475	0.0198633690043	0.0542315282713	0.0173021426421	0.286149555682	0.0493707515538	0.155433038339	0.000813162946193	5.01222083975e-05	0.00850297688274	0.000102427415057	0.000843510634937	0.0440270963389	0.263648362462	0.073293580586	0.00661791718178	0.00392035925089	0.00720227953197	0.00370283485809
a31	0.000206964858046	0.00300016009662	0.00313515081158	0.0223072263348	0.0350618464238	0.0165964619474	0.214270747561	0.0390962911846	0.146217857113	0.00113390474873	3.01494567992e-05	0.00690435309425	6.33045686857e-05	0.000593123721646	0.0869631474463	0.236733330821	0.122615279529	0.0268261823939	0.0211807257503	0.0114386625107	0.00562509761936
a21	0.000148346836015	0.00206177855554	0.00283240010386	0.0246502091116	0.0230155251413	0.00789974238247	0.0882047698537	0.0224030402282	0.069817610371	0.00182181048291	5.72621239331e-05	0.00354794599808	8.30378848952e-05	0.00117893557388	0.120444910482	0.359477900274	0.20468758651	0.029681345998	0.0252114357834	0.00923548670357	0.00353891488645
a20	0.000314516545338	0.00113582054185	0.00203214126795	0.0202538557039	0.0352609677138	0.00687814146082	0.207277174951	0.0299592872427	0.110922407124	0.00161549436097	9.48554079777e-05	0.00378149723269	0.000136535118298	0.00133203314796	0.071603453494	0.331460561758	0.14631088717	0.0116434645327	0.0100454214611	0.00568529096786	0.00225621484215
a31	0.000324937783779	0.00218145308062	0.00302607522265	0.0217758939013	0.0348689089046	0.00659154792027	0.242453838317	0.0326316547476	0.137891577708	0.00141038175366	7.82255859926e-05	0.0034634152109	0.000123719976099	0.000665326505987	0.0948388398313	0.235577352253	0.10264333739	0.0363933035109	0.0262821851537	0.0123826241893	0.00439540214738
a26	0.000363337056593	0.00246081599354	0.00339460040755	0.0315435939671	0.0319418039682	0.00751107140676	0.123608472772	0.0234864972492	0.087552191236	0.00423230451789	0.000205003548664	0.00455397130363	0.000264863175366	0.00100871296866	0.128906093277	0.334754744084	0.11827677913	0.0441765379036	0.0323684875179	0.0148489621964	0.00454113154913
a37	0.0011174973022	0.00173242303118	0.00326707523585	0.0351821836557	0.0626102559894	0.00922026356892	0.220831337591	0.0423040190831	0.126245260412	0.00498524557263	0.000455887816221	0.00686366476788	0.000580062538455	0.00139502935622	0.0765220360923	0.278899047028	0.0831874253767	0.0171641039012	0.014419560106	0.00991700486547	0.00310060094971
a31	0.0012391927674	0.00345070271039	0.00462128841195	0.0342081935519	0.0592280363298	0.00672461295631	0.227953553864	0.042712126361	0.143743696804	0.00328004775754	0.000409960510074	0.00526890288929	0.000570562386152	0.00094334865874	0.0835375570308	0.195997281343	0.0713511141256	0.0454162738337	0.0383444668353	0.0236518792885	0.0073472122499
a23	0.00100241372247	0.0038180026368	0.00443327647065	0.030777011184	0.0415931631099	0.00838391598544	0.108582562621	0.0289163501203	0.092543542268	0.00448342375251	0.000479297008025	0.00763458392976	0.000624074002051	0.00132008075958	0.114880300344	0.312515560448	0.101348414709	0.0543140269446	0.0460478786118	0.0281044870962	0.0081976181833
