 	non	ho	cosa	è	da	mangiare	</S>
a31	0.42451527	0.155417145	0.160189382	0.010323336081	0.00091894387	0.247699378685	0.000936553785
a8	0.404360483333	0.168393225	0.152387760667	0.003460178347	0.000553598968333	0.269754579562	0.00109019887167
a31	0.581902274444	0.132777427	0.0784707502223	0.00119108870333	0.000413010621111	0.197791373187	0.00745414443389
a37	0.508456308148	0.082986641	0.0438046927408	0.00044502045611	0.000398007987037	0.353922837729	0.0099865744113
a20	0.465755186049	0.063463577	0.0189643774803	0.000194200778703	0.000202176677679	0.445406189243	0.00601437297043
a31	0.373573842016	0.0382094806667	0.0212777397268	0.000194100432901	0.000154600187893	0.561320406414	0.00526986599014
a17	0.396918147339	0.0549175218889	0.0236438439089	0.0002598947043	0.000356861655964	0.519798478805	0.00410527239671
a20	0.46412345578	0.0843732152963	0.0282113819696	0.000993190581433	0.00159353305199	0.282817122935	0.137888111432
a31	0.244418824593	0.0588128750988	0.0306348749899	0.00233219326048	0.00242276351733	0.427621727645	0.233756733811
a39	0.343918794198	0.0496212903663	0.0225968159966	0.0136339249202	0.0105548476724	0.421859574882	0.137814755604
a35	0.521968778066	0.111577436789	0.0564267319989	0.0515469869734	0.0319476152241	0.163632514961	0.062899897868
a39	0.402422242689	0.158026735596	0.104258400666	0.0626293563245	0.049318383408	0.091703847987	0.131641007623
a46	0.316356670896	0.155091765199	0.117051396889	0.0713954714415	0.0773501478027	0.0821517979957	0.180602742541
a35	0.338309123632	0.167417285066	0.123259092296	0.0968156871472	0.0878732759342	0.0696944583319	0.11663105618
a31	0.300020887877	0.160526011689	0.150832660765	0.0845975763824	0.0624471386447	0.0779127651106	0.163662940727
</S>	0.234665293938	0.139096140845	0.168763320382	0.0718794891912	0.0502099293224	0.0977627575553	0.237623050364
