 	che	sapeva	che	non	può	fare	il	bagno	</S>
a31	0.3966997465	0.013508005	0.0725476335	0.453207803	0.0367235865	0.00591099385	0.01816974485	0.0021994331	0.0010330701
a20	0.381456699833	0.00932566773333	0.1001339845	0.463254244333	0.01390049887	0.00546737428333	0.0229736072833	0.00173231336667	0.0017556409
a28	0.430667056611	0.00330778050778	0.107442088167	0.419169844778	0.00579201952667	0.00406132576111	0.0165712744278	0.00805005172222	0.00493857373333
a31	0.20461288287	0.00117133288059	0.074781963389	0.663758858259	0.00322181921556	0.00492255678704	0.0319228951426	0.0104517812407	0.00515588682444
a39	0.0861686266233	0.0010937658082	0.13421451513	0.726857776086	0.00128493620185	0.00371360659568	0.0343145808809	0.0099170307469	0.00243509978815
a24	0.0550924672078	0.00114686957607	0.149751345043	0.469050964029	0.00169702222395	0.00397148199856	0.0215180727936	0.247972748916	0.0497989778627
a31	0.0332302066693	0.000495221542023	0.057801295681	0.48249488001	0.00199155625798	0.00473548893285	0.0203787519312	0.329330097972	0.0695424589542
a17	0.102967153156	0.00125456789067	0.025915441227	0.655956993337	0.00146935433599	0.00298497914428	0.0115469394771	0.168913274324	0.0289912531514
a31	0.124990600152	0.00495041163022	0.0138720685423	0.696433777779	0.001477753412	0.00219709461476	0.00613500565903	0.135236694775	0.0147065668838
a39	0.222164162484	0.00647400254341	0.0086055943141	0.59038637926	0.008340789504	0.00591522620492	0.00800913621968	0.129085424925	0.0210192996279
a41	0.293840545828	0.0158577871811	0.025633774438	0.307026249753	0.0161745885013	0.0226815110683	0.0442226750732	0.185458448308	0.0891044585426
a31	0.145933866276	0.0519892190604	0.0663209978127	0.262528053251	0.0139653585004	0.0432023660228	0.0676367596911	0.193247289436	0.155176112848
a33	0.100591238092	0.0696578086868	0.0788584546042	0.216511314417	0.0206113985001	0.0514945643409	0.0682413145637	0.157179966479	0.236853960949
a31	0.0843833176973	0.0968266152289	0.117267461535	0.0926357074723	0.0298719588334	0.10102621478	0.0902449031879	0.110513325493	0.27723052365
</S>	0.0526482813486	0.131878347614	0.166947335767	0.0543281927361	0.0294608184167	0.14975931239	0.101435944094	0.0716868577465	0.241854946825
