 	tutto	il	cibo	vuole	girato	</S>
a31	0.452174023	0.091775208	0.022671572	0.0231429579	0.4074227065	0.00281349755
a8	0.433656356333	0.063295018	0.0168693956767	0.0224026396667	0.4616409755	0.00213560961333
a31	0.481299238778	0.0316467666667	0.00712738373557	0.00934295912223	0.466199545167	0.00438412983444
a29	0.256253092926	0.0195142567222	0.00373186245519	0.00476200033741	0.710577028389	0.00516179303481
a20	0.332662457642	0.0472094380741	0.00279689019506	0.00187907660914	0.613603109463	0.00184904534827
a39	0.635682702547	0.0618264640247	0.00290376549835	0.00117950571971	0.297626549821	0.000781021482757
a31	0.523326403516	0.0623938526749	0.00374644859945	0.0058268316899	0.40147712994	0.00322932594759
a0	0.508195170505	0.058550228225	0.00408855953315	0.0072128882633	0.41797507198	0.0039780636292
a31	0.494814060102	0.0219397774083	0.00353494251105	0.00451264168777	0.468659735993	0.00653884652307
a24	0.486475593301	0.0124388389694	0.00726734250368	0.00414302932926	0.482095817331	0.00757942554102
a36	0.787174017767	0.0132899718231	0.0152371308346	0.0100089223098	0.169726800777	0.00456325071367
a11	0.852871792589	0.016268687941	0.0253087842782	0.0231685661033	0.0758713989257	0.00651085640456
a17	0.850955430863	0.0216757163137	0.0252663782594	0.0290170850344	0.0655668573086	0.00751857813485
a31	0.590661600288	0.0259086514379	0.0721190522531	0.0360238746781	0.25683121777	0.0184556210449
a6	0.323146843429	0.0347014884793	0.0894678654177	0.0513774228927	0.469658105923	0.0316482923483
a31	0.251288814476	0.0366973668264	0.0915410598059	0.0540981999642	0.502114635308	0.0642599294494
a24	0.332759738159	0.0514136149421	0.098793676602	0.0588385609881	0.376846275103	0.0813480978165
a6	0.383818956053	0.117724711647	0.091981165534	0.133529606996	0.210680971701	0.0622645266055
a31	0.261445895351	0.122894415882	0.125683165178	0.145975516332	0.2599317739	0.0840691615352
a46	0.18975456645	0.0743438049607	0.114338375059	0.165332426111	0.3635642313	0.0926665371784
a39	0.160183106817	0.102308922654	0.100969258353	0.227015338704	0.320523923767	0.0889994257261
a31	0.278492612272	0.118873447551	0.114846516118	0.165605031235	0.232649447922	0.0895329619087
a41	0.297318897424	0.0864109141837	0.104222890706	0.181592382078	0.259471899307	0.0709830466362
a8	0.185309969141	0.0936905363946	0.102256005569	0.272493504026	0.267763113102	0.0784868802121
</S>	0.162952789571	0.114646163197	0.115844187784	0.295916182013	0.220395201551	0.090245473106
