 	non	ho	cosa	a	fare	</S>
a8	0.735691695	0.249778254	0.0051307117	0.00088609875	0.00189777635	0.006615449185
a31	0.725598878333	0.253517504667	0.0119287142333	0.000363960276667	0.00184805677333	0.006742896875
a37	0.821625659444	0.151783834889	0.0202981840778	0.000762916918889	0.00180538414778	0.003724082105
a10	0.705864553148	0.14649508163	0.135672938359	0.00626530073963	0.00301531981593	0.00268686185167
a37	0.690969517716	0.11990714921	0.16783547712	0.00899551947988	0.00968538537198	0.00260700643389
a10	0.649111812572	0.0995786584033	0.20384417004	0.0220664417266	0.0201958044573	0.00520314564463
a0	0.515862777524	0.0795559214678	0.217655976847	0.0344746812422	0.117438052152	0.0350125607149
a20	0.409411989175	0.0579018358226	0.0815072717823	0.0364063194141	0.294339050717	0.120433513572
a17	0.212008823058	0.0469500752742	0.0379077525941	0.042050558138	0.391984300239	0.269098514524
a20	0.0980581660193	0.0475470370914	0.0276140155314	0.057982421046	0.370706406746	0.398091978175
a8	0.0745892336731	0.0656032256971	0.0385358671771	0.108645995349	0.353368332249	0.359257366058
</S>	0.0760446418365	0.0773519048486	0.0483665485886	0.144218842674	0.371058176124	0.282959913029
