 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
a23	0.08809380225	0.074452844	0.034733893	0.03464692625	0.07417016355	0.1802023555	6.5066105e-05	0.00065115551	0.511356665	0.001627144875
a31	0.0877305800433	0.0743570595	0.046302413	0.0471399990833	0.07829888385	0.1788815835	5.674123e-05	0.000584912702333	0.426639978333	0.060007840575
a10	0.0294626549411	0.0345059526667	0.092040793	0.0551607000278	0.181604690617	0.0742288105	3.62908333333e-05	0.000241731918444	0.453171379444	0.0795470034117
a41	0.0110150416804	0.0546539722222	0.111674483333	0.0464966351093	0.228906482872	0.0462463398333	4.30271761111e-05	0.000135019939148	0.474087889815	0.0267411299006
a24	0.00547432229347	0.0643448440741	0.075980381111	0.0173628876031	0.0959039140907	0.0345256722778	0.00034502577537	0.000145366037383	0.696886696605	0.0090308925602
a46	0.00720852576449	0.270838648025	0.0937973847037	0.00952904333437	0.0411247411636	0.0316808490926	0.000887229158457	0.000196769725794	0.541513780202	0.00322301413673
a24	0.00791734908816	0.338692542008	0.0933952899012	0.00779612837812	0.0239370800545	0.0282141286975	0.00180393478615	0.000380535928598	0.496266151401	0.00159683044558
a37	0.00432365566272	0.226028206669	0.107042601634	0.042353291726	0.0610398536848	0.0534648918992	0.00659467666205	0.000784288526199	0.495918089134	0.00245041621519
a46	0.00269098658757	0.385256015556	0.144485367211	0.0673042059087	0.0874620745616	0.0975328086331	0.00789708362068	0.000699437446733	0.204276016045	0.00239600366173
a31	0.00182991616252	0.340115748852	0.10923629907	0.0588114773029	0.0992469781872	0.202429409544	0.00359113630689	0.00273787792024	0.175426919682	0.00657423857724
a20	0.00149688758751	0.154361784617	0.180036096357	0.073629189101	0.143640559396	0.265223506515	0.00159534486896	0.00339806907875	0.168646704561	0.00797186595908
a8	0.0011866954625	0.0948166482057	0.223486792119	0.192727636367	0.209411563132	0.205029095505	0.000986908322987	0.00115467475392	0.0683049518537	0.00289502715303
a31	0.0015418944875	0.0416816249686	0.125101517373	0.255000622122	0.222673024377	0.131288819835	0.00136169750766	0.00439617200697	0.195762202951	0.021192383451
a10	0.00174990229583	0.0290855035562	0.175507799124	0.169150135707	0.197537761459	0.155204921278	0.00152061994589	0.00547715288099	0.237265563317	0.0275006316503
a31	0.00100880025194	0.0248212137521	0.233645479708	0.212636493569	0.170651965486	0.260727347093	0.0011858872253	0.00188856825566	0.081962141339	0.0114721344501
a10	0.000445080137313	0.0194799578174	0.249138383236	0.20766554919	0.129192803495	0.358104505698	0.0010409180751	0.00069097492322	0.0282937730463	0.0059480507167
a11	0.0011628330791	0.0200032676058	0.272328684412	0.122968204397	0.145267897832	0.423501551899	0.0010582074917	0.00031784838574	0.0111518261488	0.00223964388223
a37	0.00272763589303	0.0158632748686	0.203051064804	0.124189316132	0.166963605944	0.476116633966	0.00408291119723	0.000425686885247	0.0053809830496	0.00119886810408
a31	0.00246778453101	0.0109615878562	0.126301081601	0.117050050044	0.157902398648	0.540350244655	0.00785495539908	0.000728146428416	0.00299483664987	0.0333889350347
a20	0.00127568634367	0.00673737975207	0.075923872867	0.0935474456813	0.110316491549	0.659186724885	0.00678422019969	0.000673853836139	0.00169085659996	0.0438635140382
a41	0.00185024061456	0.00650588528402	0.048388782289	0.106376030894	0.0949067625163	0.718522071628	0.0049929845999	0.00112380610538	0.00155164784999	0.0157817919061
a11	0.00584087143819	0.00722593856134	0.067498839763	0.187229536965	0.142613350839	0.550524743876	0.00595444949997	0.00224228906846	0.00866163561666	0.0222083588354
a27	0.0100165551461	0.00780620402045	0.105410583254	0.231066972322	0.17798917028	0.407576514625	0.00688326449999	0.00334358555615	0.0153538588722	0.0345533062785
a0	0.015498258382	0.00794941984015	0.118706369751	0.221465940774	0.187393393427	0.388826411542	0.00685753113333	0.00412830318538	0.0159211139574	0.0332532487595
a20	0.0229504914607	0.00922683561338	0.12715163525	0.188354186925	0.185041517809	0.403960597181	0.00776360384444	0.00542448349513	0.0172412996525	0.0328853495865
a31	0.0484261098202	0.0448472362045	0.139178955083	0.146054898975	0.17463207927	0.348788772394	0.0182877696148	0.00596717306504	0.0258324648842	0.0479845731955
a17	0.0583115279401	0.0627919567348	0.113822739361	0.264710072992	0.141542676423	0.234084120798	0.0276846635383	0.012410579155	0.0336293656281	0.0510123463985
a20	0.0592570193134	0.0432116302449	0.0820301674537	0.289342767664	0.107660670474	0.289819126933	0.0295757358461	0.0234786010517	0.0352902462094	0.0403340651328
a37	0.0683277044378	0.037787027415	0.0824964558179	0.147253842555	0.100138018491	0.428065272311	0.031242681282	0.0279680793506	0.0360527577365	0.0406681827109
a31	0.101001606146	0.0603976831383	0.084137566606	0.0950104125183	0.10288814283	0.41804701077	0.0361143144273	0.0230640447835	0.0376857822455	0.0416534375703
a0	0.118625270049	0.0791742923794	0.082792292202	0.118252802506	0.10343255761	0.31921097359	0.0492468028091	0.0310890062612	0.0477970790818	0.0503788958568
a17	0.0855008513497	0.0650241617931	0.076391242734	0.253305334169	0.0979943875367	0.21496202453	0.0536246352697	0.0445766230871	0.0550775080273	0.0535431802856
a28	0.0818253054499	0.0598889915977	0.0760433592447	0.263177064723	0.0948324808456	0.212683554843	0.0541821860899	0.0470310033624	0.0561528043424	0.0541831917619
a31	0.143301876817	0.0810969338659	0.0730724604149	0.137037079241	0.0902075302819	0.265191324948	0.0596048053633	0.0402019217875	0.0549244314475	0.0553615925873
a20	0.145752237939	0.0868041379553	0.065985345805	0.208370660747	0.090257902094	0.203262361649	0.0605682684544	0.0347288612625	0.0532974438158	0.0509728028624
a28	0.075728254313	0.0617801736518	0.0723364806017	0.363610746916	0.115937146031	0.12669211855	0.0506390838181	0.0337789067542	0.0564274486053	0.0430696922875
a15	0.057696895771	0.0536127935506	0.0766820622006	0.357868168972	0.121828158677	0.13484447085	0.0476760039394	0.0369128395847	0.0639844502018	0.0488941620958
</S>	0.0606106603855	0.0577664537753	0.0743257461003	0.310767984486	0.105822924339	0.160570430425	0.0543419994697	0.0447180512924	0.0693547101009	0.0617210210479
