 	io	non	so	cosa	è	da	scrivere	</S>
a48	0.595060315	0.263397883	0.1041292135	0.0292887851	0.001298986365	0.00211274965	0.00042570462	0.0042863855
a31	0.516159721667	0.338805687667	0.1072072895	0.0288272394333	0.0005808323309	0.00245030548333	0.00029461216	0.00567430983333
a14	0.600152357222	0.290628745889	0.0912074281667	0.0108673626778	0.000214868768867	0.00196744873778	0.000227677013333	0.00473412783444
a37	0.692355509074	0.20567926863	0.0912091853889	0.0062814966926	0.000345460982289	0.00119634202259	0.000410274944444	0.00252254106815
a10	0.533402227025	0.113530479543	0.341187424463	0.00847903689753	0.000384820625763	0.000884161960863	0.000381162864815	0.00175077733605
a31	0.251465236342	0.135232896514	0.580619218154	0.0307883662992	0.000158648911254	0.000475786800288	0.000142868719605	0.00111701159202
a28	0.215247408781	0.197104748838	0.463251869385	0.0583600254331	0.00274355050808	0.0032722126601	0.00805118018787	0.051969015264
a31	0.37420668626	0.222112842946	0.266717424462	0.0456131511444	0.00364782865936	0.00456550475337	0.010745621696	0.0723909634213
a42	0.389555392087	0.206568924315	0.118424789487	0.0343713663815	0.0647942733765	0.0580980944511	0.0761295891987	0.0520575878071
a23	0.213565707362	0.158154791438	0.076418524829	0.0483012054605	0.161548767792	0.128205411484	0.1552928964	0.0585127089357
a8	0.157657924454	0.117113672146	0.0663733766097	0.0621344618202	0.223385259264	0.150964863828	0.161542745467	0.0608277043119
</S>	0.122612705227	0.101826768573	0.0683170833049	0.0712445259101	0.251350229632	0.158654516914	0.159293042734	0.066701117156
