 	ora	che	loro	non	vengono	più	</S>
a39	0.64180508	0.04372928	0.273186415	0.03035002115	0.003482576915	0.005523472975	0.0019231808455
a20	0.684120056667	0.0234758435333	0.269095696667	0.01366452395	0.00140174734833	0.00573920820167	0.0025029113485
a13	0.872052295556	0.0117439713778	0.0996314175557	0.00836958298333	0.000484490738443	0.00611985894389	0.00159838068283
a17	0.937730265185	0.0094283377926	0.0360536086519	0.00493779481778	0.000165058016348	0.0109480879813	0.000736809274277
a39	0.946340755062	0.0203558575975	0.0140964634173	0.00313632919593	6.67715909827e-05	0.0142786539938	0.00172511387143
a8	0.956248985021	0.0224126128658	0.00543622272577	0.00241325615864	3.40913943276e-05	0.0114102087979	0.00204462081481
a31	0.902419261674	0.0149482599553	0.0297749030953	0.00405470551288	2.06010394425e-05	0.0439096627326	0.0048726724626
a15	0.885496253891	0.0115869195518	0.0378885427751	0.00500380200429	1.67101260808e-05	0.0541742809109	0.0058335472642
a38	0.94527398463	0.0113851560839	0.012823943675	0.00401746800143	0.000145540356627	0.022370388637	0.00398353886473
a31	0.799849161543	0.102462505028	0.015511277565	0.00849483550048	0.000244161495542	0.0438632225457	0.0295748539549
a13	0.763350633848	0.127079310009	0.0164362198017	0.00912753510016	0.000159208081847	0.0474316679152	0.0364154773183
a20	0.842719641283	0.072374685003	0.00587300002723	0.0134727516334	0.00112993748395	0.0270553197051	0.0373747517728
a7	0.813699063761	0.080905565001	0.00255753168908	0.0227892432111	0.00208615202798	0.0252873609017	0.0526751399243
a11	0.798094521254	0.0864783683337	0.00159200776303	0.030397336737	0.00271283864266	0.0220256413006	0.0586992926414
a24	0.795155040418	0.0907635627779	0.00125102568768	0.0315720102457	0.00265060098089	0.0192743627669	0.0593333732138
a15	0.786921313473	0.096904420926	0.00478740832923	0.0429301944152	0.0069272966603	0.019135793589	0.0423935497379
a24	0.780813321158	0.0999876903087	0.00606786177641	0.0503254611384	0.00852559425343	0.018778014863	0.035502018246
a31	0.746693567053	0.0893049901029	0.0026804472488	0.0547787993795	0.00468853631781	0.0417595549543	0.060094068082
a0	0.724736432351	0.065009621701	0.00490635540627	0.0763984511265	0.00713940030594	0.0529030396514	0.0689066560273
a18	0.708745844117	0.068111855567	0.0130064338021	0.103208397042	0.016390659102	0.0369844132171	0.0535523466758
a31	0.625376714706	0.0806083485223	0.0124692336007	0.107351397681	0.0204082993673	0.0689507264057	0.0848352268919
a38	0.500626538235	0.0859982361741	0.0372181385336	0.10923036456	0.0442142941224	0.105423133802	0.117289255631
a31	0.341813099412	0.0902065587247	0.0470743363445	0.0923819161867	0.0659415930408	0.167511899601	0.195070601877
a20	0.243408206471	0.0975836395749	0.0562539539482	0.0872623400622	0.0824676860136	0.197573066534	0.235451120626
a31	0.16913175549	0.0928212431916	0.0620115633161	0.0819924553541	0.0933613486712	0.200904382178	0.299777246875
a35	0.135468278497	0.0944102277305	0.071751064772	0.078176327118	0.101078596224	0.207301710726	0.311813795625
a31	0.104105808166	0.0851098209102	0.076317814924	0.074806995706	0.095164761408	0.214987693575	0.349507128542
a18	0.086360744722	0.0756045453034	0.0759136016413	0.0669214005687	0.0877987864693	0.235241227858	0.372159692847
a31	0.0742934116407	0.0690757634345	0.0815078925471	0.0641238781896	0.0803613121564	0.235083972619	0.395553764282
a46	0.0641197239469	0.0624836861448	0.0851790261824	0.0595161137299	0.0731852340521	0.255107384206	0.400408818094
a39	0.112559554649	0.104483395382	0.117019448727	0.0962548562433	0.102816641351	0.228410324735	0.238455752698
a31	0.0983289505497	0.0885897084607	0.093050507909	0.0766891494144	0.087056267117	0.206078688245	0.350206734233
</S>	0.0610911187749	0.0536027892304	0.0638963664545	0.0430832757072	0.0582778935585	0.219075109123	0.500973467117
