 	non	deve	magniare	la	sera	</S>
a20	0.873659285	0.11292361325	0.0056694308	0.0065394176525	0.000381715838	0.00082658165
a31	0.619451748333	0.36198465775	0.0083073966	0.00865464955083	0.000144258166133	0.00145735951667
a18	0.605170956111	0.372451551937	0.00600316307333	0.0137824685169	5.33453631777e-05	0.00253853390556
a37	0.857295608704	0.124354026676	0.00201693492378	0.0139026841056	9.61999207259e-05	0.00233448255185
a18	0.821039726235	0.0418258042687	0.000748373663927	0.105762982635	0.0177101435469	0.0129129122006
a31	0.609692698745	0.0143041053796	0.000367731527976	0.301081604212	0.0317409681823	0.0428128267335
a13	0.358861302915	0.0050331474332	0.000404627695992	0.434603088071	0.0396902297274	0.161407538911
a31	0.211883514305	0.00221506036107	0.000594147641997	0.369851246024	0.0482404629091	0.367215526304
a17	0.174490824768	0.0308213026204	0.029358826414	0.204315342008	0.11348576897	0.447527908768
</S>	0.138108307384	0.0600660488102	0.058087233207	0.139728486004	0.181650934485	0.422358969384
