 	il	ladro	poteva	entrare	da	qui	</S>
a39	0.743579525	0.237899745	0.0081459472	0.0027944489	0.0008930011	0.00166200737	0.005025301085
a46	0.578785898333	0.407478148333	0.00312627591333	0.00175329704667	0.000557143635867	0.00157254941	0.006726694195
a31	0.277735708111	0.679270696111	0.00119874696444	0.0348649859956	0.000220213737822	0.000573951266667	0.006135743065
a35	0.127961164704	0.818066512037	0.00054958235748	0.0469911114319	0.000114097342941	0.000277921052222	0.00603962448833
a31	0.0742520402347	0.609538070679	0.00020766024516	0.310009429911	0.00019204307798	0.000228314594074	0.00557245342944
a20	0.0406086974116	0.557862476893	9.253926432e-05	0.39665152537	0.000216161605327	0.000188530852691	0.00438005960981
a31	0.0315816078039	0.816752725631	3.90037693733e-05	0.148783943857	8.6189059109e-05	9.87889032303e-05	0.00265768627994
a39	0.0382871199346	0.89136087521	5.16586584578e-05	0.0683048692857	8.5349737703e-05	8.19573220768e-05	0.00182808910331
a3	0.0436390773115	0.928631158403	5.33093151526e-05	0.0258848804952	8.64533265677e-05	0.000158288617359	0.00154675073444
a31	0.0487616247705	0.689186156134	6.93163140509e-05	0.259287106232	0.000157714259523	0.000773935715786	0.00176407787815
a7	0.141228713924	0.502073855378	0.00191529465135	0.349830895411	0.00147083480651	0.00164851207193	0.00183180745938
a10	0.155648674308	0.677026765126	0.00270010648378	0.16036710847	0.0019468867855	0.00140675238398	0.00090365377646
a31	0.0870131011027	0.534203351042	0.00129407962793	0.374228352823	0.00162454344517	0.00088421845466	0.00075233404882
a11	0.161074723701	0.365188176347	0.0142770713093	0.445305264274	0.00894385761506	0.00423833711822	0.00097256238294
a18	0.170910279234	0.555476002116	0.0231665007698	0.214943718091	0.0155247955384	0.0142457530394	0.00573298602765
a28	0.0863069194113	0.681285600705	0.0171033292566	0.133393789364	0.0164123685128	0.0304335876798	0.0350644080092
a31	0.0409597261038	0.739188653568	0.0140492250855	0.106709123121	0.0163709108376	0.0313444582266	0.0513778726697
a11	0.0420322233346	0.754551981189	0.0214835100285	0.0977610043737	0.0216778222792	0.0309332590755	0.0315601675566
a13	0.0855394044449	0.59913990373	0.0435886283428	0.120156284791	0.0432041697597	0.0807884113585	0.0275831811855
a31	0.0796668464816	0.379403244577	0.0709926577809	0.171792828264	0.0788839182532	0.11953545212	0.0997250723952
a20	0.0619820704939	0.371758091526	0.0833543525936	0.155203532755	0.0926492974177	0.114780805707	0.120271860798
a31	0.0491252754313	0.312721906509	0.137758714198	0.0952007642517	0.156043903806	0.147831745236	0.101317700266
a8	0.0639482870771	0.24255305817	0.177911554733	0.0900047380839	0.194331201269	0.141512489079	0.0897386520887
</S>	0.102382683539	0.310367749085	0.161823992366	0.109782919042	0.162276515635	0.100312725539	0.0530533540443
