 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
a20	0.592642325	0.00047662938	0.00995394245	0.00794385357	0.00098892014	0.14360010615	0.240393398	0.003910348925	6.11547288e-05	2.92698255e-05
a31	0.507316508333	0.000199866030264	0.0101314349167	0.00808396429	0.00261239448	0.19413355205	0.270600650667	0.006831581975	6.19079386e-05	2.81060347667e-05
a37	0.440275846111	0.000150860933686	0.125774331406	0.04912663953	0.0125683388267	0.191449340683	0.166380531556	0.014121145325	6.18666485333e-05	9.10872678556e-05
a21	0.270350652037	0.000359729697895	0.179476800469	0.0716927711767	0.0172603336089	0.176758998894	0.269904240519	0.013957624375	8.72239495111e-05	0.000151599135952
a31	0.391042030679	0.000347456727065	0.100645774823	0.0504704323922	0.0119273988696	0.127593239631	0.312303623506	0.005293746975	0.00026966995317	0.000106615520984
a7	0.398108960226	0.00219920353679	0.200811646274	0.0687721327974	0.0104745132899	0.0928088532103	0.222760807835	0.003429895575	0.000514632251057	0.000119383009328
a29	0.235026910075	0.00620249837893	0.261796188758	0.0845560889325	0.0129659177633	0.0709468630701	0.323492282612	0.00416076685833	0.000574128983686	0.000278371426443
a31	0.128248886692	0.00549994095298	0.254879446253	0.172947019644	0.0144603824211	0.06224175769	0.356582570871	0.00354535211944	0.0012063524279	0.000388258495481
a29	0.230570408897	0.00932605214433	0.313299542084	0.187003688215	0.0130805086404	0.0422058855633	0.192844385957	0.00542221153981	0.0049957928093	0.00125149261849
a31	0.258418006632	0.0106403101381	0.467731120695	0.135050367738	0.0115520282135	0.0224832775211	0.0789930929857	0.0069411576466	0.00662972316977	0.0015608797395
a41	0.308377482544	0.00543470566937	0.471630543565	0.112736637246	0.00782377107117	0.0222971608404	0.0557509913286	0.00556774011553	0.00932512178992	0.00105579561317
a18	0.374664784181	0.0460293570898	0.325090327855	0.0588042557487	0.0141383223571	0.0366382526135	0.0522477721095	0.0131324488052	0.07290035593	0.00635411573772
a31	0.369671151394	0.0585604196966	0.221850921285	0.0698485772496	0.0555463484524	0.0407952402045	0.0545047607032	0.0179855646017	0.10114845531	0.0100885707792
a37	0.478608027131	0.0334896562322	0.130033605762	0.0768345657499	0.0722603528175	0.0506901077348	0.0848815635677	0.0133342572006	0.0526288054367	0.0072390469264
a3	0.327957558377	0.0376561757441	0.246172851921	0.0669683419166	0.0513909666058	0.109282867578	0.0956307578559	0.0137434970669	0.0463681634789	0.0048288067088
a21	0.138112712126	0.042175183248	0.356918513974	0.0600235083055	0.0393345128686	0.185017032526	0.092606617952	0.0213647023556	0.059832702493	0.0046145057696
a31	0.0889357587087	0.0394468050827	0.329383711325	0.0527396611018	0.0476154159562	0.204284577509	0.096557087984	0.0592709004519	0.0699643774977	0.0118017098565
a37	0.0772746042362	0.0526975690276	0.252628673775	0.0512438277006	0.0502603223187	0.24506045917	0.126219932661	0.0673411778173	0.0616656568326	0.0156077942855
a31	0.0641572180787	0.0585738480092	0.150854727925	0.0355635699002	0.0391277644396	0.307604719723	0.17537668422	0.0700817422724	0.0425765372775	0.0560831914285
a28	0.0520760426929	0.140934251003	0.136282559308	0.0494666239667	0.0416883721465	0.239120389908	0.147381457407	0.0703957874241	0.0438968144258	0.0787577088095
a31	0.0425473518976	0.191534440334	0.114760613836	0.0542900338222	0.0447387523822	0.138393189969	0.0802655938023	0.0533193191414	0.0542035728086	0.225947134603
a8	0.0400927282992	0.238174066778	0.109645725345	0.0615759184407	0.0459522397941	0.083633370323	0.0444533409341	0.0461803200471	0.0518335732695	0.278458674868
a31	0.0380577468331	0.237009973259	0.107222169282	0.0629958623469	0.0421510912647	0.045745931441	0.0238975763114	0.039909081349	0.0563900134232	0.346620508289
</S>	0.0219298645166	0.14398799313	0.054086385891	0.0351948484734	0.0392513206323	0.0374731822205	0.0183094556557	0.0506506421745	0.0693283567116	0.529787934144
