 	dovevo	comprare	pane	ogni	giorno	</S>
a8	0.81324733	0.1702681049	0.01402898305	8.3999355e-05	0.00054291805	0.00182860386125
a31	0.72440378	0.2539809183	0.01883360335	5.77272e-05	0.00085998925	0.00186393666375
a24	0.737465676667	0.2368544661	0.01925958045	0.000177294528333	0.00473737311667	0.00150557253125
a37	0.825112625556	0.1515441147	0.0154586116833	0.000329553326111	0.00615951553889	0.00139551028708
a14	0.918913675185	0.0685001675667	0.0064670855611	0.000963135558704	0.00449917167963	0.000656731239027
a29	0.933638825062	0.0545750308556	0.00279409278703	0.0014794339529	0.00680088855988	0.000711760813009
a0	0.913743395021	0.0509174309519	0.00172163702901	0.0033811003843	0.02057506852	0.00966137050434
a29	0.86997926834	0.0405555403173	0.00339132987634	0.00667447579477	0.04032399984	0.0390753315014
a20	0.757529939447	0.0425533604391	0.0138221311921	0.0136289315983	0.0716365046133	0.1008290905
a31	0.716765613149	0.0366159681464	0.0297977037307	0.0154688825328	0.0854191815378	0.1159326035
a24	0.814155937716	0.0176660671488	0.0345790275769	0.00875702424427	0.0579193405126	0.0669224845
a46	0.698292495905	0.0393407781496	0.0804877921923	0.0124000528148	0.105743013504	0.0637357715
a31	0.546063035302	0.0560339060499	0.152961617397	0.0224437656049	0.147751642835	0.0747460491667
a0	0.579519965101	0.0415623040166	0.137797881466	0.0376451722016	0.139759899278	0.0637147897222
a20	0.495176755034	0.0563051833389	0.112922106155	0.0696512340672	0.196828273093	0.0691164232407
a31	0.337080855011	0.0965911744463	0.123615827385	0.0953325546891	0.245075661031	0.102303916414
a46	0.294137675004	0.103023001482	0.104909749128	0.121165411563	0.26725598701	0.109508170805
</S>	0.306429367502	0.088089795741	0.089789916564	0.141609615781	0.282915903505	0.0911653934025
