 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
a23	0.515240325	0.110044835	0.00772647225	0.1370846122	0.024706308	0.00087041401775	0.00150880335	0.00122889395	0.000333891003	0.006346778	0.0134816585	0.180889165	0.00053784053
a31	0.2871333441	0.104244274467	0.02597617875	0.140530861067	0.0192876081	0.00029554360675	0.00150000491667	0.00195015438333	0.000112451614283	0.00258512371333	0.0084692763	0.407105105	0.000810068463333
a7	0.146230937133	0.0594658009557	0.0392271605833	0.0737810973557	0.0122167498	9.979267564e-05	0.00135393073889	0.00443124289444	3.9088961911e-05	0.0540365842844	0.0211372692333	0.586751368333	0.00122892758778
a20	0.117657212378	0.0588580669852	0.0252575130278	0.0506322607852	0.00980399133333	3.3290708222e-05	0.000944716032963	0.00457714816481	2.5272189837e-05	0.0757916249281	0.0908515164111	0.564460489444	0.00110689486259
a17	0.209721217459	0.162695275662	0.0126699811759	0.0387682185951	0.00774163917778	1.11623560193e-05	0.00257909329765	0.00296840725494	3.1675901279e-05	0.0327048738094	0.10036252847	0.429282163148	0.00046376593753
a39	0.35354278582	0.245352145221	0.0112554040586	0.042529172865	0.00652704419259	4.51905336643e-06	0.00428888419922	0.00235326971831	9.21370284263e-05	0.0145536694031	0.05546571849	0.263670587716	0.00036460806251
a31	0.251342599607	0.16756563174	0.0114839090195	0.197468277622	0.0645796248642	2.27697211881e-06	0.00315127604974	0.00228326353944	0.000130884019475	0.00672853870103	0.0530586121633	0.241631242572	0.000573820187503
a13	0.341629934202	0.0988594032467	0.0121783680065	0.272425325874	0.0859159369547	8.5838027627e-07	0.00185780063325	0.00266801577981	7.81892856583e-05	0.00356213511034	0.0341664653878	0.146210049191	0.000447494847168
a17	0.597747021401	0.0662682714156	0.0389223180022	0.177154535291	0.0360779469849	1.40075486542e-06	0.00406528884442	0.0032329000266	8.99770443861e-05	0.00183777318011	0.0124262844959	0.0619948437303	0.000181435813723
a3	0.588296420467	0.0701739048052	0.0777357223341	0.14146001843	0.0413862383283	1.14215487885e-05	0.0181249279481	0.00671591817553	0.0015964215148	0.00830300209337	0.015407737532	0.0292750192434	0.00151324445124
a18	0.424209123489	0.0706398782684	0.139638888778	0.16284158281	0.0829207794428	2.92487085962e-05	0.024497052316	0.0151022420585	0.00323293793827	0.0163441690311	0.0193516295107	0.0381224504145	0.00307000531708
a31	0.26287842783	0.0436937937561	0.138667606926	0.149985667603	0.0750780931476	2.71598421987e-05	0.015551031772	0.0200792330195	0.00315553474609	0.0161481970104	0.0371862521702	0.230411695138	0.00713728920569
a37	0.303680465943	0.025216427252	0.0760384863087	0.179287955868	0.0526960843825	1.80657730662e-05	0.00816070449067	0.0135864594065	0.00203086401536	0.0100255796368	0.0408682535567	0.280799933379	0.00759070266856
a41	0.335714388648	0.0145801407507	0.0957628587696	0.277523391956	0.115841484794	0.000257614198689	0.00437080473022	0.0154420112022	0.00268541700512	0.0054377698456	0.0159704057522	0.111646304793	0.00476740382285
a35	0.286787789549	0.0136837669169	0.120678976257	0.268417267319	0.197314161598	0.000484806679563	0.00471821051007	0.0252613184007	0.00409556400171	0.00659975094853	0.0093387308174	0.0558563022643	0.00676336060762
a31	0.219693636516	0.0219000769723	0.096240925419	0.176298047106	0.160986312533	0.000341360193188	0.00894726810336	0.0426425608002	0.00825934720057	0.0234013686495	0.0919430974391	0.121538622755	0.0278073952025
