 	lo	sentii	che	viene	</S>
a43	0.8830658	0.116256561	0.00065069041	1.39470285e-05	1.3016425e-05
a17	0.860022166667	0.125446543667	0.0137020369033	0.0005772100775	0.000252081959
a11	0.668159502222	0.0804279012223	0.0564934703011	0.179948603893	0.0149705431197
a31	0.387422487407	0.296089080407	0.057684543344	0.239169357486	0.0196344891158
a46	0.507803402469	0.385209086802	0.0205878054917	0.0798480878938	0.00655161186719
a6	0.72797346749	0.186639753934	0.0147822376306	0.0651242251746	0.00548032504173
a31	0.599449422497	0.266330882978	0.0606551425435	0.0667990983915	0.00676538624724
a15	0.441355647499	0.297029462326	0.0810442691812	0.151419456131	0.0291511243157
a20	0.323169299166	0.125463031442	0.0666552713937	0.364957182044	0.119755229439
a31	0.150463829722	0.146745829814	0.0720920704646	0.454903707348	0.17579459648
a17	0.219970579907	0.170528866605	0.0789351101549	0.387324762449	0.14324072216
a31	0.296006086636	0.230729082202	0.128630260052	0.247669417483	0.0969651973867
a13	0.214878598879	0.256500240734	0.159966173351	0.267071595828	0.101583445796
a39	0.28724370296	0.150333450245	0.13039943445	0.319363331943	0.112660138599
a46	0.38777255432	0.125899110082	0.113414514817	0.269810290648	0.1031035662
a31	0.309625118107	0.152208866694	0.207312814939	0.235346053549	0.0955071930667
a18	0.241343612702	0.163640782231	0.246340888313	0.24651430785	0.102160432022
</S>	0.237118831351	0.144343771116	0.195737444157	0.297413553925	0.125386366011
