 	non	sono	ancora	vestita	</S>
a31	0.523803519	0.04638147875	0.42913734575	0.000391257373	0.000286417662
a23	0.266251759	0.0435655084167	0.68974489525	0.000159051266333	0.000278782028333
a31	0.483562899667	0.0149376984722	0.501273340417	9.29492767777e-05	0.000133098395778
a7	0.594311319889	0.00611018539073	0.399340855472	0.000113677756926	0.000123974743926
a31	0.62857850663	0.00305104727691	0.368166940157	0.000105818494309	9.76616859753e-05
a13	0.66214280221	0.011211667839	0.302587455052	0.0091962219601	0.0148617808
a31	0.667419217403	0.0162508661797	0.283281930351	0.0123277796	0.0207201328667
a37	0.753349032468	0.0118568946266	0.187826512117	0.01845991648	0.0285076078889
a18	0.665977167489	0.0273811812089	0.160588146039	0.08660747216	0.0594460302963
a31	0.45412195583	0.11136245207	0.16071456068	0.137132227387	0.136668800099
a46	0.228432705277	0.15611905069	0.178645848227	0.259842402462	0.176959980033
a8	0.144632456426	0.13238732023	0.137416870742	0.429970747487	0.155592573344
</S>	0.110558460213	0.132412685115	0.128171715371	0.471902643743	0.156954456672
