 	forse	non	li	ha	a	casa	</S>
a28	0.45017154	0.217075357	0.1689772075	0.012917756518	0.00324786929	0.14032315	0.00728714635
a10	0.369554564467	0.124844280333	0.0668621275	0.0043184174558	0.00114508020467	0.428589126667	0.00468641815
a31	0.144908390622	0.072654858111	0.0518992058333	0.00300353542307	0.00089257628289	0.719458605556	0.00718282251667
a21	0.0841932992073	0.0433450217037	0.0465641506111	0.00259388171102	0.00107600382763	0.814635618519	0.00759197540556
a37	0.0739459707358	0.0406061169012	0.0305453532037	0.000919142083673	0.00067117525921	0.845789439506	0.00752276303519
a31	0.0562439602786	0.0324309136337	0.0430377170679	0.000342520151224	0.000273055238737	0.859167236502	0.00850459624506
a37	0.0216502781262	0.0163894652112	0.039809651356	0.000169695383741	0.000215864325246	0.916227468834	0.00553758038169
a31	0.0268567917087	0.0419369697371	0.097820574452	0.000753502981247	0.000224772560082	0.812219956278	0.0201874095272
a37	0.0330891815696	0.0573006119124	0.124044161484	0.00111467649375	0.000224949428361	0.759374585426	0.0248518485091
a31	0.225608070523	0.0567240806375	0.121110423828	0.0141033139646	0.00250715244279	0.570475781809	0.00947125188303
a21	0.286959625508	0.0587922635458	0.117658305609	0.0184617154549	0.0031917212776	0.51092054727	0.00401586697434
a31	0.397540560503	0.0354252081819	0.051712190203	0.0098338466183	0.0018379115892	0.501400862423	0.00224945154145
a20	0.460728043501	0.0903848177273	0.0891401840677	0.0130946298728	0.00243225566307	0.340475280808	0.00374480643048
a31	0.3813333045	0.118844191576	0.105915063356	0.0129962012909	0.00193531233436	0.374115960269	0.00485993514349
a37	0.4084441015	0.125936286192	0.184508659785	0.026381869097	0.00476279599145	0.246766580756	0.0031996815145
a33	0.292829443833	0.179888922064	0.298360049928	0.045450553699	0.0658910183305	0.109925489252	0.00765450763817
</S>	0.255052986917	0.189568861032	0.294773159964	0.0480172728495	0.123283089165	0.076608227126	0.0126963803191
