 	deve	che	entra	da	qui	</S>
a31	0.0848950575	0.7410574	0.16036159	0.008854127825	0.00239807885	0.0024337056
a21	0.0336436012	0.759599116667	0.199596556667	0.003349302925	0.00160903335	0.00220236446667
a31	0.0127157969333	0.537858342222	0.435477245556	0.00300615990833	0.00150927945	0.00943315575556
a20	0.0056928018011	0.296122757407	0.680802715185	0.00354825303611	0.00187846815	0.0119550013185
a11	0.0031517809237	0.238591975802	0.709299138395	0.00347183924537	0.01614530805	0.0293399475062
a31	0.0020852513679	0.171490791934	0.767548199465	0.00292737559846	0.0210860065167	0.0348623568021
a37	0.0049127308493	0.366960917311	0.588479871155	0.00867975871615	0.0126648330056	0.018301884234
a31	0.0088186982831	0.51221971577	0.408217708385	0.0145257122387	0.0251146356685	0.0311035544113
a8	0.0598367810944	0.361574655257	0.354621574795	0.0608833847462	0.0865586295562	0.0765250314704
a31	0.0812978060315	0.419469668419	0.180662346932	0.0960278015821	0.117624626519	0.104917791823
a46	0.115895017677	0.380254989473	0.128283635644	0.106832430527	0.14825389884	0.120480068608
a31	0.133155695892	0.257819883158	0.083706899548	0.162716960176	0.204687892947	0.157912726203
</S>	0.086405462946	0.268430006579	0.062678776274	0.195575775088	0.211690656473	0.175219378102
