 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
a23	0.107535466	0.0083697291535	0.0050494004581	0.001740863983	0.00209937365	0.00485669023	0.032140463	0.2171567	0.196338245	0.422607265	0.00210582165
a31	0.0449526904033	0.0027982182035	0.00168754416393	0.000596569242333	0.00475730365	0.00411942323	0.0303659548	0.101038271667	0.217188358333	0.589155301667	0.00334035495
a20	0.0286186938711	0.0009357206473	0.000565151053743	0.000307777080111	0.00882626388333	0.00491659741	0.0499137530667	0.0946421822223	0.275214949444	0.530084990556	0.00597391655
a13	0.0382055906237	0.000319923882567	0.000189936013048	0.0049939251667	0.0272667209611	0.00594327047	0.0753440986889	0.188235400741	0.225035339815	0.429064610185	0.00540119411667
a37	0.0579065468746	0.000140382062856	7.23619098827e-05	0.00972810605557	0.051706525987	0.00570383715667	0.059381691563	0.205931130247	0.207763539938	0.398505026728	0.00316084747222
a31	0.0529915459582	7.77049512853e-05	4.79700396276e-05	0.0266926666852	0.221709001996	0.0435617360522	0.0700688328543	0.131474272082	0.158073613979	0.293086435009	0.00221619211407
a43	0.0287165473194	3.24726417618e-05	3.39899362092e-05	0.0293293412617	0.257443210665	0.0559418688507	0.0639781026181	0.0847722573607	0.0766978693263	0.40130143777	0.00175290369469
a31	0.0244217441065	1.96956419206e-05	3.84663957364e-05	0.0115142544539	0.359911680222	0.0311908364502	0.0462084178727	0.0486521994536	0.0366026314421	0.43983264709	0.00160749292156
a24	0.0478158013688	4.96787979735e-05	6.19320472455e-05	0.00594114468463	0.397637752407	0.0296687848167	0.0452324732909	0.0481087221512	0.0305546271474	0.386651126863	0.00827801713052
a7	0.0639502597896	0.000359431194325	7.51430544152e-05	0.00264628818821	0.143413044802	0.0219080872722	0.0419407997636	0.0584644273837	0.0415960057158	0.594875718954	0.0307707960435
a31	0.0613939145965	0.000435637256108	0.000143348781472	0.00118244455607	0.236317966601	0.0810384054241	0.0522938492545	0.0597189677946	0.0364079819053	0.440114985318	0.0309524762812
a13	0.0508553881988	0.000229968330036	0.000145120637824	0.00098952491869	0.2848806222	0.101643531808	0.0477168084182	0.0489700165982	0.0297548763018	0.409999360773	0.0248147926937
a28	0.151659990733	0.00140206834335	0.000218401526608	0.00167336280623	0.135329609067	0.0510921862693	0.0329593301394	0.0633275341994	0.0368919521006	0.454689240258	0.0707563388979
a20	0.215507881578	0.00315100788112	0.000328386282203	0.00192435106874	0.104961984689	0.12086701109	0.0305492933798	0.105156374733	0.0444133730335	0.293733900086	0.079406401966
a31	0.108994821859	0.00249133563171	0.000253733277401	0.00105011065291	0.087275329563	0.415663153697	0.0294683991266	0.0992656562443	0.0446012743445	0.175279148362	0.0356569767553
a37	0.0523096612863	0.00215274621524	0.000214409349134	0.000523572167637	0.0655936278543	0.451175444566	0.0734516243755	0.0943831867481	0.104008929115	0.136678491121	0.0195082720184
a1	0.0541408510954	0.00664819573841	0.000566265246378	0.000847846942546	0.0583378399514	0.272205601522	0.104441861458	0.165369922249	0.145597211705	0.171790963707	0.0200534233395
a28	0.0698092603651	0.0115349612461	0.00111173984879	0.00300195158085	0.0502030473171	0.229295583841	0.077430362486	0.20848540075	0.123119175902	0.168264871236	0.0577436111132
a1	0.0623816521217	0.00986401061537	0.00116891383293	0.00358295276028	0.0466642231057	0.330672027947	0.0639693508287	0.190771053583	0.0971070653007	0.127488629412	0.0663300807044
a28	0.0585239477072	0.00885536473846	0.00136380189431	0.00249894032009	0.0313636327019	0.349364469316	0.0758788082762	0.225980964528	0.0949140784336	0.0851106454707	0.0661453039015
a31	0.0501197181691	0.00748448985615	0.0015771743981	0.00210770334003	0.0200567288006	0.181998473105	0.0657721657587	0.191552034843	0.122293922811	0.250289861824	0.106747694634
a20	0.023766664323	0.00744029656205	0.00297378676603	0.00318940664668	0.0156447498335	0.195525871035	0.0694583682529	0.108534818281	0.150344347604	0.333588440608	0.0895332662113
a31	0.014538212941	0.00942704185402	0.00449764145534	0.00509555988223	0.0132731692778	0.167641731478	0.0732919360843	0.0825004310937	0.133768059201	0.420388480203	0.0755777834038
a20	0.0265714634803	0.0329825809513	0.0193195458184	0.0210937514941	0.0241364524259	0.109468691626	0.0788904986948	0.0710495720312	0.1120671464	0.436609053401	0.0678112791346
a31	0.0311069340601	0.0599383369838	0.0289672219395	0.0459259598314	0.0329275328086	0.092431783542	0.0853468762316	0.0739550730104	0.1082425388	0.3385261678	0.102631607712
a8	0.0569519922534	0.0896901623279	0.0580824283132	0.0832043566105	0.0494363696029	0.0653996428473	0.0651225107439	0.0672877866701	0.0857130196	0.267674830933	0.111436933237
</S>	0.0954640261267	0.117330031164	0.0923766791566	0.111312133305	0.0733787498015	0.0781602094236	0.0692088283719	0.0691564883351	0.0842264898	0.148091992966	0.0612943926185
