 	voi	avete	mai	mangiato	il	pasticciotto	</S>
a8	0.343213765	0.180136895	0.0481419297	0.00412618605	0.0118078994	0.405716622	0.0068567088
a31	0.162150606	0.0931317656667	0.0166193205933	0.00349768211667	0.0111616599667	0.696976174	0.0164627719333
a21	0.0724343211333	0.0425109305556	0.00556128354777	0.00411604870556	0.00591465365557	0.850903578	0.0185591353111
a37	0.0256133455778	0.0235325176185	0.00186249425892	0.00295157220019	0.00362744799519	0.933148559333	0.0092640368437
a8	0.0190301235926	0.102152645306	0.000686496869307	0.00247979296506	0.00518089027506	0.865871429778	0.00459862135457
a31	0.0164723283409	0.176843681769	0.000465910819769	0.00572051425502	0.00778399819169	0.789285399926	0.00342815958486
a13	0.00721087945697	0.120744677256	0.000371944619923	0.00561613748501	0.0051217737639	0.859067346642	0.00186720714829
a20	0.010819574019	0.074910535752	0.00100061208664	0.008103693895	0.00532835185463	0.896735332214	0.00310184326943
a3	0.0113365851063	0.090458158584	0.00200693969555	0.0352275832983	0.0140862062849	0.841139937405	0.00574454162314
a31	0.0047187157221	0.0725570273613	0.00152170041918	0.0384976217194	0.0158185724283	0.852005055802	0.0148812690077
a29	0.00804606149403	0.121183316954	0.00558771422706	0.101734951193	0.0338597438094	0.705837201934	0.0237509930026
a31	0.00916678623601	0.137640039018	0.00706700525902	0.123262506498	0.0395555692698	0.656130150645	0.0271779466675
a3	0.0122478878167	0.111792163039	0.037049364603	0.191076438266	0.0526687930899	0.567290420215	0.0278749632225
a31	0.0136857265056	0.110523807346	0.0494091480343	0.217916640089	0.0652516673633	0.474504710072	0.0687083387408
a24	0.0162008300685	0.070261598782	0.0480278925114	0.247535407363	0.0968996121211	0.437547345357	0.0835273252469
a31	0.0250998226895	0.0616148209273	0.0944069825038	0.287923559121	0.16304263404	0.235732210452	0.132179980749
a39	0.0315798642298	0.141891218309	0.175359340835	0.225244949707	0.132820751347	0.149600863817	0.143503039916
a31	0.0300394837433	0.171628445103	0.203029330278	0.256732323236	0.169756730449	0.0686924032723	0.100121316305
a33	0.0656502462478	0.193404980701	0.195511316759	0.224068941079	0.185753472483	0.0467465727574	0.0888644561017
a31	0.0744291082493	0.1944790849	0.263792865586	0.17688795036	0.199794419828	0.0394711925858	0.0511453477006
a23	0.0923129222498	0.166579452967	0.287871848529	0.16000085012	0.208562453276	0.0426189385286	0.0420535499002
</S>	0.144867296125	0.221753791483	0.262621294264	0.15436617006	0.135303896638	0.0438048732643	0.0372827234501
