 	non	ha	che	li	aspettiamo	</S>
a46	0.5276007	0.053697565	0.02384906135	0.046113917	0.3481392185	0.000599492765
a31	0.251987932733	0.0240014616	0.0137933320167	0.0617976416667	0.641175406167	0.007244184355
a15	0.164062983644	0.0107154622667	0.0130110996722	0.0816521465556	0.720800192056	0.009758083385
a31	0.137899039881	0.00404845278223	0.00963062569073	0.0856875488519	0.755879277352	0.00685503772833
a28	0.12667807196	0.00239818162074	0.00877750436358	0.0816721329506	0.774815972451	0.00565813646611
a20	0.241041230653	0.0107727433402	0.0121131421212	0.14166104765	0.591976967484	0.0024348626287
a11	0.291191523551	0.0141490411134	0.00918304297373	0.135207317883	0.548870832495	0.00139820552623
a31	0.189257376184	0.0070695011378	0.00593129005791	0.157724381294	0.638340634165	0.00167677364208
a11	0.106992818728	0.0032965872626	0.0040069891693	0.164157127765	0.720000868055	0.00154554198736
a31	0.0766442219093	0.00156127023753	0.0021510079731	0.074290263255	0.843667922685	0.00168524976912
a46	0.0393160329698	0.00120592487918	0.00144228346437	0.052999043085	0.903365307562	0.00167138575971
a31	0.0282416071899	0.00199474852639	0.00127036732812	0.051805759695	0.907174969187	0.00951253635657
a11	0.01821980693	0.00235588634213	0.00135321957604	0.0495983898983	0.916154123062	0.0123185653855
a31	0.0169001446433	0.00219873961404	0.000999286992013	0.0627064699661	0.897069641021	0.0201257110618
a11	0.0648832538811	0.00542800467135	0.00296372059734	0.081480323322	0.821345793674	0.0238989081206
a46	0.129513244627	0.0145117068904	0.00883496553245	0.082096597774	0.726631477891	0.0384120224735
</S>	0.143808562314	0.0206398844452	0.0127796987662	0.080010253887	0.680019088946	0.0627425262368
