 	mi	si	gonfiò	il	dito	</S>
a31	0.79899668	0.1716508635	0.00225285563	0.013216131085	0.013321163145	0.00056232276425
a11	0.481575702	0.466571247833	0.00271956724333	0.0189838053617	0.029416443715	0.00073325375475
a31	0.392840509333	0.550801115944	0.00195445791444	0.0219134831206	0.0312779012383	0.00121253511825
a15	0.367145173111	0.549759861981	0.00128924273815	0.0238169043735	0.0564018210794	0.00158701547275
a31	0.336075027704	0.551751217327	0.00101683724605	0.0392235524578	0.0703222290265	0.00161119049092
a0	0.329142695901	0.576109359109	0.000947436092017	0.0383018253859	0.0540962673422	0.00140243997697
a46	0.136149115634	0.699138843036	0.00122125140734	0.030910260362	0.130670071447	0.00191049357232
a31	0.0565775512113	0.598574177679	0.0112914988691	0.0966104607873	0.219149457149	0.0177969349574
a18	0.0280935117371	0.600298399226	0.014379456123	0.103333455729	0.231501935716	0.0223933273858
a31	0.0171922719124	0.519307546409	0.005991901941	0.0546689907097	0.162824461905	0.240014868195
a24	0.103401712971	0.39012723547	0.0181107087137	0.0605852502366	0.108501263968	0.319273809732
a28	0.144310624324	0.387410521823	0.0691881449046	0.109235906746	0.157964464656	0.131890285911
a13	0.0791763397747	0.264160207274	0.113760484968	0.194530492249	0.270776708219	0.077595747637
a20	0.0494484082582	0.134415029091	0.101498127323	0.26025821075	0.383608399406	0.070771855879
a17	0.0476042607527	0.115542299697	0.123784194774	0.257188223583	0.389909666469	0.0659713786263
a39	0.0551210535842	0.116464054899	0.152553661591	0.243795194528	0.37594814549	0.0561178995421
a20	0.0544099065281	0.102325889966	0.150931623864	0.246848464843	0.384085968497	0.0613981731807
a31	0.0629627888427	0.234737013322	0.154159711288	0.197296668281	0.275572204166	0.0752716577269
a41	0.0767941382809	0.280581804441	0.183219927096	0.159525859427	0.223074042722	0.0768042725756
a8	0.0863412047603	0.16179739148	0.247427192365	0.164082686476	0.282093877574	0.0582576761919
a37	0.0826500182534	0.12112754716	0.271851677455	0.169429052159	0.303411409191	0.0515303087306
a8	0.0752644794178	0.10299566572	0.283846339152	0.17349938072	0.316656503064	0.0477376392435
</S>	0.0716111347089	0.09250159786	0.298129069576	0.17431536536	0.320521251532	0.0429215821217
