 	sul	muro	vuole	uno	specchio	</S>
a31	0.428659490375	0.56243734	0.008635955115	4.53766723e-05	0.000217891449465	4.01335285e-06
a39	0.272478500375	0.519155786333	0.206063455705	0.00214765216897	8.38886471317e-05	7.07716474167e-05
a35	0.552429210125	0.177126040971	0.267114298768	0.00311884102299	9.59011833772e-05	0.000115751482472
a31	0.783858236708	0.0591112645903	0.153138339789	0.00311689787433	0.000136930317792	0.000638331010824
a2	0.856595662236	0.0198294356434	0.119101307263	0.00329104055811	0.000169113999264	0.00101344790361
a0	0.938630490745	0.00694118490113	0.050821005421	0.00208255441937	0.000282165259755	0.0012426204012
a20	0.963980650248	0.00257624876171	0.0244260555737	0.00191135053979	0.00146718281992	0.0056384980004
a18	0.963928996749	0.00093687793857	0.0103176553579	0.0020192827466	0.00478004093997	0.0180171406668
a31	0.926416778916	0.00107136441619	0.0142188305193	0.00336025161553	0.0114754466467	0.0434573068889
a0	0.819456309639	0.0047426067054	0.0305842721731	0.0292255377718	0.0448798845489	0.071111353963
a31	0.536954806546	0.0185732942351	0.0375321247244	0.0891441559239	0.118072988183	0.199722629654
a46	0.265027382182	0.0362204374117	0.0462170702415	0.147146585308	0.242300732728	0.263087793218
a33	0.159998207394	0.0487325698039	0.0589533700805	0.188528751769	0.373366020909	0.170421071073
a8	0.107564613798	0.061579911268	0.0659640416935	0.20555404059	0.44254748697	0.116789887024
a31	0.0790446825993	0.0621332594227	0.0644934555645	0.231981826863	0.399446742323	0.162900019008
</S>	0.0633765712997	0.0553869582114	0.0582279877822	0.260110833431	0.338273506161	0.224624134504
