 	qualcuno	al	telefono	vuole	sapere	dell	Anna	</S>
a23	0.0010322484	0.028869906	0.00362636765	0.00280729425	0.126011643	0.27205064	0.563757315	0.00184454895
a31	0.000512190687487	0.0259652633333	0.00335443171667	0.00204159985667	0.125593000947	0.118300035333	0.718887681667	0.00534573885
a29	0.000179130266649	0.0111900036444	0.00366023093889	0.00692054615889	0.131796023596	0.112299597111	0.727145013889	0.00680941788333
a46	7.69961035497e-05	0.0327544540815	0.00709722441296	0.0131046973863	0.146424464532	0.369255855704	0.428450817963	0.00283547545111
a11	0.000166638099183	0.0420439470272	0.00987402380432	0.0110545311288	0.0737473781773	0.525008285235	0.336741665988	0.0013635106737
a20	0.000269879479728	0.0445700813424	0.0279506422681	0.0108841690429	0.0545112803924	0.376875701745	0.483628088663	0.00131017129123
a8	0.000189019841576	0.197489130447	0.079797710756	0.014540849681	0.0427723854641	0.232299860582	0.431900292888	0.00101078376374
a31	0.000104425682192	0.227908116816	0.0809937435853	0.0290826258937	0.110968476155	0.149187860194	0.399346760963	0.00240801628791
a38	7.0768586064e-05	0.0987744806053	0.126295757862	0.0422290732979	0.146145303052	0.146492696731	0.437100220321	0.0028917455193
a31	4.03815823547e-05	0.0505970568351	0.138750825287	0.037175007766	0.107506462017	0.119050518577	0.535842290107	0.0110374997964
a24	9.47803257849e-05	0.0230659425784	0.0648465110957	0.027459799922	0.0815499090057	0.0799913525257	0.705914136702	0.0170775984321
a37	0.00120654317859	0.0195330341928	0.278651933699	0.0446598186407	0.0553713080019	0.0681362545086	0.522709042234	0.00973209647737
a15	0.00181677959286	0.0520559693976	0.579790811233	0.0635934305469	0.0549461760006	0.0296621758362	0.213768642411	0.00436602892579
a31	0.000991298844287	0.0577783226325	0.440848353944	0.046508017849	0.0415511080002	0.0132470082787	0.372352635804	0.0267232489086
a20	0.000532500994762	0.0239609797108	0.257028434848	0.0356271309497	0.0650781986667	0.0230710550929	0.558621898601	0.0360798046362
a31	0.000833286931587	0.0126240738369	0.210114140283	0.0361709919832	0.0768401462222	0.026642017131	0.584244752867	0.0525306232121
a37	0.000967167500529	0.00703017387897	0.175832155428	0.0292342699944	0.0818223187407	0.0205567711437	0.625174317622	0.059382849404
a46	0.00072068560351	0.00585958629299	0.218843298476	0.0324055293315	0.174122622914	0.0241506937146	0.518570152541	0.025327420468
a20	0.00511805218117	0.0201643867643	0.242975812825	0.0484843364438	0.207541154305	0.0278565345715	0.409708497514	0.0381512158227
a24	0.0130497890604	0.0427397932548	0.302048217608	0.0676784804813	0.160211248102	0.0347231748572	0.317028549171	0.0625207552742
a31	0.0189376600201	0.0465074677516	0.301958229203	0.0627057084938	0.112412523701	0.0264183896191	0.359069723057	0.0719902850914
a17	0.0152551939734	0.0308565510505	0.196698573068	0.0407719394979	0.1364944889	0.0261187612064	0.498835931019	0.0549685391305
a20	0.00910971929113	0.0171010894835	0.0893087166893	0.0279786518326	0.202766859633	0.0279401269021	0.60142221034	0.0243726011435
a38	0.0123923427637	0.0190015164945	0.0505044828964	0.0237733002775	0.242582453211	0.0231586888007	0.607774603447	0.0208125807145
a31	0.0335337745879	0.0581877781648	0.0684132559655	0.0229892144258	0.218938014404	0.0228327499336	0.537360034482	0.0377451499048
a17	0.0466459368626	0.0757759560549	0.0772686853218	0.0324452534753	0.148510504801	0.0421809869779	0.530270478161	0.0469021646349
a31	0.0705654329542	0.103731025352	0.0649358417739	0.0455184944918	0.121524498267	0.077045812326	0.471378126054	0.0453007228783
a37	0.0961915076514	0.131133355117	0.075060407258	0.0612847261639	0.113305218089	0.110393244109	0.353112188685	0.0595193176261
</S>	0.0932498788257	0.112672932558	0.083755968629	0.076422743082	0.117787227045	0.130512627055	0.316009564342	0.069589038813
