 	il	morto	si	piange	</S>
a20	0.4412035415	0.08628895	0.027770947	0.4220334125	0.0227031205
a31	0.163480853	0.0545690454467	0.0242312439333	0.665695680833	0.0920231871667
a18	0.0574446475	0.0750625039289	0.0729628502444	0.679114136944	0.115415899922
a15	0.0353408628333	0.375383434643	0.0942738897481	0.455519257315	0.0394825756273
a31	0.0263251975444	0.469658571548	0.088877742916	0.386530930772	0.0286075313291
a15	0.0103004522815	0.301589200516	0.089321071972	0.573600276924	0.0251890002097
a31	0.0083864762605	0.491528433505	0.0454345949907	0.444519646975	0.0101308497032
a29	0.0087053137535	0.519726834502	0.0300828959969	0.435355070325	0.00612984310107
a31	0.00907112525117	0.534575868167	0.0339778306656	0.417417075775	0.00495810870036
a0	0.00765605211706	0.491017690722	0.0381038728885	0.459620734258	0.00360169413345
a31	0.013790432739	0.238335998241	0.0906332459628	0.569682458086	0.0875578802778
a13	0.0236236162463	0.191855332747	0.111673980321	0.556468476029	0.116378613559
a18	0.0161671334988	0.129863939249	0.15741761844	0.654158415343	0.0423929114863
a41	0.00568129393293	0.0678615727497	0.28710509948	0.620550275114	0.0188017568621
a31	0.00583999132764	0.0835988955832	0.282133976493	0.508327731705	0.120099398487
a18	0.0116476487759	0.105176028528	0.223762862164	0.497419703902	0.161993753496
a31	0.0109093632586	0.0793683445093	0.219094297388	0.554588001301	0.136040005165
a46	0.0399781140862	0.0833400531698	0.235151962463	0.4938771171	0.147652768388
a31	0.0501796932287	0.0754336057233	0.268682167488	0.4625314557	0.143173056129
a0	0.0671368696096	0.0809649765744	0.275674449163	0.4268256119	0.14939804871
a31	0.0720904230365	0.0769483798581	0.265941103054	0.450746883967	0.134273162903
</S>	0.0375236262682	0.0474631014291	0.267111451527	0.511544221984	0.136357556451
