 	mia	figlia	vuole	andare	</S>
a46	0.8767805	0.1187503375	0.00431177261	9.26493315e-05	6.4749475e-05
a31	0.858394153333	0.129982453167	0.01149855987	4.84729013e-05	7.63613496667e-05
a7	0.848713957778	0.129498178389	0.02152849329	0.0001700500569	8.93003712222e-05
a20	0.579473305926	0.378471872796	0.0411346417633	0.0007565382523	0.000163594493741
a31	0.243250897309	0.443968524265	0.311017945588	0.0014707647841	0.000291820711247
a46	0.21388357777	0.298874824755	0.445650478529	0.032828751828	0.00876233387042
a31	0.24606527259	0.261270904918	0.437003656176	0.0427660368927	0.0128941186235
a46	0.149506790863	0.420636431639	0.368807725725	0.0298087109142	0.0312403395412
a31	0.222272116954	0.487652757213	0.176405015575	0.0342506059714	0.0794194965137
a11	0.243797281318	0.489997985738	0.115411947858	0.0492037039905	0.101589065505
a3	0.147985502773	0.464122321913	0.0783283019527	0.12036774333	0.189196088502
a31	0.107814076591	0.236056129304	0.0848555039842	0.32086591111	0.250408369501
a27	0.0904535445303	0.153732671768	0.0967989379947	0.388558197037	0.2704566565
a0	0.100535468177	0.181059977256	0.101683929332	0.305440725679	0.311279898833
</S>	0.0918683240885	0.213538448628	0.089644574666	0.302669632839	0.302279029416
