 	il	ladro	è	entrato	da	qui	</S>
a31	0.50523088	0.377285725	0.0183755645	0.06158953	0.02693289685	0.0059098968	0.00467552027
a17	0.277671994667	0.635393528333	0.0131730489768	0.0373808026197	0.0258940237102	0.005834214591	0.00465244042267
a37	0.150596862889	0.819065526111	0.0051300112024	0.0124717405972	0.00865578460225	0.00217085965467	0.00190931320689
a35	0.23544228763	0.75287630537	0.00257193111747	0.00417514004807	0.00291679210975	0.000977487058223	0.00104012255896
a18	0.246282832543	0.739940135123	0.00304216235582	0.00155804646736	0.00122498398358	0.00216419472607	0.00578765894299
a31	0.124580819514	0.837828765041	0.00471542111861	0.000683447511453	0.000898051884527	0.00802349424202	0.0232700006477
a24	0.0865718585047	0.867065868347	0.00494872537287	0.00179059295282	0.000989816641509	0.0102971448473	0.0283360152159
a31	0.0653536005016	0.783716136116	0.0214173891243	0.00276996475094	0.00370418331384	0.0266881457158	0.0963505934053
a16	0.0415819438339	0.779533612039	0.0255099372081	0.00273966921698	0.00480923740461	0.0308466502386	0.114978895568
a31	0.0393900386113	0.700449614013	0.0693638909027	0.00618723473899	0.0217893297682	0.0507952550795	0.112024562956
a46	0.0481961988704	0.622861848004	0.0893090633009	0.0154477085797	0.0388609239227	0.0706505450265	0.114673634319
a31	0.0498600076235	0.543269429335	0.1185753941	0.0229954421932	0.0824916233076	0.0956383750088	0.087169664773
a46	0.0536508758745	0.412066346445	0.157620428033	0.0351077707311	0.120545001103	0.136460668336	0.0845488882577
a31	0.0472673751248	0.323490952148	0.172095506011	0.0407572622437	0.156963143701	0.167520799445	0.0919049527526
a35	0.0460995648749	0.229350964049	0.209258835337	0.0509342940812	0.175937081234	0.185641793148	0.102777472251
a31	0.042568848425	0.180737100683	0.206400255112	0.0542177970271	0.186864960411	0.205958257716	0.12325278875
a8	0.0520888396083	0.118870049561	0.226125375037	0.0632451646757	0.19158975347	0.206930069239	0.141150742917
a31	0.0556773450694	0.0977848565203	0.202926923679	0.0657210155586	0.199192461157	0.22253894308	0.156158437639
</S>	0.0299921103347	0.0594389332601	0.16083410984	0.0471159737793	0.237363305578	0.26888269154	0.19637286882
