 	sta	e	dorme	nel	letto	</S>
a33	0.61363997	0.076853422	0.23039052	0.06901823255	0.00970544078	0.000392389635
a31	0.371556362	0.0675079346667	0.320463046667	0.221092324183	0.0130253469267	0.006354971645
a37	0.134556261767	0.120883572222	0.314491058889	0.412603441394	0.0084229325089	0.00904275074833
a31	0.0469183798223	0.174955577407	0.294646556296	0.473714873798	0.00424608936963	0.00551852534944
a13	0.0177829277074	0.174674355802	0.316173538765	0.480547731266	0.00669254178988	0.00412889584981
a20	0.0223275768691	0.263767561934	0.261938946255	0.438806147089	0.01077907793	0.0023806807166
a24	0.025955568623	0.258838857311	0.356858028752	0.306325905696	0.0371022086433	0.0149194351722
a28	0.0143379338743	0.228818832437	0.433220992917	0.187416721899	0.0864160395478	0.0497895017241
a31	0.0079810440581	0.182505239479	0.491416367639	0.178382510633	0.0822389441826	0.057475912908
a35	0.00726278078603	0.096083036493	0.631243319213	0.195361820211	0.0403592907275	0.029689815636
a18	0.00868923269534	0.0945253901643	0.500679759738	0.13967487807	0.219643158576	0.0367876508787
a31	0.00472655442045	0.0647492332881	0.309591309913	0.200756787357	0.329662842859	0.0905132836262
a13	0.00782649789548	0.025830464996	0.395401333304	0.298947732452	0.186670680953	0.0853232885421
a39	0.0204320586318	0.025622940332	0.377382254435	0.250092190817	0.274002476984	0.0524681021807
a31	0.0184809923473	0.0232755561107	0.176756719312	0.153766266939	0.573702885661	0.0540175947269
a21	0.0341363269191	0.0275027667036	0.188894467604	0.15960900898	0.539393348554	0.050464044909
a31	0.040601027973	0.0480344089012	0.192408178935	0.14884293466	0.519082892851	0.051030504303
</S>	0.0222695644865	0.0549627844506	0.0992191440675	0.08626123983	0.685719596425	0.0515676341515
