 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
e	0.979841338	0.01797124364	0.0012628953572	0.00033638910832	0.00019708354832	2.6265451112e-05	1.4145631432e-05	2.6018283518e-05	2.57606764807e-05	2.54870858895e-05	1.34182454993e-05	2.2455928865e-05	2.69418535366e-06	1.44406158081e-05	1.35237739526e-05	1.48507735286e-05	4.15486133677e-05	4.19014572011e-05	0.000108563078209
d	0.636244574	0.2482882436	0.01712434484	0.01865629665	0.0134485816518	0.0014518681949	0.00797458318092	0.0068802052367	0.00490527258904	0.00298289277396	0.000454286398126	0.00103058619174	0.00209760852618	0.00159571030458	0.00407926975748	0.00266910276942	0.00479714934027	0.018195131361	0.00712430995651
i	0.386969616	0.529396292	0.0408780738	0.013261557648	0.00524291458	0.001197050948	0.0005432504566	0.00106007481431	0.00228855135326	0.00302978460974	0.000241159809768	0.00179565245599	0.000145308265119	0.0010978585975	0.000496283654047	0.00125298597063	0.00118763782851	0.00600574825738	0.00391017573857
k	0.142096718	0.715034352	0.0920688254	0.0140726570364	0.00719387556134	0.00345020277006	0.00228367445782	0.00113180837098	0.000692658249086	0.000431545413382	0.00103035544011	0.000142386776871	0.00088882037482	0.000138683445985	0.00867638086528	0.00071699846121	0.00205853178448	0.00129308007136	0.00659848475417
ì	0.1617725156	0.542343192	0.135890268	0.0763162114	0.02741688194	0.01158815422	0.0011997372818	0.00248357629002	0.0057407434036	0.0070024596652	0.00158216552952	0.00725911925908	0.000576376785019	0.0029020294598	0.00039234834859	0.0017468886285	0.00103497933296	0.00597196800526	0.00678042881108
m	0.05228830048	0.52502551	0.332240836	0.07227647532	0.015020388772	0.001159134468	0.0004172877038	0.00035370647322	0.000161941614722	0.00011925139831	6.7513980529e-05	3.61213621741e-05	3.39913759406e-05	1.70624906422e-05	0.000261034344432	3.64994047247e-05	9.61439197733e-05	0.000125587873209	0.000263220167999
m	0.0416514516	0.412710694	0.394236776	0.088942765	0.021495031252	0.01742747154	0.0065403596136	0.0049867860388	0.00164660948854	0.0013586918462	0.0011103242276	0.000882265053	0.000339697775331	0.000307246149348	0.000457937246566	0.00012476074835	0.000167345116858	0.00019403839819	0.00541975973868
u	0.11548034046	0.251522736	0.452244554	0.0789422972	0.03568368594	0.044570841896	0.006006796574	0.0043485348923	0.0026405171862	0.0011099470569	0.0020851087046	0.001231441386	0.000992023312028	0.00103248431046	0.00057182728908	0.000478754058338	0.000522536354768	0.00037254107696	0.000163042923276
e	0.014959191122	0.09960643826	0.53778833	0.3137444342	0.0259814942	0.003901258468	0.0007880035132	0.0014996015692	0.00061156435612	0.000555401859348	6.4689368268e-05	8.8495560936e-05	5.449017046e-05	2.191854722e-05	0.000138961859047	4.2208679969e-05	4.9857142026e-05	3.55051301048e-05	6.8149453076e-05
m	0.00869260346	0.0138852663	0.4855282104	0.3463227928	0.1203033926	0.00910740256	0.003244093228	0.0019671849736	0.0014699722136	0.0014281791104	0.00051125097972	0.00029527768332	0.00036273184722	0.00018285102058	0.00193355075146	0.00034956526646	0.000852637073149	0.00115695616715	0.00240608650704
à	0.00441173092	0.0492419084	0.39496325	0.415399256	0.080639232	0.0387426378	0.005985261186	0.00429033708	0.001684156146	0.000811228522	0.001101957468	0.0006665475014	0.00040132931774	0.0004259523827	9.01925234e-05	4.96267416e-05	6.892887844e-05	0.0002192863228	0.000807210753
n	0.0070851293196	0.0201606015	0.3073398952	0.529166928	0.0981464788	0.025436279	0.005772555866	0.0034349469174	0.00116731893494	0.00050962520836	0.00058247469224	0.000163518636218	0.000370512541038	0.000171588292446	0.000146467236826	5.31433427818e-05	6.20210919308e-05	3.1753292624e-05	0.000198751855914
a	0.006374355546	0.02035897626	0.2155947808	0.443448414	0.1926906736	0.0796621858	0.01978562928	0.007493300712	0.001912752646	0.000993863792	0.002156176858	0.000506002918	0.00094607951218	0.0002165842878	0.0001679351	4.040288708e-05	8.272010792e-05	0.000548258006	0.0070209095303
m	0.009279308604	0.004631527302	0.0386673334	0.55369922	0.29342127	0.073165108	0.01610031796	0.00692166346	0.001931417198	0.00111037764	0.000218011864	0.0003658096565	9.86881944e-05	6.853892e-05	5.79947473e-05	3.829138921e-05	2.196252644e-05	8.246865798e-05	0.00012071970182
u	0.005854394586	0.0126315526	0.0486654066	0.380479533	0.297805548	0.1883345594	0.03302423848	0.01609675422	0.00578874056	0.00223206188	0.003304846668	0.000907102968	0.001009267554	0.000776639956	0.000237394324	8.47775526e-05	0.0001162385278	0.0001342104958	0.0025167530164
o	0.010801299354	0.001543544168	0.0062934081	0.219191994	0.487944046	0.2273256876	0.0298855646	0.01063256326	0.00227728209	0.0010879288538	0.0004543054223	0.00025511111414	0.00059669457174	0.000100776330334	0.000180700231012	0.000175764436981	0.000138262412377	0.000116462753127	0.000998574591288
c	0.00275477696	0.00141568664	0.001932911932	0.0600740064	0.58490541	0.194066807	0.093519633	0.02749202558	0.01492910524	0.01029156312	0.0014655584348	0.0009669600794	0.0009642525014	0.000549236722	0.00106796519943	0.000226467554012	0.000304703442232	0.00233204576024	0.000740874420286
i	0.006611139848	0.010665672576	0.01105589858	0.1326302592	0.357858928	0.303543315	0.0930715852	0.0445095058	0.0136325647	0.00456933652	0.006350507624	0.001387808472	0.0011834680826	0.001465770238	0.0003445996708	0.00019924836	0.0002421963272	0.0011179241952	0.00956023004854
ù	0.0245794992352	0.0013654677	0.002804749974	0.03338163996	0.44908027	0.2951067248	0.1335285728	0.0410433649	0.0100859083	0.00483882712	0.00112964105	0.0005194115134	0.00061970264302	0.000148966338952	0.000430610399739	0.000103001873889	0.000203622962954	0.000232919840164	0.000797112570158
r	0.00302094459	0.0015178511194	0.001566265852	0.00754061726	0.2230310968	0.297573606	0.192359682	0.153208363	0.04996551106	0.02672075502	0.0153418141	0.0054629871252	0.0065148105828	0.0033473329774	0.0044800610636	0.00228847925096	0.00198122086606	0.00200989244714	0.00206868209388
i	0.00075214146126	0.0016346775618	0.0029623942332	0.0527120568	0.235442916	0.310583316	0.233190554	0.0939533462	0.0420187786	0.011232689	0.007338211326	0.00231197007	0.00130199241414	0.0011722481828	0.00067529205014	0.00022441019942	0.00027058726315	0.0005873604642	0.00163499714192
m	0.003140136238	0.0019791283346	0.001692332714	0.005903343236	0.0349440954	0.143176549	0.34569093	0.37720021	0.0560706298	0.0166057608	0.00603996712	0.0024818028284	0.001150284116	0.001351914794	0.0003723414152	0.0005864416432	0.00016020205012	0.0003852393996	0.00106867325266
u	0.0010919620168	0.0027126172228	0.003337434516	0.011858911832	0.0780404236	0.260228459	0.300263506	0.177780262	0.086982024	0.0325169598	0.0284126183	0.003282736548	0.00244052464	0.0036198269	0.001269819476	0.0006218660668	0.0004704303356	0.000672252354	0.0043973723134
e	0.0018083669046	0.0018254339342	0.00095016091666	0.0038569601832	0.0130362828	0.0854884366	0.3399894662	0.373893406	0.108302098	0.0434056984	0.01739663306	0.003207358876	0.001860226	0.001454773762	0.00047791641668	0.0008884294539	0.0004127146918	0.000489243038486	0.00125636428578
m	0.00200887296	0.0016652210174	0.00111607406054	0.001058944086	0.00711133064	0.03739878572	0.292018383	0.2360316312	0.1481385924	0.153703758	0.0537853736	0.013871472844	0.0139725989	0.006024305686	0.0174572404254	0.0016375487374	0.00246572638268	0.0068908934568	0.00364326605159
à	0.00113128838	0.0039967264842	0.0042591169314	0.0041313247368	0.01293822742	0.06048818234	0.232967992	0.300382872	0.181138678	0.0919984576	0.0705312558	0.009489433854	0.00520801352	0.00871354046	0.003167325208	0.001721748386	0.001209705018	0.001516410748	0.0050097172422
n	0.0007894959556	0.0005866320798	0.00050324201	0.000994900447	0.00387072424	0.0318571793	0.149928938	0.451394754	0.18353317	0.0629323744	0.0918068968	0.00570015484	0.00565722776	0.005176024756	0.002348798645	0.00148402152986	0.000462447199246	0.00032756792992	0.00064546860679
a	0.00162309221564	0.0016093001315	0.0011340700612	0.001983978254	0.01300570666	0.07099990268	0.165245736	0.317511938	0.198063726	0.1281937758	0.0661088806	0.01142677764	0.00464465612	0.00459433154	0.004458271514	0.000991218132	0.001076256221	0.002011291497	0.005317069282
m	0.004721802576	0.0022103963576	0.0016993351214	0.0019840509636	0.002485736204	0.00818360008	0.0705136354	0.312564654	0.235722396	0.172315894	0.1220528568	0.015742294432	0.01573436666	0.017711321	0.006389445384	0.0050769989	0.000981085918	0.002022893188	0.0018872414874
u	0.0049074717886	0.0032703492956	0.00260795079	0.0020402088248	0.004196721442	0.011394868866	0.0724964656	0.2493992008	0.232083784	0.1771413192	0.1662054864	0.0229039438	0.0093506327	0.01860022728	0.00643646686	0.00349634886	0.00212932605	0.0021615744	0.0091776375686
c	0.0010680765708	0.0014688202084	0.0007496751202	0.0017187277476	0.0018487524618	0.00218846698	0.03345451506	0.178518091	0.258923209	0.224536384	0.1816639728	0.04513646346	0.02775104812	0.0181653248	0.00952257994	0.007399523684	0.0016599912554	0.0016156747458	0.00261067793238
