 	noo	abbiamo	deciso	che	oggi	avevamo	andare	alla	spiaggia	con	mio	fratello	però	lui	sapeva	che	faceva	freddo	e	non	è	venuto	ma	ma	lì	che	il	mare	non	mi	piace	quando	fa	freddo	</S>
e	0.994422928	0.003196370006	0.001243764812	0.00023455520236	0.00016231004654	9.6668203752e-05	2.5613300139e-05	2.28610209033e-05	4.36184605716e-05	1.6936312485e-05	1.80847917886e-05	2.60138238261e-05	2.68366994854e-05	2.59770623886e-05	6.8442512269e-06	1.93164148546e-05	1.8949151814e-05	1.02734585712e-05	1.56934114394e-05	2.1093230045e-06	1.7051313314e-05	1.4043565588e-05	7.6487651014e-06	1.48660973348e-05	1.71718976274e-05	1.9886231798e-05	5.28958130394e-06	1.98294454895e-05	2.50577469614e-06	8.38331469128e-06	1.70339510577e-05	1.10786422556e-05	2.38502146302e-05	3.00516456436e-05	0.000155574999363
m	0.788862416	0.1833686616	0.00639139402	0.00266478943429	0.0027778714934	0.00401020182993	0.00150418025344	0.000336906517391	0.000149539390277	0.000129372749364	0.000715107438944	0.000261264429471	0.00081616016456	0.000446385235073	0.00048829731668	0.000488189055513	0.000301662308387	0.000252626795261	0.000377190238918	0.000474692352561	0.000878574910237	0.000152885528622	0.000658350284085	0.0009628594106	0.000580513523352	0.000311224626037	0.000206334155763	0.000109934592658	0.000222838999474	0.000199164756709	0.000143350465477	3.51179927565e-05	0.000103229340126	0.000322007005265	0.000296707953125
ì	0.5555999314	0.383462711	0.0421548016	0.00431430294488	0.00708949275226	0.0011734562728	0.000375934872168	0.000125047549626	0.000272341362706	0.000102506702556	0.000107351525156	0.000116382477881	0.000351061954348	0.000149443847436	0.000164850281201	6.6566484703e-05	6.4061859498e-05	7.07739142274e-05	7.81774548018e-05	8.7558844539e-05	6.4663281503e-05	0.000363231384884	9.06008556185e-05	0.000128795713456	0.000220321547506	0.000187565981902	7.1168685195e-05	6.574078182e-05	4.38954634378e-05	7.6422048462e-05	0.000106158053328	0.000161897915914	0.000191502410971	0.000241572118074	0.0020596589702
d	0.3906178314	0.570262744	0.02279337886	0.005349925405	0.005262763466	0.00188082253066	0.000932102502504	0.000161921921524	4.35871676414e-05	6.89337635304e-05	0.000171468990878	0.000130201759811	0.000166608184382	0.000106727765868	9.86151894238e-05	0.000179085664737	3.21536791604e-05	7.53070185551e-05	0.000125235938847	0.000183382511004	0.000188451005036	4.03905491653e-05	0.000246460615905	0.000369024355728	8.79868447497e-05	0.00010390040557	7.23422232671e-05	1.45465330224e-05	6.87439455745e-05	4.9331784625e-05	2.22343649056e-05	2.9973833434e-06	8.52454944733e-06	9.14746895883e-06	7.31676984208e-05
e	0.3514818136	0.391322658	0.1703372896	0.01459480505	0.0192759727412	0.0043562261188	0.00517641611068	0.00229163322752	0.0050921134116	0.000474341305988	0.000396568178	0.000531239533681	0.00023737840625	0.00030284747352	0.00031105117738	0.000326153793278	0.000307706416812	0.00036190091124	0.000224850271614	0.000714572190445	0.000430301934738	0.000889052127636	0.00077189652993	0.000637000272491	0.000459624348234	0.000237388657175	0.000137576845639	0.0005182690819	0.0003606675747	0.000145065674161	9.136122138e-05	0.000210921408865	0.000139715551634	0.0019090356507	0.0249445945089
c	0.01123869036	0.900958284	0.077308537	0.00661458922	0.00198800084	0.000689307358	0.00023669025128	8.217060184e-05	4.4480142134e-05	1.273170324e-05	2.1594854692e-05	5.9291143954e-05	9.97167535016e-05	3.28878639286e-05	3.82396946752e-05	4.25112954634e-05	1.063085377e-05	1.4801231802e-05	1.84253312512e-05	3.98146642196e-05	1.24185936184e-05	6.9085119756e-06	5.60416884185e-05	6.22529902126e-05	4.8833921387e-06	1.79052623e-05	6.75676982756e-05	2.36248263704e-05	2.25456888282e-05	1.62859384852e-05	4.696302848e-06	5.9920580622e-06	1.86251573608e-05	1.29960941231e-05	0.000115791244371
i	0.175723405424	0.445154552	0.2414625716	0.03771318602	0.028391686542	0.00649697546	0.0039908585364	0.00256311284748	0.00217138488234	0.0011190077974	0.00077236670348	0.000872848587102	0.000799789903736	0.000715064718768	0.00102909661026	0.000587419734774	0.00104547588504	0.0004737704812	0.000729940591785	0.00123625902572	0.000779752384116	0.00193495457772	0.0017060359105	0.00135100483122	0.00041279457388	0.000644179011322	0.000531556928758	0.000300681475526	0.000623337972213	0.00050014445576	0.000381401466592	0.000141153863274	0.000554701855994	0.00349237991286	0.0335971784748
d	0.009465846588	0.876285816	0.1005167912	0.01019271522	0.0024594836728	0.0004008538392	0.0001927041423	4.6621586118e-05	1.5575961184e-05	9.069483114e-06	9.0471093004e-06	3.9966058181e-06	1.25449342756e-05	5.5190167288e-06	1.3447859592e-05	9.149622749e-06	3.6223917571e-06	8.1034046322e-06	8.31845724314e-06	1.3757194242e-05	2.8914980096e-06	5.39789971214e-06	1.17304230174e-05	1.41093103415e-05	1.974600133e-06	4.7117103918e-06	5.41821029322e-05	4.91214782612e-06	8.3603278074e-06	4.4719862944e-06	2.17273135e-06	1.5682104287e-06	1.31713975856e-05	1.45319062135e-05	0.000182772835451
è	0.0508002662	0.2702327354	0.524569022	0.10308846332	0.0213556087	0.00728058492	0.007064853418	0.00331576729866	0.00288532162	0.0007771654494	0.0004385720641	0.00089307482862	0.000537228293	0.00057069570212	0.00014674506016	0.000172634683848	0.00045280290338	0.00019274881202	0.00017804463024	0.000289369503826	0.000167398370844	0.00140626019091	0.000274152642614	0.000212697748758	0.00030971324652	0.000259175340888	0.000135926475	0.0001445283786	0.000174017120604	0.000144469851822	0.00020349046652	0.00017089655906	0.00031533783334	0.0001923478783	0.00064788286282
t	0.004619450778	0.481712486	0.444789832	0.0563925188	0.01040974782	0.0014039453452	0.00043815219466	8.59647182168e-05	2.650975132e-05	1.42024411182e-05	1.14366686486e-05	5.916607539e-06	4.097092112e-06	3.995751646e-06	2.9910615744e-06	2.617542612e-06	8.981513805e-06	5.841690614e-06	4.405507463e-06	6.731405646e-06	2.4235652614e-06	3.3447128844e-06	4.97827689054e-06	4.9210041328e-06	3.2730146532e-06	1.5610468478e-06	1.964587118e-06	2.6959218226e-06	1.9695258236e-06	1.9876818525e-06	2.632871356e-06	1.2747102744e-06	3.017616028e-06	1.85309553612e-06	1.2205213175e-05
s	0.008556438486	0.2319768886	0.672035724	0.0673368482	0.00938091738	0.00344297068	0.0019033200596	0.0004770655638	0.0010894373576	0.000107063589212	8.283069068e-05	0.000125005223852	8.4864506632e-05	4.850869394e-05	5.952122624e-05	3.92482067096e-05	4.050461471e-05	4.97371866e-05	3.7351294526e-05	0.000204353840332	3.5987720347e-05	0.000341142506	0.000161096056094	0.000122398087674	4.1021712e-05	3.40010191688e-05	3.10354492492e-05	5.697663797e-05	0.000109798857092	2.35154794018e-05	2.392965892e-05	2.14030325252e-05	3.7160315342e-05	0.00029983123712	0.00158207813079
a	0.006449810034	0.1409904598	0.580314642	0.173634135314	0.0185284455764	0.0086612839444	0.0159114952251	0.00783856193006	0.00386099911264	0.00281792819175	0.00198436647725	0.00267086465852	0.00152819912533	0.000828301009383	0.00112105059214	0.00227910876067	0.000964111345381	0.00114252202675	0.00169321221126	0.00164088569388	0.00144957942179	0.00163026806515	0.00200273307311	0.00160763543376	0.000836964175632	0.00113990067558	0.00199459487537	0.00135573182679	0.00127899176722	0.00105271950251	0.0012340601877	0.000632980158847	0.00592557880631	0.00217874283675	0.000819130778987
m	0.0052438001274	0.0330634642	0.392186464	0.431299136	0.11524058664	0.016330024548	0.003917596456	0.0010282039688	0.000364221074	0.00011731564054	6.99946496e-05	0.00011854854956	0.0001498944017	7.150677356e-05	2.34578754e-05	5.888602424e-05	0.00018554432646	3.4979638e-05	2.178316154e-05	2.14229784e-05	2.16139841e-05	1.30388654e-05	2.6929705026e-05	3.4278316174e-05	1.678014768e-05	1.837245564e-05	8.090718454e-05	2.553009578e-05	1.335523042e-05	5.07491206e-05	3.137922132e-05	8.56682698e-06	3.750952464e-05	1.7326686183e-05	5.683557946e-05
o	0.002176425234	0.04317608205	0.379872796	0.4096883624	0.07348352992	0.02068403962	0.019212528954	0.0098403700548	0.0084644016172	0.0025292603752	0.0013087637918	0.00249887170508	0.0017388400273	0.00043664517308	0.001269561421	0.000518262759064	0.00265451082954	0.00059799540098	0.00052119718258	0.00115374812389	0.000517282543486	0.00693378522838	0.000995932997686	0.0010576676024	0.00054839824382	0.00052611040714	0.000678059961844	0.00044620404746	0.000907828745442	0.000999680972168	0.000638522964246	0.00033096856634	0.000514091222752	0.00070029278222	0.00237900149355
k	0.0140587160812	0.01634262328	0.0889107114	0.628072772	0.2176022612	0.02448627344	0.006947959254	0.0011386794068	0.00054769802946	0.000123258185178	8.2635725994e-05	0.000225330674184	7.06220593298e-05	3.324675023e-05	1.6058627788e-05	3.03130464192e-05	6.33386092684e-05	2.0234320444e-05	2.1238244628e-05	5.6914887649e-05	1.63336043202e-05	2.12172436764e-05	3.23264582153e-05	3.24190782169e-05	1.0145198573e-05	2.22511073467e-05	0.000150801696116	3.46235162346e-05	6.37410359114e-05	3.16980894444e-05	3.1840629824e-05	1.14321913003e-05	4.76829407928e-05	3.02112012058e-05	0.000612421893598
a	0.0022368389068	0.01773411436	0.2025740944	0.368410326	0.285246266	0.0536918998	0.0229826766	0.00886697668	0.007412626554	0.001784173206	0.001258892865	0.0028856486264	0.001536930242	0.0007222301546	0.0006478917836	0.00046638677454	0.0010268076272	0.00051072837	0.0003507207584	0.00128059021507	0.00062675193526	0.006259890818	0.00101200779184	0.001131606464	0.001119409962	0.000786659463	0.000446411239	0.0005266941952	0.000923548635009	0.000478534706798	0.0006709212378	0.0006087792826	0.0012435298256	0.0007220126374	0.00181641803048
s	0.0131524454512	0.011590359612	0.06180421646	0.399770544	0.458317376	0.0416942466	0.00976144763	0.00186253863	0.0004653957498	0.000205103188196	0.00016291097874	7.85796210168e-05	8.7919100766e-05	3.447284415e-05	3.7146262534e-05	2.60349616626e-05	5.9922299724e-05	3.181023368e-05	4.6742559602e-05	5.133547682e-05	2.8578474572e-05	3.130850758e-05	6.90939374146e-05	8.4829081622e-05	2.453069452e-05	2.47893596728e-05	4.1701701656e-05	2.53183208e-05	2.3497432016e-05	2.802991831e-05	7.246110846e-05	9.38435411e-06	2.0777452904e-05	1.0327672224e-05	0.00026485796844
ì	0.001399723423	0.0083421794366	0.0590697534	0.3193760488	0.415090114	0.1021129348	0.03731037192	0.013499530574	0.009119225698	0.0030424586384	0.002196609241	0.0048319373065	0.00245058689914	0.0011002071484	0.000694900068	0.00050088605618	0.0017931622098	0.0005678148444	0.00038715233688	0.00134197362046	0.000789277878536	0.0045317535038	0.00119973376305	0.00150849787627	0.00120172803342	0.0007303933626	0.00051877854472	0.0005546051692	0.000824992599825	0.000522715887576	0.00063831415294	0.00051875605862	0.00084483440481	0.00041451865864	0.000973511888709
m	0.001437191322	0.0041890154076	0.023172843456	0.1309792258	0.702119032	0.0974691176	0.02400320578	0.0074463848682	0.0027024139158	0.00105880136257	0.00061493589108	0.000892598379003	0.000351726769447	0.00017666360221	0.000152413878204	0.000158607777142	0.000485858555003	0.00017493455634	0.000135834668309	0.000208926533107	0.000186783088689	0.00017430974114	0.000215845562654	0.000248170681167	0.00013632900482	0.000130593944152	0.000125619023582	6.79443730528e-05	0.000135880490668	0.000152200097761	0.000211367223193	5.01091002156e-05	3.79907485494e-05	1.4004586076e-05	0.000183099974075
m	0.0004675767122	0.0063288435018	0.02054687486	0.14834327	0.543473868	0.083541121	0.05197815766	0.012267122484	0.0661388514436	0.0030442178958	0.0028012894088	0.0019168634813	0.00188361344234	0.0020492364631	0.00154341008388	0.00119649691765	0.0005533021983	0.0045169100128	0.00118074604434	0.00155862064151	0.000993197060028	0.0092433912721	0.00171776912752	0.00137646763396	0.0102873517136	0.000777289552954	0.000499136939392	0.0100292569613	0.00110647190888	0.000382454112859	0.0003865345864	0.0022401103161	0.00059983896101	0.001604981932	0.00342539666895
e	0.0060253434728	0.0207434121684	0.06178265992	0.1258031528	0.2828881886	0.2523224554	0.07048496448	0.041381508204	0.0185380879298	0.01698512694	0.004930445209	0.0104615033418	0.0021358499379	0.0013478406167	0.0014485816498	0.0018679737166	0.0040195959102	0.0043024430447	0.0027128845002	0.0020012673422	0.0016757702001	0.00233547485028	0.00373410176412	0.0025607290514	0.0018493333049	0.0021818404347	0.00166953150064	0.0020987214224	0.00118785466774	0.00179834835404	0.0011064732172	0.0018332777648	0.00192942520014	0.0084869853708	0.0333688361224
r	0.00313435561	0.00238919522	0.00496001534	0.044491931	0.56387187	0.202215648	0.1173208556	0.0340770686	0.00903057768	0.003779698886	0.00174391175	0.0021784647578	0.0013799986918	0.000578576363	0.0003538549248	0.000343690104566	0.0021882442418	0.000448941976	0.00030540644476	0.00025242960112	0.0003242753854	0.0002397374318	0.000461813210432	0.000563698998648	0.0002337577032	0.000231024033216	0.00034708035494	0.0002004157962	9.9119644e-05	0.0005798581666	0.0008308028892	0.00013405855534	0.00023412106106	4.146452452e-05	0.00043400900468
i	0.000732705633	0.00774010553	0.0112474684772	0.0968695874	0.482599398	0.141004946	0.1047242798	0.04336879534	0.025121933374	0.010275434278	0.005658381286	0.0079500335204	0.0048514813016	0.0025298658456	0.00279670349	0.00135573259376	0.0029751721034	0.0019896418848	0.0013637456596	0.00184900562221	0.00142532320512	0.0076559391496	0.0020947208061	0.00218166346904	0.00359700644	0.00167738439335	0.00155575989462	0.00161640230992	0.00124195538528	0.00155924464262	0.00310714556526	0.00313720314438	0.00435181764646	0.0038350150984	0.00395892131273
ì	0.001551287527	0.0033108233932	0.00612922866116	0.04580269982	0.195420254	0.369754884	0.2547198988	0.07636843332	0.016704053924	0.00846869076	0.003728612806	0.00296368332282	0.00146367780823	0.00055066442172	0.00045115207928	0.000286560885447	0.00295947025415	0.000521139688312	0.000409342143386	0.000380686398526	0.00043380825708	0.000267432971566	0.000477162242964	0.00049963441803	0.000313596053076	0.000253037656904	0.000349247643243	0.000332951439757	0.000171787789718	0.000608544370635	0.00234860999871	0.000222065596622	0.000134975928251	4.7896158586e-05	0.00159403932851
c	0.001392776046	0.0018549535166	0.0018994928126	0.004707522046	0.1996886728	0.517194408	0.0877311246	0.03518910274	0.06750969474	0.0096475773752	0.0082885458542	0.00742320205232	0.00547563923929	0.00333256669276	0.00275702462268	0.00161117925719	0.00367494823706	0.0034819485848	0.00187475304646	0.00159937697038	0.00225522679314	0.00532137662484	0.00205026820097	0.00196530663974	0.00649063558346	0.00142329019471	0.00165001346663	0.0031295580272	0.00149749118684	0.001613084269	0.00183116294304	0.00245638318844	0.0008921716414	0.0001786968866	0.0009107884382
h	0.00385532926445	0.0145908434362	0.0113766948248	0.01768198636	0.1885007734	0.3686861006	0.152514136	0.0316022373	0.096941056278	0.005750067122	0.006093935356	0.00327397757932	0.00308133655376	0.0032648566811	0.00256481962516	0.00201521199745	0.00132530710098	0.00641549432328	0.00285244275984	0.00257838606865	0.00241210236258	0.0110654182539	0.00582022840223	0.004463181843	0.0118209119762	0.00202065750287	0.0013995809336	0.0105326617225	0.00144938024172	0.00108694716713	0.00059267221048	0.0021954954881	0.000721507643884	0.00296293830282	0.016491348058
a	0.0069129226958	0.0047281447202	0.00981560801868	0.00941453498	0.1654293795	0.35035191352	0.1194864652	0.0826840404	0.031421044966	0.02784398202	0.012224402028	0.0272914621562	0.00871147175856	0.0049800447066	0.00476905187186	0.00388646123778	0.0182511584544	0.0077281949418	0.00435351747539	0.00448674559954	0.00460724413312	0.00597345838034	0.00531493031376	0.0055497236543	0.0059119619492	0.00442622292475	0.00562672470784	0.00486723002452	0.00364595494612	0.00602157412267	0.00569015047	0.00807242573656	0.00943802775656	0.0105555184104	0.00952832964824
