 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.764753012	0.22139678602	0.0091787731292	0.00272971216674	0.0004484747438	0.00102862579192	0.000464634919386
a	0.528833784	0.33877630134	0.0673787172	0.022748299942	0.006286859996	0.0122356933579	0.0237403129149
n	0.468285908	0.5066769956	0.02139399948	0.001528686078	0.0016252112342	0.0002021542992	0.00028708326844
o	0.1750295682	0.723482168	0.0771983734	0.01353974854	0.0024245906392	0.00213029300472	0.00619524479954
n	0.2980580526	0.540367357	0.150850615	0.00262539947	0.0009916485056	0.00043499936666	0.00667187575212
ò	0.02328188506	0.680932524	0.2521593996	0.02128245468	0.004309121701	0.0052958810962	0.0127387716123
n	0.19003098978	0.332144839	0.452406995	0.021727270556	0.0027847871908	0.0001520796742	0.000753031763716
t	0.05327231796	0.546211546	0.358468887	0.01270097148	0.00302529528934	0.003234591754	0.0230864190086
a	0.00678379559	0.399802343	0.509444131	0.0241942285	0.0326591433332	0.0213746111328	0.00574173565985
t	0.01223468262	0.2399725594	0.61631326	0.1122572394	0.01668858174	0.0010487678568	0.001484861132
e	0.0122600950454	0.19055709526	0.481299486	0.273246519	0.01419583137	0.005668878842	0.0227720710445
s	0.01984600988	0.0661914908	0.4575551694	0.3687796164	0.06717554282	0.0074924973944	0.0129596529966
m	0.0044998234146	0.031887010316	0.4248694868	0.4920774926	0.03079975334	0.00298120387	0.012885218112
à	0.027122971776	0.107551673794	0.25832592132	0.394162931	0.09873662188	0.05884048136	0.05525939929
n	0.00518636312	0.016518170804	0.46367069546	0.3086841394	0.1541078111	0.0227641010308	0.0290687108476
t	0.012266479527	0.046945954352	0.3628287562	0.4280797032	0.07444102928	0.02317575254	0.052262346332
e	0.0714544950416	0.0244913061168	0.20958639774	0.30172271406	0.1316442372	0.14854435288	0.112556503358
a	0.00474645006	0.012400254728	0.09789994895	0.4286272802	0.2557201102	0.07621124104	0.1243946857
n	0.010398114328	0.005351976434	0.071927129558	0.40459306254	0.2070412866	0.17582439348	0.12486403576
o	0.0161617414836	0.0162261194188	0.04720586306	0.54187384272	0.1574241136	0.1135516788	0.107556641
ò	0.00577138128	0.004668074676	0.0199805891766	0.258373972692	0.345121207	0.3210807226	0.0450040436
k	0.004680127416	0.0053905359984	0.0137116952835	0.17565805767	0.3414065176	0.3440819346	0.1150710918
a	0.0065684482444	0.0048625055646	0.004231860812	0.12466442572	0.32810454152	0.450637804	0.0809304015
v	0.005430221252	0.007717513544	0.01191078522	0.13507738366	0.2374418426	0.2410457876	0.3613764224
r	0.008592225589	0.022271150426	0.0035712410284	0.07820477254	0.116211944172	0.505988608	0.2651600636
è	0.0225320880337	0.0054237911362	0.0052516170072	0.02369841672	0.10649518032	0.3577853494	0.4788135328
c	0.0065759433042	0.0049223720334	0.004037230622	0.05357459946	0.0823186752	0.5889619	0.2596092772
h	0.059246563796	0.0127563853334	0.00508089194174	0.011571835726	0.03983746852	0.628091736	0.2434151416
i	0.0202473155022	0.0058324018428	0.0211914376148	0.01425311566	0.0448894914	0.63395163	0.2596346104
</S>	0.006269080498	0.014679946738	0.0120164922174	0.075636418375	0.08267508323	0.188943117	0.619779867
