 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a	0.924101888	0.0616897604	0.007847323196	0.00051639517812	0.0020544894433	0.00214598604346	0.000367120104231	0.000773183548313	0.000503941537223
n	0.2912772742	0.5603315328	0.0282030271	0.002479407172	0.002589866264	0.000807688380532	0.00102239950735	0.00550234560707	0.107786408577
ì	0.01200722884	0.902286198	0.0670932726	0.00600084146	0.00318651537	0.0011645008006	0.00383199077224	0.000928084057818	0.00350136317416
c	0.005854783288	0.821242272	0.1574605295	0.0054822999876	0.001930733664	0.000282339775014	0.00256873404654	0.00134436535419	0.0038339469092
h	0.05745438768	0.737550852	0.117917834	0.01681935362	0.011330221006	0.00186382668274	0.00245618966379	0.00236965604298	0.0522377024561
e	0.0594408645	0.766532612	0.1509142638	0.01047815448	0.0043637157048	0.00153255097457	0.00254321407729	0.00323297064211	0.00096161682922
t	0.003451513984	0.1619400244	0.800456386	0.02605993266	0.002576906946	0.0018544967794	0.00345433403412	0.00015289539576	5.352750788e-05
o	0.060234811636	0.17260836	0.591876142	0.114613271	0.03592311704	0.006059523938	0.0086239817307	0.00512066583968	0.0049401219099
r	0.003749934894	0.03397791634	0.79115894	0.1443855698	0.0140746752	0.0037584783348	0.00432670504181	0.00119957024182	0.00336822628823
ì	0.00821471962	0.0298249862	0.655745514	0.221855714	0.0675637124	0.01173763923	0.0016744471368	0.000792801883	0.00259049292392
s	0.006621743394	0.02484854246	0.43460781	0.410231194	0.1113984848	0.010636168996	0.001216714162	6.962768004e-05	0.000369687886284
o	0.00287347552	0.01152323506	0.523642074	0.32569192	0.1091986966	0.0051195743	0.00455506101734	0.00591082936476	0.011485143363
n	0.0040834535166	0.006749550776	0.1231793796	0.611856638	0.195938772	0.04000968402	0.014898814494	0.0017206133796	0.001563099705
t	0.006847680552	0.00492340478	0.19825779	0.435275824	0.324053714	0.02186973416	0.003406466038	0.002013139844	0.0033522566958
a	0.013222992218	0.005670256484	0.09866892512	0.48705742	0.3368280676	0.02929711984	0.0157078003	0.0104294743868	0.00311793576086
e	0.004182842194	0.004802124004	0.02589985398	0.388784932	0.38471562	0.1710663205	0.016587582634	0.0013365986782	0.00262415859224
m	0.01450464694	0.006950512852	0.01224094288	0.1938791488	0.449322802	0.2602187268	0.0332832787	0.0138127498	0.0157872094372
a	0.01128427766	0.00414560518	0.0143861579	0.274446998	0.578170455	0.093997824	0.01403959404	0.00246454108	0.0070645743068
n	0.0656857255908	0.009157540174	0.00622965692	0.0969900517	0.510173512	0.250197315	0.05397922634	0.004191164788	0.0033958038854
t	0.00900178724	0.002963981214	0.0124075274192	0.0498492442	0.63528405	0.220000434	0.0463623224	0.00645244196	0.01767824356
e	0.0177623669908	0.00144298799648	0.0049702133909	0.10593665538	0.388459364	0.323845798	0.0931394328	0.02501940054	0.03942376318
ì	0.002307644336	0.0026879996272	0.00294449541734	0.018386743016	0.3330755952	0.478029882	0.1224909978	0.02865178716	0.0114249032
t	0.00235775294	0.002160624896	0.0019218830093	0.005887269859	0.1697429194	0.5984331028	0.096613499	0.11116269116	0.011720207646
s	0.00137162625966	0.00243097213804	0.005573280916	0.0178663754	0.363777742	0.339519106	0.1534494072	0.0825569976	0.03345446707
e	0.0162112524092	0.00524494934884	0.00293936714466	0.0199343421692	0.1346066068	0.273821232	0.1412224204	0.265966827	0.14005301694
r	0.00234609916	0.00255936317	0.00255016833	0.00751639644	0.05425249706	0.3758473012	0.352051986	0.0695741346	0.13330205774
e	0.00561124439514	0.0044867380177	0.0060297084242	0.014021121184	0.0813869954	0.2754591698	0.360600611	0.1306973808	0.12170701156
k	0.004937813416	0.00603607988	0.0025362952268	0.0088317865	0.02931803466	0.0695591772	0.4431662	0.24888659	0.1867280116
a	0.0241654959028	0.0060569716954	0.009655290665	0.01155318351	0.03617707274	0.14921224702	0.304688734	0.24511503	0.2133759782
v	0.007177984496	0.0059272221	0.004020906615	0.009212883468	0.02055671578	0.03985199782	0.3340590036	0.4370113438	0.14218194004
r	0.017109466076	0.0033654358014	0.0050755222744	0.009170016276	0.011056624114	0.07615211958	0.1600330994	0.430575062	0.2874626228
è	0.0071379383578	0.0066299753547	0.00450409636124	0.003768206023	0.01623245418	0.0318448411	0.101136001	0.36237266	0.466373812
c	0.0033545006768	0.00393665156174	0.00129926535354	0.004533446797	0.007931597805	0.02066037636	0.15127155612	0.592889012	0.2141235877
h	0.0164815787515	0.0289932893456	0.0160788313042	0.0200396678974	0.0076054643398	0.01688193042	0.0724130838	0.67690217	0.14460401
i	0.0120783075348	0.0089852223208	0.0034782235352	0.008496313856	0.0126635286824	0.02190588108	0.10682344948	0.62011297	0.205456102
</S>	0.001741913026	0.00531957289	0.005802296971	0.004329531325	0.0065637849212	0.068377740209	0.05638298026	0.179607846	0.67187435
