 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
m	0.993819222	0.00426159992	0.0011260487833	0.000139941969306	0.00010535264872	4.9523585192e-05	4.6386242126e-05	5.1098982388e-05	3.5056954713e-05	3.4123491908e-05	3.09799336506e-05	2.7435962295e-05	2.02985545786e-05	6.5133059502e-06	2.63712211366e-05	6.14482779772e-05	0.000158651495485
ò	0.5610214292	0.3490318288	0.041446521	0.00313846939092	0.0104372386276	0.00335953546742	0.0034062028119	0.00272272535956	0.00363549748328	0.000730465176782	0.000353404768302	0.000160147155901	0.000430891269552	0.000575031466203	0.00127287441747	0.000475227857516	0.0178025078251
t	0.790135986	0.13814484892	0.01601760137	0.005413118856	0.0132417350624	0.0118617013281	0.0141975844132	0.00681014043278	0.00140066868226	0.00147472548555	0.000139995879255	0.000184387582494	6.2546387703e-05	0.000209270451376	6.80976281212e-05	0.000115005328873	0.000522558181131
t	0.6049241128	0.3162166112	0.05303344895	0.005506139843	0.002849345012	0.0011557643978	0.0008878306828	0.000501453123326	0.000332332545494	0.000173650395	7.07110591e-05	0.00010500671756	3.6000763252e-05	4.417495203e-05	3.944781682e-05	0.000528350229168	0.0135956824477
e	0.393865898	0.4180728508	0.0267323645	0.0634424245874	0.025591536295	0.0318233199538	0.00397320523506	0.00282954551839	0.00102708384311	0.00257486082258	0.00237207427969	0.00132433402051	0.000678821349371	0.0130945100579	0.0019495409853	0.00876776612244	0.00187985369749
o	0.1597069116	0.76877697	0.0509589772	0.009770027294	0.0032037033034	0.00132424817064	0.00063829533514	0.00070647201926	0.000337311597758	0.000244325458575	0.000575087569279	0.000100563049603	0.000159957702344	0.00224906266813	0.000218039452137	0.000400730752725	0.000629294341291
G	0.0204744235	0.882551414	0.0875386334	0.0014065963328	0.0010447063878	0.0005292333422	0.00041839738346	0.00024811431384	0.000220896157561	9.06361300724e-05	0.000132079826997	0.000118976075866	0.000251075515845	0.00200555155004	0.000530589251119	0.00101149107188	0.00142721452752
i	0.05824706868	0.837802752	0.0907314404	0.00403016076	0.00446907647	0.0010266111914	0.0004422867646	0.0002087574263	0.000295311926	0.000149542391888	0.00012465106204	0.00035347521734	3.4957708888e-05	1.6161644326e-05	6.25639761332e-05	0.00182728422921	0.0001779313099
u	0.17325399482	0.70399693	0.1137290621	0.00309719932	0.0017096326514	0.00062790821462	0.000355443985428	0.000154481139032	0.000106498932218	2.4506500558e-05	1.71878871032e-05	9.01508264064e-06	2.28966625079e-05	0.00138974716598	9.281628872e-05	1.28354671262e-05	0.00139991893834
v	0.00810066938	0.5919647532	0.3630972076	0.01763223116	0.004525607848	0.0034266856926	0.0014018176732	0.0016771340746	0.00136808074436	0.00042724424825	0.000180255767387	0.000295694319346	0.000244135522608	0.00145971374237	0.000442875305584	0.0020367292029	0.00171917875124
à	0.032048579536	0.505333492	0.401070468	0.034795647588	0.0134700014	0.0060672980648	0.00332866627	0.000722322698	0.0017605111076	0.0003733020574	0.0001810672736	7.15279992e-05	0.00011344294698	0.0001684428077	4.1299192674e-05	0.000175979523034	0.000277939583883
n	0.020980018656	0.4234624566	0.5060651944	0.0234171487	0.01130480296	0.00577123235	0.00470658672386	0.00101732653972	0.000400477769326	0.00018656724326	3.0481161558e-05	1.946339024e-05	4.68080307862e-05	0.00163117061943	0.000250387360301	3.79274907788e-05	0.00067198183875
n	0.030898164624	0.3894759106	0.462830522	0.0572251784	0.01739624122	0.01506569392	0.006735295132	0.00183432869	0.00119860605	0.00281982633	0.000528842642	0.0006053152722	0.00038028501396	0.00018961052422	8.75053216e-05	0.00055805599566	0.012170597427
i	0.142344075555	0.18756913704	0.4175947132	0.117544846636	0.04721037284	0.034368102848	0.0289064983364	0.0051301846581	0.00213849500054	0.0019926983012	0.00126497100208	0.00059734143292	0.00203302515189	0.00116998620134	0.000870927542111	0.0030921434336	0.00617253891914
ì	0.009211987932	0.0606100762	0.619989276	0.219025454	0.0518917082	0.01241246694	0.002633451486	0.011988032626	0.003885814702	0.0031418069696	0.00254692775746	0.00067242260086	0.00021907645756	0.00050410418222	0.000123801658179	0.000690251550749	0.00045336020443
r	0.003731304402	0.0239209279	0.711934314	0.17717412	0.0553876176	0.01088747082	0.007039878868	0.004210227572	0.0011693738024	0.0012165206992	0.000227384364	0.0002950027769	0.00025434535364	0.00121971151182	0.000586784450296	0.000193448961	0.00055157768488
t	0.009425729627	0.0698279403	0.433107724	0.273783592	0.1125191616	0.0419501334	0.01367974184	0.024885736918	0.0054779642322	0.00525591079	0.0023648944974	0.000785533096	0.0004598773024	0.00025161914082	8.046199788e-05	0.00103945753799	0.00510447900748
e	0.081962310209	0.0187001541	0.381868802	0.22651518394	0.1328526788	0.06750789754	0.058238276126	0.006303869182	0.00485754456866	0.002656429178	0.0012297640818	0.00070644435826	0.00175922692442	0.00327178682006	0.00280178675098	0.000905707526192	0.00786212933283
è	0.00534270454	0.00346057974	0.14134832	0.489176124	0.23937934	0.073004912	0.02321883251	0.016434849	0.004007416592	0.002050079952	0.00077003268012	0.0003345872186	0.000166846341032	0.00038707157388	8.987179434e-05	0.000531983619944	0.0002964497601
s	0.003474357954	0.002885173252	0.2199649322	0.26825389	0.336405412	0.078945376	0.04206235616	0.03341241888	0.0063716540284	0.00365621574	0.0009837117158	0.001254460992	0.00069846007828	0.00037432359384	0.00039092418416	0.000296312880834	0.0005700120116
s	0.00246083600702	0.006713113226	0.148474149	0.243335456	0.30191545	0.187162624	0.0420133866	0.0349769452	0.009267834992	0.011536840758	0.004665519416	0.001178086446	0.0011163409434	0.0003810272575	0.00013887288376	0.00219366932768	0.00246986763198
u	0.0390541585566	0.00264552121048	0.0276752326	0.1321369344	0.441024294	0.16175878	0.1491986432	0.01094441412	0.008167056218	0.005348877628	0.0012175711108	0.000631144924	0.0014517908411	0.0015764812434	0.0016341363633	0.00048099500718	0.0150539571358
t	0.001551559072	0.000772963351	0.00825014398	0.089976494	0.291034198	0.383601192	0.1164882122	0.0786733914	0.01645790392	0.007615198628	0.0019589071394	0.0008806318716	0.00053191109196	0.00048181369466	0.00015127285006	0.0007010009341	0.000873199895412
o	0.00079248586333	0.0079403320565	0.03211191578	0.1524429496	0.320720266	0.292232642	0.0896670652	0.0363553094	0.017571007	0.0149589894174	0.0074794640066	0.0030722479305	0.00242989676088	0.00054618101344	0.0004971025135	0.0151949779505	0.00598720776224
v	0.0011879178368	0.0006938237304	0.004074192186	0.05387458436	0.1578725348	0.47131496	0.185181988	0.088595982	0.0190313101	0.00870839894	0.0026944193058	0.0013256024476	0.000965747244466	0.000933969047434	0.00031408574321	0.000694884190476	0.00253555944188
r	0.00304894651822	0.001240784008	0.011319740242	0.0628834552	0.2000773488	0.35804651	0.1618418746	0.0886971924	0.0376877224	0.026362745476	0.01255830338	0.005354880106	0.0030050760314	0.0010659595286	0.000561435088	0.0249488464323	0.00129920155386
à	0.00431228691701	0.00443363300936	0.006465506908	0.03115660328	0.238337808	0.285964116	0.300518252	0.0464517394	0.0444187412	0.01606014122	0.00398041766	0.00118858145	0.0027751094291	0.001919938221	0.00114761146334	0.0012087428757	0.00966076535471
i	0.0009344226982	0.0003013938842	0.001217960202	0.00910109084	0.0705796746	0.267684944	0.2758241972	0.285740808	0.045141471	0.025236914886	0.006170836518	0.003040084757	0.00305373418018	0.00292750269836	0.00162633909968	0.000745378896494	0.00067328671082
ì	0.0008947111808	0.00202076474344	0.003039005612	0.00370277478	0.043017798	0.1293668348	0.1894654496	0.41120216	0.1043400468	0.0515037608	0.01863678758	0.013795586352	0.018018787848	0.006560531693	0.0022217249966	0.00145059854666	0.0007626922632
b	0.000646890428	0.00122646611884	0.00376396793974	0.002520499468	0.03050770072	0.0844210704	0.162777337	0.51821977	0.1101641866	0.045891321	0.0133515244	0.0092899628	0.0081614635694	0.0040841770286	0.0023986862754	0.00184458652132	0.00073036631712
b	0.00071717275052	0.0012781736988	0.002090151394	0.003895309888	0.043191088216	0.198681885	0.1338630374	0.39463478	0.107129587	0.0621135403	0.02869950192	0.00658284211	0.0072228359	0.0041020242854	0.0007016808742	0.0037392825978	0.0013571338253
i	0.0289064723652	0.002778801966	0.002011066676	0.00465474936	0.0218224054	0.1509669304	0.273039356	0.1776688806	0.1289844372	0.1134361862	0.02253017372	0.00718151884	0.007717725548	0.006192510022	0.003921102216	0.00269485253514	0.0454928260412
