 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
d	0.989228474	0.0085694705	0.0011518314256	0.00020866132998	0.000199948355466	4.2859188898e-05	2.8557245324e-05	4.7948795224e-05	2.89449927116e-05	3.3160689188e-05	3.4775593188e-05	2.9095885504e-05	2.08153357954e-05	6.0175962112e-06	2.79877907868e-05	6.61348378462e-05	0.000275296811529
ò	0.859229872	0.1231765417	0.004630007094	0.0023665464174	0.00180171672174	0.00118042263731	0.00211805067304	0.00086172793804	0.00143914701037	0.0002754099957	0.000157968634109	7.7003253072e-05	0.000101505015174	3.06832329087e-05	5.01567783193e-05	4.41491144437e-05	0.00245911753143
p	0.85787258	0.1174004722	0.003953449552	0.0035584032726	0.00532418339363	0.00576861342016	0.00356754886703	0.0015081539385	0.000338508631199	0.000337612920286	3.43747600762e-05	4.92671558542e-05	1.51342801918e-05	1.58497127822e-05	1.51914138695e-05	7.71716147016e-05	0.000163508450461
o	0.681358076	0.1854481538	0.051217740912	0.021009764872	0.010488349406	0.0208128102404	0.007182911808	0.0107203726612	0.00261211367968	0.0026176046886	0.00165335555832	0.0004656126588	0.00024684485362	0.00017660726104	6.7864914982e-05	0.00041973805366	0.00350206703103
G	0.228506825	0.64453456	0.0865492994	0.01056843306	0.0049479348482	0.0026716652844	0.001433263299	0.0024297268018	0.00223006205887	0.00108477237603	0.00152857253641	0.000252941764207	0.000757412747655	0.00672729137522	0.000801912423544	0.000563336443449	0.00441195896535
i	0.1542916512	0.65930157	0.123881709	0.03525512564	0.0074089612512	0.0092299140344	0.002656636692	0.0010803963212	0.00135435195	0.000750784406	0.00033859155958	0.00058330648942	5.9987087456e-05	4.1433405434e-05	6.6407186524e-05	0.00319164799156	0.000507558085454
o	0.2009603234	0.7335438608	0.0492809312	0.00461062412	0.00136346127458	0.0005837596575	0.0002233944126	0.00022157980038	0.000179334337622	6.23381458974e-05	7.19962936202e-05	1.94620394438e-05	6.57050157191e-05	0.00348722599516	0.000192066611872	7.52065702233e-05	0.00505872693156
v	0.01373468338	0.715585516	0.2340436686	0.02081911949	0.0113198414812	0.00039072127606	0.0008625690287	0.0012699855127	0.000871139074148	0.000276170780919	5.9664755352e-05	0.000210992463077	5.7669493424e-05	5.06918287126e-05	3.70061647011e-05	0.000265604987424	0.000144895113274
à	0.01736756818	0.6389473668	0.299772496	0.02853471234	0.0080200587	0.00387050714	0.001258049218	0.000380874968	0.0009301984818	0.0002036786572	8.6987019e-05	3.9343587e-05	3.48774271e-05	9.470131078e-05	1.65484098e-05	0.00012128052472	0.000320724751756
n	0.02680554852	0.5124961284	0.3832153528	0.03756152466	0.025574251837	0.0080335874307	0.0021369080744	0.0011899544014	0.00068018236158	0.000292169352372	4.4243430668e-05	3.34852926e-05	3.4831339988e-05	0.00110344938017	0.000145344602067	3.39450498992e-05	0.000619096914033
