 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a	0.80414593	0.17256795	0.020018645	0.00072350962	0.000267154475	0.00052634827	0.000177452805	0.000586216175	0.0003959293	9.40934025e-05	5.0764407e-05	6.96846755e-05	0.000376252909435
n	0.568213006667	0.276429053333	0.143229461333	0.00835723735333	0.000344286048333	0.00051073976	0.000817633051667	0.000606187441667	0.000582102366667	0.000363498430833	7.5223579e-05	9.26854238333e-05	0.000378814532145
ì	0.198239006389	0.395343097778	0.340351667111	0.0178503391178	0.00196702147278	0.00464005449	0.00160526471722	0.00308824346389	0.0146087146556	0.00249419685694	0.00110848878633	0.00130873643128	0.017395121673
c	0.104889840963	0.422335179259	0.39218068237	0.0168696310393	0.00255232253759	0.00628762249667	0.00123587117574	0.00395638334796	0.0197653491852	0.00295926064565	0.00144877714878	0.00171810122043	0.0238009332243
h	0.114857798321	0.38811125642	0.431015454123	0.0272879866798	0.00218483322586	0.00372526649889	0.00173403636191	0.00255586717599	0.0148254626951	0.00300557390855	0.000962749969593	0.000887082183477	0.00884661556477
e	0.0834715578737	0.31226710214	0.428558844708	0.140878147227	0.00368900974195	0.00395024549963	0.00256029325397	0.00235773155866	0.014305642565	0.00325599200285	0.000840827349864	0.000606293366159	0.00325831257826
n	0.0298283188579	0.220832378713	0.473823084903	0.253194335742	0.00468431371398	0.00292701751988	0.00267565661799	0.00128433617289	0.00700417772167	0.00185284186762	0.000374318054955	0.00029891569372	0.00122029667162
d	0.022642055086	0.096159787571	0.567229594968	0.296483438581	0.00434859557133	0.00149554807996	0.00311688067266	0.000862962644297	0.00421549600722	0.00236350608921	0.000268047496652	0.000397226464573	0.000416848959407
i	0.022223248362	0.052386625857	0.388620068323	0.410293686194	0.0962131497238	0.0119852039133	0.00940022709089	0.00204261111477	0.00350631290241	0.00238450182974	0.000279040768884	0.000383476334858	0.000281855383136
s	0.0135413527873	0.0273091402857	0.326393769441	0.469638685398	0.130223037908	0.0154256875378	0.0114209853636	0.00217293467826	0.0019367546008	0.00133094267658	0.000186074586961	0.000187555101619	0.000233088424045
ò	0.0102778002624	0.0170600634286	0.322964059814	0.437421941799	0.144855593969	0.0278413454126	0.00592872688787	0.00270994773275	0.0189317401669	0.00149007902553	0.000554527522987	0.00055067601054	0.00941351119768
n	0.0127774447541	0.0125745738095	0.178193221605	0.510862403933	0.18269669799	0.0471475618042	0.00514728282929	0.00526526501092	0.0257368610556	0.00195467290851	0.00151139540766	0.00132353697018	0.0148090762659
