 	il	ladro	poteva	entrare	da	qui	</S>
o	0.905834285	0.09069017	0.00224764505	0.000116869014	0.00015702444885	0.0001696182718	0.000784417310887
l	0.598520847667	0.3775876	0.0133651872167	0.001318547358	0.000715924809617	0.0076970633106	0.000794845886962
à	0.235036381889	0.634739593333	0.105114963072	0.0109038011193	0.00108131592321	0.0103218434035	0.00280206104565
d	0.116485685963	0.691299047778	0.166978471024	0.0169747542064	0.000791892817737	0.0038068661845	0.00366325759522
r	0.071674142321	0.778441339259	0.129698260341	0.0122720525021	0.000930165162579	0.00552459514483	0.00145944828174
o	0.0682487957737	0.633794853086	0.26779729678	0.0156239401007	0.00301336112086	0.00952728671494	0.00199446339725
ì	0.0500466495912	0.316548029029	0.57866150226	0.0411296953669	0.00364429864029	0.00689467897831	0.00307513753242
s	0.0210233631971	0.12956013101	0.762484870753	0.0652788284556	0.0085222882801	0.0107747177328	0.00235579074414
o	0.0125643450657	0.06164112367	0.688414533584	0.169260359485	0.04180928076	0.0199765032443	0.00633386088138
z	0.0110884706886	0.0418296155567	0.437593887861	0.365277469828	0.0726049802533	0.0642840744148	0.00732150709046
e	0.0101354984629	0.0336368172856	0.220230469287	0.425432609943	0.199716826751	0.102943791472	0.00790399082682
è	0.0053575425543	0.0123210713285	0.131429529762	0.527630823314	0.244065085584	0.067357121524	0.0118388512756
m	0.0027262895181	0.00484462067617	0.0868957385873	0.712064941105	0.158264661861	0.027417240208	0.00778656467187
b	0.0015668529227	0.00259431822539	0.0494519561958	0.798624547035	0.12971915062	0.0154005010693	0.00264270647312
i	0.000725658837567	0.00146614516846	0.0250675970053	0.562063587345	0.308364120207	0.0961177960231	0.00619508649354
a	0.000301024680189	0.000651220978153	0.00847184724577	0.190063239705	0.451155263402	0.333704998674	0.0156523911645
p	0.0025747260144	0.0120830660547	0.00677558838592	0.0691327441583	0.338129217801	0.557736932891	0.0135677167482
ò	0.00333042104813	0.0158839153082	0.00648254308531	0.0311226830528	0.197749259267	0.71228467763	0.0331465029427
t	0.00129833589271	0.00581768172607	0.0027288138851	0.0135510455509	0.090055257089	0.837861092543	0.0486877739809
t	0.0020974481309	0.00755904957536	0.0087346878617	0.0122778483836	0.0779507130297	0.865590564181	0.025789700327
u	0.0022226780203	0.00769205680845	0.0104599181692	0.0110812511519	0.0601474459766	0.687656611394	0.220740066109
</S>	0.00116581847515	0.00392868532923	0.0052402534076	0.00554569061195	0.0319414054383	0.524298190697	0.427879983054
