 	le	buone	canzoni	si	scrivono	alla	notte	</S>
t	0.588836935	0.332121805	0.07417730725	0.001941247025	0.00082006642	0.0008697596075	0.001215534329	1.7337845085e-05
a	0.528016348333	0.363794918333	0.0991282044167	0.00481860384167	0.00106661639667	0.00100179612917	0.00133354558967	0.000839957227362
k	0.456816629444	0.387221679444	0.126579056806	0.00581776638056	0.00349363802222	0.00768682410306	0.0112587350099	0.00112568538045
à	0.292308566481	0.434798746481	0.231693922269	0.00507694529352	0.00492039034074	0.0104217868677	0.0153826004033	0.00539705389815
j	0.341856245494	0.38799341216	0.23783214909	0.00518651283117	0.00406184724691	0.00489248372257	0.0101948105344	0.00798253283272
o	0.322869308498	0.44024768072	0.20554000803	0.00975207794372	0.00454175454897	0.00276062797419	0.00798994757813	0.00629857094424
t	0.153655759166	0.50515168024	0.31342052601	0.0106819411812	0.00470063401632	0.00223763882473	0.00559515969271	0.00455666384775
r	0.124047082722	0.40749358008	0.433610815337	0.00745521942707	0.00872706217211	0.00724248530824	0.0098853123309	0.00153846367892
a	0.114362606907	0.34131479336	0.493772438446	0.0186290969757	0.0121437973907	0.00837404660275	0.0102144611103	0.00118878432297
v	0.0527090796357	0.283248567787	0.603884446149	0.0226278673252	0.0125140001302	0.00886563470092	0.0150735140368	0.00107689782099
ù	0.0284892918786	0.159203342596	0.761449598716	0.0140338487751	0.0108051997101	0.00884505433364	0.0160187057789	0.001154927987
d	0.0192573696262	0.089554097532	0.840152549572	0.0172487075917	0.0105380472367	0.00634447854455	0.013890459693	0.003014256629
i	0.0135503555087	0.0424557201773	0.638788656524	0.205692492531	0.0607611024122	0.00903489084818	0.0224864388977	0.00723033107633
a	0.00510117655957	0.0170400672258	0.306185235508	0.528951914177	0.107739494137	0.00910458178273	0.0183950167326	0.00748251319211
i	0.00180983440986	0.00622973607193	0.127428198669	0.715208521392	0.129095704712	0.00870234842758	0.00766289731087	0.00386273306404
g	0.00461264460329	0.00762079685398	0.0676205863897	0.546452513797	0.251582911571	0.0529987851425	0.0668625284036	0.00224920450468
r	0.0161591108678	0.026524220618	0.208158605463	0.232127062599	0.324462483857	0.0868979917142	0.104576186135	0.00109430978489
à	0.0166462146893	0.0279159521393	0.238892445488	0.119994180866	0.328526041286	0.0804594272381	0.175934568712	0.011631124895
f	0.0103475656298	0.0118344724798	0.0925655731627	0.153730428955	0.423908327095	0.078837445746	0.211451904904	0.017324258965
u	0.0076506761816	0.0059314332066	0.0364460152142	0.198428799652	0.497155855698	0.132484981915	0.111465493635	0.0104367291883
t	0.00403628986553	0.00289226711553	0.0134990540647	0.136780115884	0.459720151899	0.300109217305	0.0770300698783	0.00593282282277
t	0.00496855612184	0.00520304820518	0.0175006345216	0.055530005628	0.361114830633	0.439546405768	0.114110241959	0.00202626194092
e	0.00381264743128	0.00508552709173	0.0175210109522	0.037811106876	0.236504135211	0.545926185256	0.141332673986	0.0120067147536
a	0.00128653943376	0.00172487765391	0.00587093051807	0.041864392292	0.15374908007	0.650024861752	0.128264101329	0.0172152481512
t	0.00101168151059	0.000855109184637	0.00236872969502	0.0287783037973	0.10989553669	0.576596290584	0.272810983776	0.00768341537173
s	0.00151783663686	0.00202680429488	0.00650964066501	0.0116919679658	0.07031149123	0.430921316861	0.474410327925	0.00261069930858
è	0.00111244678862	0.00215669237229	0.007519062515	0.0149860233219	0.04923593941	0.27471236462	0.641736875975	0.00854068553286
n	0.00221541950587	0.00361865653143	0.003651356465	0.0178154336073	0.0441333731367	0.181623453873	0.732424035325	0.014518318511
ì	0.00258069400742	0.00410274628254	0.00234362888167	0.0126270560358	0.0385913132122	0.138317680958	0.785479131775	0.015957737837
t	0.00133888037461	0.00190180469958	0.00143638622056	0.0079453946786	0.0183891549041	0.0582464793193	0.897861653925	0.0128802094457
t	0.00149540112487	0.00258768706653	0.00619520810685	0.00354081019287	0.0136938403014	0.0454719124398	0.922235651308	0.00477944403857
a	0.00117232426496	0.00240154394884	0.00725758800228	0.00278612923096	0.00950130310047	0.0401590641466	0.658667833769	0.278054160736
</S>	0.00073942476748	0.00137656136442	0.00381695670114	0.00293540941548	0.00570426055023	0.0298415370733	0.401914441884	0.553671350368
