 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
ì	0.971674615	0.0226207535	0.000796046385	0.000552344385	0.00081341812	0.000255945605	0.000501981765	0.000345107182	0.000395507875	0.000188464805	0.00185582647671
t	0.897881071667	0.0787773925	0.000892349561667	0.00208423987167	0.00509296670667	0.00662902887833	0.001567398955	0.00212341792733	0.001102776725	0.001707866345	0.00214153922557
e	0.782831270556	0.185508124167	0.00309193908722	0.00403042672389	0.00636992034889	0.00890574131278	0.00172677580167	0.00264742686578	0.001191249785	0.00214443070167	0.00155274430852
l	0.509011894519	0.351626811389	0.00402861166241	0.023899010908	0.00820767422963	0.0650933767909	0.00356886701722	0.0139821121786	0.000889973038333	0.0185569288206	0.00113473588951
a	0.187336109173	0.605702880463	0.0262240595208	0.0395986253027	0.00912896150988	0.084262627497	0.00416932480574	0.0177637577929	0.000822089412778	0.0240299315435	0.000961622349837
è	0.110992793058	0.650601470154	0.0705518298403	0.0825801384342	0.0228687386033	0.0302602886323	0.00250072076858	0.00682961183097	0.00247772097093	0.00864525681783	0.0116914783166
n	0.0825478103527	0.554100720051	0.0614707776468	0.164636039478	0.0557033272011	0.0376517437774	0.00483589245619	0.00911527111032	0.00437771172364	0.0101450903059	0.0154156562722
a	0.0304782516296	0.37194720635	0.134275453582	0.327556499826	0.0610217874004	0.0410875209258	0.0048387366654	0.00938987855677	0.00333890484121	0.0101000444653	0.0059657150074
b	0.0139526873885	0.160832981783	0.158120852961	0.443092419942	0.0813085008001	0.101613789975	0.0048009394018	0.0138172227056	0.0019612050804	0.0183154905184	0.00218390518413
a	0.00844748374617	0.0891169605943	0.067323018087	0.535160579981	0.1255118736	0.130646007658	0.0049205856006	0.0155539578685	0.00134665766013	0.0211290768861	0.00084382544971
r	0.0252917078654	0.0469759535314	0.037198508029	0.501063913327	0.143466597867	0.208947670219	0.0048281840002	0.0170841972562	0.000990698753377	0.013730412342	0.000422179683237
m	0.0410355409551	0.0913675345105	0.0141320571097	0.326923771109	0.132028789289	0.352019260073	0.00689900766673	0.0214645107521	0.00103369131779	0.012846713314	0.000249135344412
è	0.0238667160584	0.10330663517	0.00720297473657	0.22791847037	0.29898364643	0.300445696691	0.00651817495558	0.015925416584	0.00325329090593	0.0103862849713	0.00219271612147
n	0.00896317082613	0.04240001599	0.00551355851219	0.12776768279	0.592317682143	0.18976409723	0.00543552155186	0.0103894006947	0.00443597060198	0.00945946399043	0.00355348270716
a	0.00394767389271	0.0153901736833	0.0483670051707	0.0966185102633	0.583479914048	0.218841694077	0.0128805703506	0.00708369639823	0.00602448233399	0.00495048296348	0.00241583590239
f	0.0036677296149	0.00672452341443	0.0608533909102	0.0732536937544	0.327273352349	0.471543824692	0.0252670201169	0.0173629311327	0.00601780372466	0.00675298228783	0.0012827693298
ù	0.00357693439563	0.00422887317148	0.0303523121567	0.0354548762515	0.215176805116	0.608271694897	0.0472379133723	0.0312466670442	0.0121167445216	0.00975478416261	0.00258241433893
r	0.00175089935588	0.00309402005716	0.0210258718856	0.0223389377505	0.212217045039	0.620276798299	0.0622638077908	0.0273424883481	0.0153277245072	0.00858470112087	0.00577768111298
n	0.00818768425196	0.0117915180857	0.0102661192285	0.0359572669168	0.137128593346	0.6881350561	0.0467090025969	0.0286285914494	0.00861178583573	0.018714024707	0.00587033077099
o	0.00978239304789	0.0137582351752	0.0117406488428	0.0379758669723	0.0649325984487	0.543319672033	0.220974394199	0.0540744948165	0.0188984339452	0.0205006866357	0.00404256689033
n	0.0041616642132	0.00516709670507	0.0112794876476	0.0174724326574	0.0299337114829	0.383979360678	0.388784638066	0.118328306605	0.0238129476484	0.0148139566119	0.00226639153378
a	0.00228754257513	0.00225463858502	0.0117482082492	0.00956033201913	0.0153342174943	0.282787280226	0.430821802689	0.187648172202	0.0431605538828	0.013290471004	0.00110677151493
k	0.00359478879578	0.00268962671167	0.0110266011497	0.00583954813971	0.0085030374981	0.221748046742	0.414321800896	0.265309187401	0.0495468232943	0.016679791468	0.000740725596643
à	0.00403416495293	0.00295497328389	0.0158639041166	0.00578940004657	0.029698350166	0.191541636247	0.257049126965	0.3373161458	0.112107023098	0.0366509778227	0.00699429429055
n	0.00236463090531	0.00369768637463	0.0191502035389	0.00664188968219	0.040675569722	0.149514262749	0.197989438988	0.3436218186	0.156503019033	0.0601377332742	0.0197037314302
i	0.00180740318977	0.00388052245488	0.0117403866796	0.00520097994406	0.0194018347407	0.119243003483	0.194905506329	0.325619579533	0.244071084344	0.0537758327581	0.0203538401434
k	0.00351274571792	0.00401151708163	0.0076292649932	0.00312085146469	0.00790425248023	0.0557540697277	0.15211507211	0.436296166511	0.269084133115	0.0506214392527	0.00995051363447
a	0.00407955289071	0.00400466001721	0.00505026809773	0.00236623902156	0.00381600669341	0.0336531534092	0.124503940703	0.473593615504	0.255539092705	0.0844036380842	0.00898987613149
l	0.0073454489483	0.00739989749574	0.00435782436591	0.00259825197385	0.00233193396447	0.0237992706364	0.090961311901	0.473562151835	0.256950044235	0.121970357695	0.0087235172205
ò	0.0084348461801	0.00852954475858	0.0083796194553	0.00310087052462	0.0101635442548	0.0235885712121	0.047587150967	0.388693610612	0.144232602745	0.346136145898	0.0111534955835
r	0.00383809225737	0.00660660051286	0.0101283962851	0.00310610630821	0.0140632477516	0.0238544327374	0.029013154989	0.220843340204	0.125789535582	0.524432008633	0.0383250865278
ù	0.00230578246112	0.00596131966295	0.00949122189503	0.00287023030274	0.0107217759172	0.0228984412458	0.022630650663	0.157204943401	0.110211613194	0.606380682878	0.0493233008426
s	0.00280715139571	0.00624325837965	0.00858313879834	0.00336948160091	0.00873526163907	0.0247990240819	0.0140464575543	0.0991178778003	0.0686794177313	0.735465614293	0.0281532429475
t	0.0150054789986	0.0128073774599	0.00332145186611	0.0045578723003	0.00558669701302	0.0341509953606	0.0132851455181	0.151684945933	0.0471132412438	0.701428104764	0.0110586495658
i	0.0170795029395	0.01098350872	0.0016015942887	0.0034664845001	0.00484410167101	0.0259680460202	0.0198986971727	0.144993231311	0.0560504817479	0.544095088255	0.171019277772
k	0.0176175725865	0.0129748564733	0.0014086795629	0.0035911900667	0.00370570329034	0.0215278189067	0.0239080790576	0.13068998977	0.084411621916	0.475767539418	0.224396975257
u	0.0177795797955	0.0135230088578	0.0013276981543	0.00342212247223	0.00311814263011	0.0192171076356	0.0261208820192	0.12314959659	0.0894603273053	0.499303386473	0.203578167752
</S>	0.00892926079775	0.0069182349789	0.00117016567715	0.00212153866112	0.00299780081506	0.0116772108178	0.0287818795096	0.075619788295	0.0795921436526	0.487412518237	0.294779473876
