 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
c	0.876552465	0.11710439	0.0012820388	0.002545477365	0.00168134466	0.000426073975	9.8803779e-05	1.86665415e-05	2.49072095e-05	0.00024026792	2.52824815e-05	3.8103591e-07
ì	0.732214461667	0.261621236667	0.00129504925333	0.00235287971167	0.00163170516333	0.000410003626333	0.000102018207333	1.12671805e-05	2.34492571667e-05	0.00028917562	2.16695728333e-05	2.71379508433e-05
o	0.435874887222	0.549686498889	0.00957519377111	0.00238183326056	0.00120470716444	0.000286819843444	0.000108788500111	0.000102667639167	9.28836680556e-05	0.00054602283	3.15407422778e-05	0.000108156410281
ì	0.191998081407	0.783233886296	0.0168073929237	0.00340326062019	0.00123631067481	0.000362126134481	0.000143833000037	0.000275854849722	0.000254719482685	0.00107159607667	7.38520507593e-05	0.00113906372343
s	0.0915742228023	0.819998308765	0.0541375569746	0.0158516688734	0.00494056664494	0.00199574926483	0.00141921282335	0.00204505184324	0.00199483901423	0.00210591909222	0.000769771403586	0.00316711114114
s	0.0852903842674	0.714232499588	0.119535408992	0.0335963149578	0.0182615445483	0.00667833522161	0.00488994544112	0.00254203187775	0.00293389127141	0.00737728669741	0.0018147744012	0.00284757319238
e	0.0598418603491	0.445490307529	0.384207772997	0.0564623916526	0.0284230898494	0.00724357684054	0.00508280348037	0.00110160925592	0.0015470454238	0.0080703219158	0.00149093318707	0.00103827285946
r	0.0445535123764	0.18400822351	0.587694437666	0.109471137218	0.0461364162831	0.0116180453802	0.00637269099346	0.000657213511973	0.000877425941267	0.00533228152193	0.00283214878236	0.000446450546487
e	0.0393958024355	0.0934262657033	0.610612579222	0.169866912406	0.0573985644277	0.0133291709601	0.00669160581782	0.000630171130658	0.000665334940422	0.00442023292398	0.00327885608079	0.000284486325496
k	0.0224320157885	0.0446600381011	0.686021993074	0.179711020802	0.0505205251426	0.00772636982003	0.00381472009261	0.000569068265219	0.000424973566807	0.00235388992466	0.00156157818026	0.000203820935165
a	0.0167487205778	0.027717323287	0.609380831025	0.273580190267	0.0598022677142	0.00627692047334	0.00288165779754	0.00052931629674	0.000329445768936	0.00161022734155	0.000990319920087	0.000152861191722
s	0.0109278471743	0.017398722349	0.435711990342	0.432258636756	0.0884951339047	0.00885408202445	0.00257387469918	0.000673513518913	0.000549673509645	0.00114152918052	0.00121262723336	0.000202451903907
ì	0.00960617639143	0.024979929783	0.254513468447	0.578303578919	0.104168894635	0.0134467913415	0.00278458623306	0.000920857439638	0.00129529823655	0.00501285349351	0.00136336798445	0.00360421998797
m	0.00643541913048	0.025996137261	0.219861187816	0.63381865964	0.0823080022117	0.0119819083472	0.00188391587769	0.00100071767988	0.00155434031218	0.00935708449784	0.00058060121815	0.00522203239599
b	0.00689015137683	0.022000313087	0.267325099272	0.602361386547	0.0674543314039	0.0110167473491	0.00324371285923	0.000543513093293	0.00115306637073	0.0153264018326	0.000346411499383	0.00233889566533
e	0.00445453638328	0.014254137509	0.171938421424	0.601377762182	0.159974273801	0.0234732454497	0.00806916038641	0.000489322481098	0.000727705373577	0.0140827449609	0.000318626953128	0.00084010224511
r	0.00334815805209	0.00861521331633	0.0703714614747	0.421556680727	0.336128531267	0.12904551315	0.0186165041288	0.000515084377033	0.000751588607859	0.00874870400363	0.00197891206104	0.00032369145437
i	0.00297657408403	0.00671816111278	0.0308115249582	0.216130160242	0.510436677089	0.196794514383	0.0233752400429	0.00220870579234	0.000908456949286	0.00682127100121	0.00261307643701	0.000205683584123
k	0.00211454299468	0.00330749224493	0.0162040527861	0.143102023414	0.615930792363	0.187435734794	0.023618016681	0.00276468256745	0.000758061543095	0.00299248366707	0.001608249429	0.000163846841708
à	0.00183775520156	0.00227851483498	0.012719014262	0.116063147805	0.541074410788	0.281425784931	0.0311973578937	0.00249487549248	0.00238370739436	0.00587600522236	0.001226609463	0.0014227733109
n	0.000972577203853	0.00196585476499	0.0116635990873	0.109011465935	0.473148583596	0.333103981644	0.0386712872979	0.00566621316416	0.00808123056479	0.00912399474079	0.000863943674333	0.00772723743697
n	0.00314235633462	0.014174788855	0.0292677750291	0.083580718645	0.451285184532	0.313624413881	0.051639243766	0.00645321912139	0.0130336655216	0.0163660945803	0.00569594429144	0.011736557479
i	0.00351945139187	0.0171537783273	0.0309932388097	0.053582877215	0.332701048177	0.34043134796	0.140023924589	0.0352698259405	0.0137558091739	0.0165027192934	0.00854458609715	0.00752138312633
s	0.00174220171096	0.0062730172181	0.0123488677366	0.0233326940717	0.221170519392	0.428815092653	0.23483963153	0.0439844109135	0.0105944962246	0.0083539591978	0.00569064913238	0.00285444523911
s	0.00184366747032	0.00466181900603	0.00772586107887	0.0115921147906	0.147221579797	0.518776497551	0.24902693051	0.0151868908545	0.0087564609082	0.0276771063993	0.00656833481079	0.00096274166437
ì	0.00131384810611	0.00359471197368	0.00630790985962	0.0190209176969	0.097905206599	0.486948832517	0.26319518017	0.0153564085682	0.0286922713027	0.0669805871331	0.0059068598036	0.00477730290912
c	0.000916868218037	0.00160443299623	0.0132648676199	0.0302019315656	0.209036788866	0.401518027506	0.219364786723	0.0180163838561	0.0362566907676	0.0611334130444	0.00245525683453	0.00623059363637
