 	non	mi	aspetti	che	non	vengo	</S>
m	0.589508	0.4074546955	0.0005976342675	0.001297640966	8.172696155e-05	0.0010597568515	5.1866421e-07
ì	0.311990666667	0.677827705167	0.00601096725583	0.002074826022	0.000177809180517	0.00123748849717	0.000680477532437
m	0.159125916222	0.828713731722	0.00791972191861	0.00167963689067	0.000246054313506	0.000797211355723	0.00151769554415
e	0.066334253074	0.913282987241	0.0153029734729	0.00250380574689	0.000639874124502	0.000693466278574	0.00124267009472
m	0.0530030146913	0.910235415747	0.018337583491	0.012458067249	0.000990489791501	0.00443106627619	0.00054445759724
ì	0.0480531345638	0.802900025249	0.0893289368303	0.042001811083	0.00677170921383	0.00914076675873	0.00180368995141
n	0.0319560431879	0.651861855083	0.142640752277	0.126734700361	0.0165558467379	0.0244767142529	0.00577407915047
e	0.0212425570293	0.396299249228	0.187502180759	0.24473591012	0.114595278913	0.0293226380843	0.00630216928349
k	0.0496357296431	0.249319657276	0.184150803586	0.257852976707	0.142315571304	0.113762070361	0.00296321888783
a	0.0590300367477	0.199993984759	0.137832064529	0.200952645569	0.247351478768	0.152671753454	0.00216806788928
e	0.0200234146192	0.0671778197563	0.151800734843	0.205920311856	0.472949506256	0.0800313664847	0.00209684030976
n	0.0106205130431	0.0257030737554	0.0944399799477	0.167114940619	0.378517075419	0.322404230828	0.00120014474992
è	0.00865289828103	0.0144515907518	0.0513452473159	0.081010313873	0.19242646014	0.534919400276	0.117194024417
r	0.00506014136034	0.00906006291727	0.0396253301053	0.046601179291	0.115371206713	0.621260720092	0.163021320139
k	0.00403349935345	0.0164502761391	0.0190630180018	0.0317378394303	0.0564742239043	0.803567713364	0.068673459713
u	0.00284818556448	0.0175707733464	0.0862622486339	0.0335478394768	0.106004617968	0.657111091121	0.096655287571
m	0.00310041660149	0.0120561147488	0.126861756211	0.0394327658256	0.117906911323	0.60151709704	0.0991249778003
e	0.0031354673605	0.0101995364829	0.199192708737	0.0383832236085	0.052321821441	0.537397299013	0.15936998121
</S>	0.00169762562025	0.00549034609145	0.305898304369	0.0402497968043	0.0436506292205	0.333903849507	0.269109475605
