 	il	morto	vuole	pianto	</S>
t	0.8162236	0.065118251	0.1148842618	0.0028306597225	0.000943192115565
o	0.7584183	0.082900247	0.1527709756	0.00327016157417	0.00264026273852
n	0.705511013333	0.192076119	0.0974955085333	0.00230395339139	0.00261336676284
a	0.656234284444	0.254661343	0.0817836931778	0.00193778443046	0.00538288077095
p	0.474090034815	0.439255351	0.0776192343926	0.00272091557682	0.00631448573698
e	0.191487483272	0.749799417	0.0494643277975	0.00393313499227	0.00531566539233
s	0.118707442757	0.812895615667	0.0596968675992	0.00361472976409	0.00508535021411
a	0.079529589919	0.813152981889	0.0995461791997	0.0035667933547	0.0042044549547
m	0.0381586876397	0.859577927296	0.0952862730666	0.00319975401823	0.00377739278957
m	0.0673231112132	0.861016575765	0.0667871743555	0.00359707337274	0.00127608993352
è	0.0744079697377	0.812507525255	0.0917917781185	0.0180853879242	0.00320733231017
n	0.0288884839126	0.553169942752	0.390644436039	0.0219105331747	0.00538660010339
o	0.0112024503042	0.213627886917	0.71595777868	0.0434535469249	0.0157583530345
t	0.0154756534347	0.0888650199723	0.819894292893	0.057962379975	0.0178026680448
è	0.0166271992682	0.0356773616574	0.902911130964	0.0340080309917	0.0107762860483
l	0.00646219834607	0.0179239025525	0.936094566988	0.0291626403306	0.0103567295494
i	0.00299701171536	0.0119777414175	0.653594005663	0.280547026777	0.0508842443831
g	0.120701656705	0.0138230337058	0.301867851888	0.499618798926	0.0639886599277
l	0.172269002235	0.0203522305686	0.160267013629	0.624111566309	0.0230001962459
e	0.0698849701917	0.0156999934562	0.0573662798763	0.823747205436	0.033301551552
m	0.0247170628439	0.0078510975854	0.0221572508254	0.908534941812	0.036739641384
m	0.010450750948	0.0171898380285	0.0190828161418	0.940984070604	0.0122924972637
è	0.00431636989	0.0198298264762	0.0175219440473	0.918719966868	0.0396118783569
n	0.009067562204	0.0490453806254	0.0276140126824	0.801799722289	0.112473347786
o	0.0111847635347	0.0613424615418	0.0335321995608	0.53603101743	0.357909565929
</S>	0.00640147696735	0.0358591527709	0.0218891377804	0.371922088715	0.563928132964
