 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a	0.641292335	0.33202198	0.021775156	0.00249167785	0.00137748155	8.3910335e-05	0.00051344442	7.816851e-05	0.000365891610955
k	0.443797725	0.32637491	0.190569248667	0.00849183395	0.0106422505167	0.010501005605	0.00150873734	0.00772843888333	0.000385874195318
à	0.327626898333	0.21351097	0.389672292889	0.01277879265	0.0214275508389	0.014491365535	0.00379941848	0.0113050871278	0.00538764342344
j	0.391075079444	0.1617895	0.362423890963	0.0101944006833	0.0495675769463	0.005563638065	0.00420147219333	0.00656960760927	0.00861485280781
o	0.439229746481	0.19038372	0.284727730321	0.0153641430278	0.0536782776488	0.002582622575	0.00309289873111	0.00420901869309	0.00673185206927
t	0.279531695494	0.283773763333	0.38404249344	0.0163131048759	0.0228754172163	0.002602285625	0.00229889631037	0.0040343160877	0.00452803494342
r	0.185148151831	0.245123951111	0.509468097813	0.012821122492	0.0270650084054	0.007259970975	0.00266081110346	0.00892582146257	0.00152707914147
a	0.152424639277	0.281050777037	0.496644425938	0.0201292668307	0.0282677425351	0.00851318975833	0.00322839003449	0.00877337582086	0.000968232987157
ù	0.069445250759	0.266819119012	0.613574535313	0.0226445809436	0.0148012505784	0.00391105216278	0.00241051304483	0.00369546155362	0.00269829622905
d	0.0426716265863	0.107879643337	0.717801158438	0.0284793659812	0.0793933981928	0.00381661159759	0.00622120071494	0.00665082246454	0.00708621840968
i	0.0263914350954	0.043623620779	0.495572247479	0.26432487666	0.113150004398	0.0187311419325	0.0128181322383	0.0158323734882	0.00955619713656
a	0.0095181201918	0.0188351800263	0.219430452826	0.604138658887	0.0865880351327	0.0246801919775	0.0157587680794	0.0142224444294	0.00682815871219
a	0.00342696128393	0.00778918067543	0.0884828263753	0.758649669629	0.102642163711	0.0148976989925	0.0151238026931	0.00559009677647	0.00339757227073
s	0.00553203272131	0.00525815302514	0.0627755235584	0.60695133321	0.23926896457	0.0381151499975	0.011283638131	0.0291542422922	0.00166094390024
ò	0.0062295739071	0.00469841144171	0.0548676438528	0.316028657737	0.52357685819	0.0456067583325	0.008156677277	0.0379852268641	0.00285019841008
z	0.00281505570237	0.00230579703724	0.0219513121509	0.173254352579	0.75042645273	0.0210451367775	0.00691767719233	0.0168055347214	0.00447866447003
i	0.00158224454312	0.000934791722413	0.00785808797697	0.180588637526	0.562498754243	0.198670637926	0.0282574071641	0.0135976422405	0.00601176782334
g	0.00495436675671	0.00202603592747	0.0138848700523	0.162636985842	0.267344221414	0.417175829309	0.048487423388	0.0782274184135	0.00526280108445
r	0.00745927425224	0.00457298177582	0.0240882650174	0.068145228614	0.231093173805	0.504271826436	0.0449448771293	0.113573639471	0.00185068797948
à	0.00388420014741	0.00374666632727	0.0162987526191	0.0391110202047	0.360598644602	0.395815998812	0.0545285607098	0.121036809824	0.00497931713449
t	0.00236945727914	0.00206343737776	0.00704744428637	0.0260540600682	0.587934548201	0.188792546271	0.0540657412366	0.120011104941	0.0116616330448
s	0.00545978659305	0.00738786045925	0.0271819838955	0.0140979306894	0.507506252734	0.17252156209	0.0458852714122	0.209080546647	0.0108787953483
i	0.00542904056402	0.00836639072375	0.0323376502768	0.00793174809647	0.220797583245	0.24256175403	0.208790577137	0.249273658882	0.0245116014494
i	0.00182109171234	0.00281303496358	0.0107952554003	0.00560342403216	0.0780355298817	0.275527954677	0.467641069046	0.126748616294	0.0310140291498
n	0.00142289229545	0.00106380882953	0.0039549254631	0.00382807327739	0.0308458914272	0.319702794892	0.455683509682	0.169831045431	0.0136670294233
ì	0.00128833457665	0.000481964329843	0.00168485708103	0.0058478472258	0.0351831688091	0.251477779964	0.304868926561	0.385980715144	0.0131863308478
t	0.00225596227038	0.00131555960661	0.00254052095368	0.0069145028086	0.053351949603	0.114655984988	0.252345488854	0.547753505048	0.0188664862826
t	0.00402139225679	0.00673859166887	0.0156649426512	0.00362673480287	0.044253696201	0.0961877696627	0.181504882951	0.635580068349	0.0124219421609
a	0.00279654694493	0.00741956259196	0.0180918477754	0.00200093073429	0.0218354202337	0.0681458132209	0.172357180984	0.568595702783	0.138757030787
</S>	0.00141523126147	0.00373097634948	0.0090671192252	0.00163708036715	0.0113275178669	0.0415806696105	0.221047590492	0.439283471391	0.270910385393
