 	Maria	ora	sta	vicino	a	me	ma	sta	dormendo	</S>
e	0.97646748	0.020271757	0.001729287525	0.000878945985	0.000262401055	0.000187543825	0.0001194126305	6.0823465e-05	5.53387285e-06	1.68389765e-05
M	0.652133385	0.0326334503333	0.139995869192	0.166546601718	0.00139602588833	0.000499707871667	0.000842212827167	0.00459847051833	0.00133623440368	1.80604803667e-05
a	0.42532722	0.150652357444	0.189531872731	0.222458051139	0.00191990235278	0.000670333757222	0.00110494512372	0.00615489313611	0.00192605694456	0.000254382314989
r	0.351881560667	0.190166035148	0.262262240577	0.18712984428	0.00187032924093	0.000895136819074	0.00109024332257	0.00333364774204	0.00103057180485	0.00034039776433
ì	0.268659840889	0.228582084383	0.308405796859	0.176283785093	0.00271846364698	0.00174158853969	0.00153003174086	0.00290111281401	0.00233450214828	0.00684277541411
a	0.23659673823	0.314057994794	0.347867162286	0.078982602031	0.00451867041566	0.00261079294656	0.00122110199695	0.00204837317134	0.00272050658276	0.00937606453804
à	0.103883147343	0.371630574931	0.438651177429	0.0576112073437	0.00796201000522	0.00364190754885	0.00110731668232	0.00183290592378	0.00158336052759	0.012096405246
r	0.059062010081	0.306546979644	0.531274449143	0.0747015624479	0.00773881573507	0.00374168201628	0.00135239616077	0.00166021424126	0.00114347132586	0.0127784167253
t	0.0205167918603	0.109237260715	0.698517396381	0.143117344149	0.00813376931169	0.00282782360543	0.00181579765359	0.00806602788042	0.00334404979195	0.0044237287731
e	0.00755872831543	0.039003345105	0.56687808546	0.351762714716	0.0152299711039	0.00229377130181	0.00158442381786	0.0100626812068	0.00407612425732	0.00155015012903
n	0.00272604219048	0.014585903335	0.40650006182	0.546063488239	0.0179674530346	0.0020138723006	0.00129547360595	0.00530371944893	0.00296340174577	0.000580581717677
a	0.00114228049016	0.00742997481167	0.292867632607	0.660535212746	0.0286934176782	0.00180659536687	0.00114588437865	0.00360455981631	0.00251090164859	0.000263528873892
s	0.00083735456672	0.00467963180389	0.168469269536	0.786034270915	0.0328604168927	0.00160516112229	0.000817811702883	0.00255313380544	0.0019818023162	0.000161109184964
t	0.00168889975557	0.0038789692013	0.152111249845	0.807291356972	0.0208843406309	0.0014271788741	0.00121676186763	0.00667351626848	0.00476517147207	6.2519814988e-05
e	0.00157536552152	0.00325499043377	0.120411707948	0.807756435657	0.049983680877	0.00358281985803	0.00144249835588	0.00724939698949	0.00467958899069	6.3547287996e-05
m	0.000548653080173	0.00143506300126	0.0661062039827	0.860469445219	0.0582984742923	0.00452405801934	0.00171617548529	0.00348339116316	0.00335685716356	6.1737113132e-05
b	0.000514207130058	0.00704241999042	0.0555283713276	0.88493633174	0.0416314687641	0.00281800467311	0.0017999208951	0.00256323062105	0.00314459582119	2.14644778773e-05
r	0.00115088807669	0.0145179986635	0.0554599824425	0.847972077247	0.0705387529214	0.00384261229104	0.00246639056503	0.00233853250702	0.00169155577373	2.12250629924e-05
ò	0.00104767419423	0.0106716056145	0.0431542238142	0.752286209082	0.16148926764	0.0151112862303	0.00537621718834	0.00714543516901	0.00314892965791	0.000569192321664
s	0.00148001243341	0.0056682459315	0.0224915142714	0.525586203027	0.353399292547	0.0674079060768	0.00918010239611	0.00982203105634	0.0037603260193	0.00120438117389
e	0.00168076804114	0.00441420847717	0.0105698838238	0.263117842009	0.581771400849	0.114532378692	0.0131117337987	0.00756357455211	0.00199372525643	0.00124447302463
m	0.00070242433038	0.00232733602572	0.00807565900793	0.15758716167	0.55969342695	0.142788939564	0.0746162305996	0.038388511384	0.0150238378688	0.000796451911877
è	0.000319897701193	0.00119406617524	0.00724623663598	0.110743480557	0.435413372317	0.236801759855	0.116718413533	0.0699342037947	0.0202992397563	0.00132934954096
n	0.000924618204798	0.00198427875841	0.00415129884533	0.047949307519	0.335347484106	0.388487709952	0.137329617844	0.0560666755982	0.0244930760521	0.00326599258032
a	0.0011302669366	0.00226590893614	0.00285819145511	0.0217232980397	0.181252341369	0.509729019984	0.188024579281	0.0639979375327	0.025381533784	0.00363697106011
m	0.0003963948472	0.000920040328713	0.0019714865917	0.0106028995466	0.097358633123	0.430583039995	0.265445733094	0.117270507178	0.0734503496947	0.00200097426504
a	0.000145878163267	0.000396607841238	0.00162945263523	0.00641269082887	0.0507946373743	0.367160149998	0.307607261031	0.174744455726	0.0900458272316	0.00106308320001
s	0.000353035868622	0.000550406812079	0.00119002878308	0.00297840078962	0.0269594144581	0.291395933999	0.22695120901	0.312259108575	0.136604089744	0.000758408333337
t	0.000543118742874	0.000851224750693	0.00162250066103	0.00349331996321	0.0136236086527	0.110780481333	0.133731158337	0.532855616192	0.202231126581	0.000267912519446
e	0.000304051176625	0.000544992603898	0.00115844093934	0.0030695954944	0.0093345840509	0.103668723111	0.161658462779	0.596219985397	0.12261973886	0.00142146368148
p	0.000361019101208	0.000771504774966	0.00164266379878	0.00257508037147	0.00531740061697	0.0998438533703	0.167733891926	0.572992161799	0.146933812953	0.00182859487583
l	0.000477160607069	0.000943255358322	0.00243726403293	0.00390611772382	0.00308451813899	0.0375420497901	0.0855647223087	0.630304573933	0.235102794318	0.00063752237061
ò	0.000273535427356	0.000464070229441	0.00172650337764	0.00428446814127	0.013734798713	0.0350196762634	0.0524634224362	0.617446744644	0.266237098106	0.00834967165354
n	0.000554402260785	0.00110777688648	0.00124775465921	0.00330521891376	0.0169082018043	0.0389312680878	0.0413231784787	0.408848201548	0.475402356035	0.0123716198845
n	0.0280678108203	0.0100296584288	0.00980327071974	0.0130837980046	0.0108046378348	0.0237830626959	0.0376281704929	0.238409347183	0.622170942012	0.0062193097615
i	0.0368039242791	0.0121406235196	0.0124869992399	0.0166308455349	0.00943860314493	0.0414333415653	0.0883495011643	0.311373962394	0.412328280671	0.0590139493872
</S>	0.0184204181481	0.0061368128248	0.00660772811995	0.00946796506745	0.00641050737246	0.0643095307827	0.139418740582	0.393242961197	0.242029590336	0.113955764694
