 	voglio	che	Maria	che	venga	domani	</S>
i	0.90711595	0.0326972	0.0432964701	0.000736436687	0.007736793436	0.0081551567745	0.000262072306322
t	0.881071933333	0.058406551	0.0433216829333	0.000929381429	0.007738334622	0.00826955579817	0.000262589849841
è	0.906114794444	0.0625462926667	0.0159053753778	0.001068744643	0.00514038535067	0.00795466147272	0.00126971691101
l	0.899522451481	0.0581840565556	0.0067878362926	0.001032369041	0.00605475878356	0.0266169564909	0.001801560037
o	0.58997494616	0.346859932185	0.0180793480975	0.00162968304033	0.00611333516119	0.0365086041636	0.000834194354333
k	0.201434989653	0.738092820728	0.0233703025658	0.00918833448011	0.00476063965373	0.0228367403879	0.000316240928578
a	0.069450216051	0.720659106909	0.171743069389	0.0152621124934	0.00708260991791	0.0155498694626	0.000253066877993
i	0.0244516187193	0.416508105636	0.494587689796	0.0237435261645	0.0114362129726	0.0290281711542	0.000244731843664
M	0.0140577087088	0.369680471879	0.448914315932	0.125901533055	0.0085044991242	0.0328322100514	0.000109324066888
a	0.0105939362173	0.334744863293	0.469943424644	0.153336252352	0.0109287565081	0.0203675546838	8.5260852296e-05
r	0.00818862438677	0.145093237098	0.472146610881	0.350229008784	0.011672135236	0.0125920130946	7.84230610987e-05
ì	0.00940190496226	0.0797903576327	0.20081270296	0.416215623261	0.058564003812	0.232258460898	0.0029570275687
a	0.00520795117409	0.0297005772442	0.116037566653	0.40921356142	0.105212244604	0.330002543633	0.00462562795623
n	0.00775760641136	0.0231028018481	0.0676255762177	0.607558720473	0.109280218201	0.182056317878	0.00261879101874
a	0.00856224283899	0.0188184193094	0.0657894737392	0.416570883491	0.366811896067	0.121966427293	0.00148065961625
r	0.0567375139815	0.0624520617965	0.0496501485797	0.359054221164	0.412945546689	0.058153707431	0.00100679734875
t	0.0824666786605	0.108644463932	0.0340240795266	0.603695040388	0.143645983896	0.026886645477	0.000637123752917
i	0.0372370615202	0.069903921644	0.0360082791755	0.575256856796	0.247060781632	0.0170308004923	0.0175023357543
à	0.0125105208567	0.0257109163147	0.0406158257252	0.296874685799	0.348280590544	0.243532032831	0.0324754255848
v	0.00459456120223	0.0100314930716	0.0316196987084	0.107463663133	0.194546777848	0.630445710944	0.0212980228616
v	0.0496893989341	0.0421775665572	0.0151015600361	0.221493532044	0.0842920902827	0.578235883648	0.00900991912053
r	0.087061060978	0.0950253688524	0.012140647012	0.511659727348	0.0413729806276	0.248845047883	0.00389517387018
i	0.0529154637593	0.0767334236175	0.00958086387067	0.452535205783	0.0485220707425	0.085640783161	0.274072207287
</S>	0.0281879400296	0.0413024578088	0.00866839323533	0.259162347892	0.0727661453712	0.0438053323805	0.546107403644
