 	è	che	stanno	ancora	svegli	</S>
è	0.736386885	0.110024635	0.006763290925	0.019006254535	0.0063879411775	0.121430953815
n	0.415168424333	0.322201935	0.102614217642	0.0255654585117	0.0128055373925	0.121644407652
a	0.165360962111	0.605428108333	0.159921993881	0.0158943736706	0.0108687732975	0.042525837264
s	0.0826253953703	0.783933456111	0.106857129294	0.0065026326902	0.00413889939917	0.0159425028747
t	0.0421056604568	0.884431418704	0.063454934098	0.00281289292007	0.00187757057639	0.00531750436638
a	0.0246280736189	0.751135462901	0.219383932366	0.00201106843002	0.000891460968797	0.00195000658694
t	0.024577974673	0.6167142443	0.354082394122	0.00245625914334	0.00133627192293	0.000832861238647
ù	0.0246985405577	0.441734135433	0.508530711374	0.00664733264778	0.00219613360764	0.0161931589459
n	0.0117386591859	0.169363034478	0.764286117125	0.0175668222159	0.0145264040359	0.0225189606486
e	0.0055700215953	0.0745586404927	0.677379159042	0.200470729739	0.0238947873453	0.0181266542162
a	0.00239669789843	0.0269075031809	0.388960863014	0.54203649658	0.0210655937818	0.0186328340721
n	0.00304323963281	0.0156855037436	0.178103944338	0.770092635527	0.0235588369273	0.00951578734403
k	0.0628724627109	0.147800331248	0.113734121446	0.646695828509	0.0254513033091	0.00344587079134
ò	0.0814945870036	0.185827820583	0.138304850482	0.321045424503	0.0248805014364	0.248446752287
r	0.0307815711012	0.0649415740277	0.159332750161	0.378366069834	0.0330745994788	0.333503376429
a	0.0143092094671	0.0268882050092	0.112767491387	0.477649783278	0.0483105188263	0.32007473781
a	0.00768416558903	0.0139952907697	0.047870846629	0.368378334426	0.215190318609	0.346881045937
t	0.0287321791963	0.0309632293566	0.0186622576097	0.262710356809	0.500085006203	0.158846975312
s	0.0564371243988	0.0822271964522	0.0432295597699	0.127022716603	0.620258852068	0.0708245484373
ù	0.0415265435329	0.0757830165174	0.0861971032566	0.078767241201	0.550278200689	0.167447899479
n	0.015211725811	0.0271331054391	0.0715158000855	0.120412767067	0.564219633563	0.20150695316
n	0.0372321711703	0.123984614046	0.0857251523618	0.119727007356	0.543370484521	0.08996057372
i	0.0445152282234	0.158335761015	0.110230684121	0.0673279817853	0.556511451507	0.06307889224
t	0.0293038372411	0.072691999005	0.0662132373737	0.131169384928	0.652532750502	0.04808876808
i	0.0236806971137	0.044732073335	0.0355674437912	0.159811926643	0.582841593501	0.153366235027
</S>	0.0126288556069	0.0284671336675	0.0328868048956	0.121346960822	0.530130486751	0.274539717513
