 	non	aveva	dove	a	stare	</S>
e	0.95064553	0.045255266	0.0032919605	0.000185522717	0.000193945825	0.00042771342712
n	0.6393950018	0.318661767333	0.0383371295	0.000618988265667	0.00255621155833	0.000430817578373
ì	0.2179503834	0.705573265778	0.0653001085	0.00178393795522	0.00367085458611	0.00572136545212
c	0.0791008591333	0.868332685259	0.0416103048333	0.00176067134174	0.00161531152437	0.00758010960404
h	0.0314092417111	0.941515315086	0.0228518619444	0.000921090447247	0.000661651700457	0.00264085590801
e	0.0150581055704	0.654794420362	0.301260755648	0.0196361169591	0.00751382133015	0.00173679388934
p	0.0148824915235	0.253074793454	0.653900451883	0.0465194323197	0.03020003711	0.00142280414111
u	0.0164112995078	0.105109065485	0.545640727294	0.0992832707732	0.226935469037	0.00662019122504
s	0.0138954175026	0.040333756495	0.340743399098	0.123782143591	0.472892456346	0.00835282127668
t	0.0131223128342	0.023914956165	0.273337476366	0.0817201445303	0.605108898782	0.00279618756789
a	0.0091159181314	0.015125079693	0.154897889989	0.0426494791768	0.774720579594	0.00349101999663
t	0.00441137979713	0.007718670869	0.0921394945297	0.0329226207256	0.859088559865	0.00371926597721
ì	0.00342846326571	0.006969807623	0.0717082731766	0.0486895935752	0.769635639955	0.0995682417707
</S>	0.00287687878285	0.0060778563115	0.0385981040883	0.0570718517876	0.698106599978	0.197268735885
