 	devo	comprare	il	pane	ogni	ogni	giorno	</S>
è	0.00266956145	0.001201134035	0.56436245	0.361336565	0.0470568715	0.0155337453	0.003284175715	0.00455554327585
n	0.00424675815	0.00136228573167	0.459517023	0.159829951	0.1144735785	0.0805725194333	0.083549755905	0.0964481754253
a	0.00449309165	0.000741409617223	0.210796517333	0.136480933	0.2430612395	0.155544853144	0.122101938635	0.126780053808
v	0.00491724981667	0.00414033652574	0.220050009111	0.267112351	0.246463513167	0.134569464381	0.0776142162117	0.0451328777227
o	0.0210083579389	0.00550412350858	0.377585419704	0.306066430333	0.143555197722	0.075604993127	0.0515224410706	0.0191530340276
r	0.024284470513	0.00259592530286	0.349068139901	0.461333560111	0.0900489859073	0.0394288480423	0.0228548386902	0.0103852270912
à	0.017852801371	0.00163029943429	0.375978196634	0.49384103337	0.0607283939691	0.0247954233474	0.0125280072301	0.0126458511124
s	0.017611623257	0.00131192114476	0.464389422211	0.418187544457	0.0408834466564	0.0189535221158	0.0109933567434	0.0276691903708
o	0.0215499688857	0.190146666515	0.288167060737	0.396425521486	0.0408279998855	0.0179966120386	0.0131600019145	0.0317262081236
o	0.0216232850286	0.455606078838	0.142696089912	0.238711873829	0.0842849409618	0.0225036110129	0.0150837869715	0.0194903481745
t	0.00862531584287	0.425367689613	0.0578681006373	0.326663651276	0.144386180321	0.017777650471	0.0120229256572	0.00728847140483
s	0.00402746738096	0.214321368471	0.0254742816458	0.616342117092	0.122895129774	0.00881916549033	0.00549355588573	0.00262688503494
o	0.081889509127	0.0912446134237	0.0114907976486	0.544224200697	0.162325232925	0.0329418483634	0.0298578452952	0.0460259516983
m	0.107421385989	0.0486453742412	0.00541449554953	0.405060528566	0.290614437642	0.0438577967878	0.0385199694317	0.0604660309261
ì	0.0464490142763	0.0168815722804	0.00427237418318	0.343242775189	0.442280962547	0.0637147129293	0.0252414008106	0.0579171953354
k	0.0263167181254	0.0061557987368	0.00565819149439	0.183623077396	0.610809647516	0.0809310709764	0.0232036719369	0.0633018447785
u	0.0155835977418	0.00246536263227	0.0040803662448	0.125069955119	0.561276532505	0.155103546992	0.045943618979	0.0904770499262
à	0.0357049269139	0.00169310112076	0.00162552819493	0.0421973547163	0.311872243502	0.239032325664	0.103605906326	0.264268619975
i	0.036719398738	0.00132025818692	0.000800041124977	0.0143929491954	0.119742407167	0.315292595221	0.219464268775	0.292268068658
k	0.0131265553927	0.000475703936007	0.000272554899326	0.0049448771918	0.0708218390557	0.511798218407	0.267741742925	0.130818541799
u	0.00628941384423	0.000198255867702	9.5820053342e-05	0.00180072329893	0.0491214891186	0.443654969469	0.376158900975	0.122680487513
à	0.0537390272814	0.00240616905123	0.000195627330347	0.000772789407977	0.0218002531395	0.193899265156	0.425164380325	0.302022512504
i	0.0678568626705	0.00310629447041	0.000228713216349	0.000420186928326	0.0121533894132	0.123900453719	0.486893093442	0.305441024168
m	0.0227854234302	0.0010386261632	7.83854533497e-05	0.000183372185109	0.0057124266044	0.14679837124	0.698604584481	0.124798807289
è	0.0196007151067	0.0023037500408	6.18863827832e-05	0.000170079365036	0.0049670276348	0.12084374708	0.57251252816	0.279540231663
r	0.0202663362356	0.0035461625136	0.00535460892759	0.00612029040835	0.0140552955449	0.07977855236	0.450503426053	0.420375317221
i	0.0100197232785	0.00201220330787	0.00708671910896	0.00803805909612	0.015383376805	0.0595943145533	0.422270672018	0.47559494574
</S>	0.00722936913925	0.00101986675894	0.00354703575413	0.00402601948806	0.0077323408375	0.0320924029266	0.338052506009	0.60630047287
