 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a	0.9365573	0.0593365335	0.0027288384	0.00016895464	0.000195615255	0.000107873732	0.00018563931	0.00024068341	3.57286315e-05	0.00030219124	7.62436225e-05	1.394037635e-05	5.051411805e-05
l	0.643281442	0.2805928235	0.0419721350667	0.00658314887333	0.000171821245	0.000681303255333	0.0139818239567	0.00236586312333	0.0005820109615	0.000373619366667	0.00449599762417	0.00484709761078	7.10158760167e-05
l	0.276145082667	0.6153252645	0.0593091323556	0.00907880152444	0.000114765135	0.000942492768444	0.0207778247856	0.00334147420778	0.000904156177167	0.000451911035556	0.00687060594139	0.00668396781693	5.46242386722e-05
ò	0.150281331222	0.793850758167	0.0273500314519	0.00355072734148	0.000141687948333	0.000804388972815	0.0096993511952	0.00168175708593	0.000816687682389	0.00148990407852	0.00376651428046	0.00336087838564	0.00320603758289
r	0.066257010074	0.822399749389	0.0301756328173	0.00252663101383	0.000312759009444	0.00301109769094	0.0384375145317	0.00390738061198	0.00206876339413	0.0106679652262	0.00803227566015	0.00705997012855	0.00514326006096
a	0.0361434530247	0.77864623313	0.0889963066058	0.00412789157128	0.00106086036981	0.00361134909698	0.0477969031906	0.00473407844733	0.00217452839804	0.0130839643087	0.00924051822005	0.00746260864952	0.00292134285365
f	0.0170789991416	0.608920761043	0.227974268869	0.0366647537904	0.00121086332327	0.00678199356566	0.0513711147435	0.00993342589244	0.00655725506601	0.00558505056957	0.01673298074	0.00988015382317	0.00130842095922
è	0.00928329668053	0.572192123681	0.25922425629	0.0459455695968	0.00063731450109	0.00771631546189	0.0523913166812	0.0114834955641	0.00799939329534	0.00276332855652	0.0190799823567	0.0106883278844	0.000595272874407
t	0.00988697739351	0.619696651227	0.271127408763	0.0221087715323	0.000824004960363	0.0054196654273	0.0374063753271	0.00659447462137	0.00353958973845	0.00416136231884	0.00800944366223	0.0088576869048	0.00236757957147
i	0.0079524980445	0.354816105742	0.529091706254	0.0369060605108	0.00458106742012	0.00581096814243	0.0327782758757	0.00532349057379	0.00207711758282	0.00495437273961	0.00447630615408	0.00827110740827	0.00296093478382
p	0.0039051227615	0.127013120581	0.655513715418	0.127740193504	0.00545316745671	0.00888968371414	0.0361298027252	0.00899752439126	0.00330226316427	0.00258158657987	0.010677945218	0.00865235757609	0.00114353075561
ò	0.00276657983383	0.0614559901937	0.702074925139	0.142796704835	0.00322483263557	0.010978829338	0.0373040069751	0.0101593928638	0.00378762708809	0.00246328105996	0.013152718406	0.00901751289203	0.000817588986203
r	0.00255724825794	0.0400668943979	0.73395062838	0.109943911945	0.00336798271186	0.0157764178793	0.051368301725	0.0080203043546	0.00264961799603	0.00722895351999	0.00732227673533	0.0130793423307	0.00466808472873
k	0.00365668198598	0.0275349871326	0.52233310946	0.144344227315	0.00262569920395	0.0306626452931	0.170430717242	0.0302230534515	0.00530650526534	0.00999569670666	0.0147037698451	0.0316666774436	0.00651621287624
e	0.00268257253866	0.0175902739942	0.267157059153	0.364852719105	0.0242634030347	0.0552701627644	0.175108364414	0.0343375319505	0.00521871865511	0.00617433803555	0.0155093194817	0.0285624899145	0.00327307137541
t	0.00168931105622	0.0067252384814	0.131699655718	0.629814429702	0.0319614404116	0.0724806489215	0.0778993434713	0.0172718517835	0.00319788751837	0.00270909774518	0.0102756000272	0.0130594430715	0.0012160644638
e	0.00135349083241	0.00307084610647	0.0788646502393	0.640558063234	0.0991928728705	0.10090561764	0.0449143568238	0.0113952286612	0.00232301520946	0.00134035410173	0.00812598047573	0.0075181917905	0.0004372767566
è	0.00047609501447	0.00127062660149	0.0582766784131	0.425872684411	0.227236910957	0.226825722547	0.0281957736079	0.0076334996204	0.00138956100649	0.0121439174206	0.00423591535858	0.0029571601635	0.00348538096553
r	0.00123217372816	0.00124602818716	0.0510480398044	0.25087921147	0.185929245986	0.346772497516	0.112312056869	0.0122703378735	0.0025055007355	0.0192478304735	0.00431367718619	0.00641374302117	0.00582960112184
k	0.00214667414272	0.00450346222905	0.0258714802681	0.208129997157	0.065867008662	0.335062219172	0.25064575229	0.0434875082912	0.00732231634517	0.0120256876578	0.0176011077287	0.0238176028404	0.00351914167395
o	0.00140267555241	0.00501427815435	0.014174324276	0.130841902386	0.108043957221	0.392422059724	0.233638854097	0.0514101780971	0.00852614858172	0.0064965891526	0.0212843462429	0.0251809729801	0.00156370247798
m	0.00057614828897	0.00411360929612	0.00622429094533	0.0853974157953	0.122018790174	0.408131286575	0.259448044699	0.0289717240324	0.0232024036606	0.00358475811753	0.0323482617476	0.02528424136	0.000699056820993
e	0.00029961489694	0.00381049390394	0.00351172139511	0.0599505962651	0.073565961158	0.361366788858	0.374473761566	0.0289512520108	0.0294121028869	0.00261841463918	0.0361873028159	0.0253771846867	0.000474835681998
m	0.00014767067293	0.00273546370655	0.0020867322117	0.0399122500884	0.0572188452927	0.306739862953	0.503633803855	0.0281737200036	0.0194617929623	0.00173869094639	0.0223968268386	0.0153562284622	0.000398093227999
a	9.68908367433e-05	0.00237678628198	0.0015914823359	0.0276405563628	0.0337492020042	0.228944017651	0.618259184618	0.0365525460012	0.0187019456541	0.00149398958213	0.0181450819129	0.0120618359541	0.000386434576666
p	0.00137954928468	0.00432733037379	0.00317564971063	0.0204411864543	0.0259666912447	0.173905235884	0.656014028206	0.0730903033337	0.0159795285514	0.00159177436071	0.015145648271	0.00858559011803	0.000397426758889
à	0.00181165517639	0.0049909815146	0.00489140543688	0.0175827609848	0.0212321756582	0.140247301961	0.653826009402	0.0839833197779	0.0181260478505	0.0138012477869	0.0186710984237	0.0185405940393	0.00229537991963
l	0.00133322400696	0.00213179976153	0.00327264521229	0.0134895124949	0.0221114891194	0.151104433987	0.655455436467	0.0624514752593	0.0167741672835	0.0235294185956	0.0134997712412	0.0287389576798	0.00610770473988
e	0.00117103877765	0.00117005623518	0.00158272393743	0.010101451165	0.0807891969398	0.124810639996	0.572589632156	0.102357625086	0.0359372950945	0.0287956081985	0.0103639121804	0.0232967198933	0.00703416567996
e	0.000394767313083	0.000397914623827	0.000593195190477	0.004837675955	0.124578047647	0.0870822219987	0.373405017385	0.252147625029	0.0729992616982	0.0545399017328	0.0117068400601	0.0125357184978	0.00478185695999
t	0.000643214449561	0.000516235438709	0.000352742094826	0.002699456285	0.068537295949	0.0442631753329	0.308672639128	0.37451721501	0.0862817072327	0.0500564709109	0.04689570202	0.0143204290326	0.00224373492833
t	0.00147031801652	0.0032390226129	0.00158184575161	0.00317168782833	0.023211984303	0.0206700932776	0.301088146376	0.420268598337	0.0783055190776	0.020856512637	0.100037470673	0.0253317340109	0.000767107081777
ù	0.00124031115217	0.0037699955223	0.0020545286172	0.00475886860944	0.0292866523543	0.0214734285925	0.313166178792	0.361972872779	0.0791866380259	0.051592087879	0.0944256275577	0.033509652337	0.00356317449126
c	0.00099560049739	0.00135727381877	0.0012010320224	0.0119349712031	0.0323773985181	0.0417182251975	0.441169152931	0.256425447593	0.065751231342	0.069282497293	0.0488028441859	0.024459719879	0.00452457724175
e	0.00091081027952	0.00055027358159	0.0007234046528	0.012542071501	0.013594798406	0.0416111763992	0.493197860977	0.207308592531	0.112784687447	0.060016450431	0.028351149062	0.0238450350597	0.00456365249192
t	0.000516236406897	0.00164312984253	0.00137931831293	0.00581249040033	0.006182206162	0.0218949205664	0.341108320326	0.222557584177	0.219273539149	0.0532344178103	0.084748146354	0.0371027426866	0.00454691953297
r	0.0010234765023	0.00628152161418	0.00421844257098	0.00529198660011	0.00220445225733	0.0106737189555	0.169307019109	0.233093584726	0.24866730305	0.0310624549368	0.222015425451	0.0646247692289	0.00153583462466
ò	0.0009831044481	0.00637305716206	0.00409262711033	0.0062377808667	0.0193377574291	0.0127185106518	0.111017568703	0.176399118242	0.24146406435	0.0572601029789	0.24871384515	0.111063313076	0.00433915728622
o	0.0003308306808	0.00212823198655	0.00141996831278	0.00461318026123	0.0271511965764	0.0123734567506	0.0906691262343	0.154951676081	0.256314014783	0.205702820993	0.14041033505	0.0951445890253	0.00879057109541
p	0.0013661520777	0.00627513430405	0.00381762012693	0.00250879805941	0.0112928583388	0.00541783611687	0.0741659220781	0.18523240536	0.305529714928	0.228446233664	0.115884331683	0.0535299666751	0.0065330108318
o	0.00171138898683	0.00765756028612	0.00461832608198	0.00184478596647	0.00965698949293	0.00293984783896	0.0638021873594	0.213686361787	0.379397341643	0.142767211221	0.126178175894	0.040927781225	0.0048120364106
d	0.00266701475654	0.00760934628014	0.00551896973366	0.00258339373549	0.00913401471431	0.00186372747965	0.0376882551198	0.181395960596	0.418529043881	0.113562742407	0.176822937298	0.0384344687417	0.00419012912487
d	0.00423574215218	0.0112189404267	0.00841798451122	0.00397815591183	0.00327897352144	0.00185546945988	0.0239760417066	0.119025721199	0.318415584627	0.060096741469	0.361252085766	0.0828026112472	0.00144591745096
ù	0.00266488776059	0.00736854192723	0.00543039598707	0.00422889493728	0.0175770709071	0.00569271338663	0.0267929369022	0.0801611580663	0.199916794876	0.0666737324897	0.379551201922	0.199835510416	0.00410612623832
p	0.00311819593006	0.00300124646074	0.00271331364569	0.00603848774576	0.023034333569	0.00772128836221	0.0494046463007	0.117636779355	0.168867348292	0.162180887497	0.213482379307	0.233443440139	0.00935765841277
a	0.00326757633552	0.00154466779491	0.00179478795123	0.00500121032859	0.0117164484563	0.00432616092074	0.0463004084336	0.127394302118	0.230673392764	0.285502795832	0.116724034102	0.145234986713	0.0205192498043
s	0.00184227403734	0.0033413142063	0.00302652628641	0.0028993313562	0.00721960240543	0.00261248320691	0.0249745524779	0.081243749706	0.350692387588	0.242959071944	0.166818863701	0.0924809089043	0.0198889477981
t	0.00178982577911	0.0082011884021	0.00638189776214	0.00326274051873	0.00269121338181	0.00323475706897	0.0155660069926	0.062301539902	0.353239502529	0.119270486648	0.3036239979	0.113752969635	0.00668389052737
i	0.00102088896137	0.00699883695503	0.00509313223471	0.00232394705291	0.00287968365394	0.00299741778966	0.0135892568309	0.054536071634	0.361984430843	0.137007371549	0.266491352633	0.110636984545	0.0344406485738
c	0.000354484976457	0.00263378215934	0.00184258452557	0.000970343897637	0.00278790969965	0.00168152982989	0.0134773806103	0.043992972878	0.486916633614	0.13829744185	0.171202464211	0.0921407641817	0.0437017113613
c	0.000131919806152	0.00118713724378	0.000754147841523	0.000447675875879	0.000954524690217	0.00134430727663	0.0100369546701	0.0220609087593	0.401799877871	0.06505795895	0.187474574737	0.294147806061	0.0146022025194
i	4.4537362384e-05	0.000407998070593	0.000258783112508	0.00019549972396	0.000966374772072	0.00102511478221	0.00728886079003	0.0118970207198	0.242006665957	0.0594446133167	0.195694651579	0.466798048687	0.0139718494021
ò	1.57355313947e-05	0.000138506746598	9.13576845027e-05	0.00013626717332	0.00596368095736	0.00086639378407	0.00542133169668	0.0102043619066	0.196282943652	0.110030357772	0.150507787193	0.475707186229	0.0446341014674
t	0.00173832295373	0.000912360753266	0.000712632909501	0.000457082701107	0.00712840799579	0.00099595698469	0.00486711866556	0.0114328739689	0.113137610884	0.136652432591	0.0931787773977	0.57739198541	0.0513944268225
t	0.00467108688458	0.00552273651776	0.0059430426365	0.00213777950037	0.0028732158086	0.0034937446849	0.0109305416552	0.020314432323	0.0841184882947	0.10414812853	0.118604217466	0.613875561803	0.0233670037742
u	0.00391949863186	0.00620243486025	0.00702897870883	0.00248963878679	0.00449292806953	0.00452079756163	0.0161211972184	0.0320013447743	0.167493192765	0.0984234038433	0.145684839155	0.434889893934	0.0767318330914
</S>	0.00196440917143	0.00311352896163	0.00354521059941	0.00145445412339	0.00699718303476	0.00303917678082	0.0157224651092	0.0358308003872	0.241453961382	0.120844346922	0.127207889578	0.297946606967	0.140879966546
