 	dovevo	comprare	pane	ogni	giorno	</S>
ì	0.00174873865	0.0028215752	0.81489305	0.155952165	0.01639556165	0.0081888679805
c	0.001596800702	0.00269940709067	0.878350416667	0.0885140603333	0.02021604555	0.00862326942683
h	0.00166628871933	0.0149120397209	0.789407195556	0.0950734854444	0.09138481185	0.00755620440894
a	0.00189004955311	0.0196385465736	0.704329021852	0.129286375148	0.13441346395	0.010442575303
n	0.0153537121644	0.0121840265245	0.560284280617	0.142390508383	0.255011057983	0.0147764484343
a	0.0207349890881	0.0097459708415	0.512225133539	0.143212046128	0.296954545994	0.0171273098114
v	0.013273088396	0.0115634509472	0.653202727846	0.151485295376	0.160009738665	0.0104656926038
o	0.0109284344987	0.0128080366491	0.729436025949	0.132643050459	0.100684370555	0.0135000925346
r	0.00601848559957	0.00983245021637	0.622408621983	0.263477455486	0.0838653845183	0.0143975946282
à	0.0157132459332	0.00832199640546	0.514135577328	0.329060165162	0.0807528795061	0.0520160926594
s	0.0185413061111	0.00408917896849	0.648191465776	0.191185825054	0.057362244502	0.0806299342198
o	0.12522372817	0.150834240156	0.491574358925	0.139745107018	0.0433282581673	0.0492942997399
t	0.170046171057	0.245652126719	0.204762979975	0.331432131006	0.0253116343891	0.02279496505
s	0.0690457233523	0.129499845473	0.178418193325	0.597308743669	0.0178589921297	0.00786849552
o	0.0912877857841	0.079048298391	0.141733364775	0.568649261223	0.0632905863766	0.0559906922067
m	0.097219987528	0.0627157081303	0.0541873685917	0.635870713741	0.0780954221255	0.0719107710689
ì	0.0341466499093	0.0234881010101	0.0251876221972	0.67159858458	0.144024454042	0.101554557356
k	0.0123127194264	0.0101624186367	0.0244959433991	0.62411749486	0.194840034681	0.134071362452
u	0.0053673948988	0.00572927954557	0.0213403786017	0.484692337287	0.34109346156	0.141777114151
à	0.00338658976627	0.00297950241519	0.00716782434923	0.180192220929	0.552052943853	0.25422089805
i	0.00269327162209	0.00129787651506	0.00244120857908	0.063012987143	0.689787037951	0.240767600683
m	0.0021182698507	0.00054462707502	0.000830131161027	0.031668951381	0.86073421265	0.104103835228
è	0.000938810393567	0.000398799451673	0.000297667155676	0.0203781211937	0.775052460883	0.202934178743
r	0.00143287473119	0.000501306540558	0.00126813756856	0.0130302864646	0.694165666961	0.289601709581
i	0.00244429904373	0.000338268610186	0.00158474402285	0.0102511178795	0.534939708987	0.45044181986
</S>	0.00273347202187	0.000189743865093	0.000800223861425	0.00515881202675	0.316235149494	0.67488255993
