 	non	aveva	dove	aveva	per	stare	</S>
e	0.96390143	0.03242905	0.00291643745	8.158919e-05	0.0001128586775	0.000100649855	0.000457881219935
n	0.644876091867	0.325034852	0.0249171724833	0.00232121413667	0.000641390659167	0.001747590575	0.000461670284645
ì	0.222418185822	0.707149860667	0.0509927458278	0.00749785204556	0.00112183071972	0.00248401655833	0.00833553517288
c	0.0844144339407	0.851527930222	0.0411365122759	0.0100122000152	0.00074895428124	0.00107337246378	0.0110865736243
h	0.0346064169802	0.924355926741	0.0214907057586	0.0150257736717	0.00027199410008	0.000408375168927	0.0038407633601
e	0.0163656176601	0.64922725558	0.29130870992	0.0392566072239	0.00121865819836	0.000767650759642	0.00185547417203
p	0.0137268078867	0.25833309186	0.535659269973	0.175035677408	0.00925182333279	0.00681178038655	0.00118152480834
u	0.0211559496289	0.112221721953	0.446515866658	0.347820125803	0.0433312367776	0.0241345331288	0.00482051855378
ì	0.0222929828763	0.047482739651	0.269115483886	0.565368455268	0.0583921775925	0.0252705817096	0.0120775415179
c	0.0149269821254	0.0226929745503	0.139937148295	0.769542408423	0.0328609325308	0.0099461810032	0.0100933705026
h	0.0105589078751	0.0139695281834	0.094555113765	0.848879479474	0.0221709451769	0.00646963376773	0.00339638230953
e	0.00513305256837	0.00813259239447	0.0415193650217	0.594008427491	0.202220351392	0.144895290923	0.00409089491518
n	0.00221105899946	0.00475352453149	0.0199828341072	0.21057066083	0.460024017131	0.298141640308	0.00431624809839
a	0.00121037047049	0.00357362384383	0.0113684531657	0.0792993472913	0.384780252377	0.512052196769	0.00771576715946
s	0.000789960827497	0.00169439948128	0.0055997577519	0.0283123551118	0.236436924126	0.718305408923	0.00886120112215
t	0.00102153590917	0.00316842809376	0.00650639715063	0.0150099210373	0.205231658042	0.766075512974	0.00298652998572
a	0.000724731425057	0.00316160296275	0.00504245767588	0.00871435267177	0.116485593347	0.856482537658	0.00938870920457
t	0.000443469863686	0.00167306168575	0.00335636118429	0.00390946231659	0.0697607837823	0.909288202553	0.0115686661249
ì	0.000502684601229	0.00126202760525	0.00328497739476	0.0081406288722	0.0519826392608	0.721908800851	0.212918256765
</S>	0.000486211520614	0.000760750717625	0.00239460119738	0.0128224684361	0.0308422336304	0.532733615426	0.419960128382
