 	la	casa	la	costruiscono	i	muratori	</S>
t	0.675400045	0.316899074	0.0043036331	0.0009516084525	0.001050217215	0.001375720883	1.963331036e-05
o	0.527531751667	0.455886451333	0.00925769036667	0.00182634808417	0.00265950813833	0.001604869411	0.00123334214012
s	0.364017825556	0.618358077111	0.0103990661222	0.00178272587472	0.00266121949278	0.00115243742033	0.00162862071271
p	0.211936503519	0.77827899237	0.00605822627407	0.00116672138491	0.00112833050093	0.000884051093443	0.000547153726037
ì	0.173712064506	0.796180984123	0.011198290658	0.00263009817497	0.000883737723643	0.000792892517814	0.0146019507978
t	0.116749178169	0.781622248041	0.073404864886	0.00407548665832	0.00318770277455	0.00144544450594	0.0195150848326
i	0.0638399970563	0.563269099347	0.347805738295	0.00919862701944	0.00529785322485	0.00207363703531	0.00851502027753
t	0.0361240000188	0.328516956449	0.588403126098	0.0301255616731	0.00552522084162	0.00665549707844	0.00464963633118
o	0.0255389426729	0.194971219983	0.722118088699	0.0409077015577	0.00628884174721	0.00788307022615	0.00229216438239
f	0.024059728891	0.113136321161	0.668642316233	0.156121383853	0.0100005543824	0.0264719922754	0.00156772263413
a	0.023518610047	0.0833588512537	0.620173175411	0.220419111284	0.0161765141275	0.0344095300918	0.00194422991804
b	0.011774430099	0.0395741496179	0.56446395847	0.350314983761	0.0144108020425	0.0174642680306	0.00199744978335
b	0.0174627183663	0.0460491715393	0.393486622823	0.524545471254	0.0077814908475	0.00998916477687	0.000685395587783
r	0.0366368961221	0.0538777791798	0.439298894274	0.442831947085	0.0170525807825	0.00987169235896	0.000430212645261
i	0.0333201502274	0.0348233762066	0.350255918091	0.511685572362	0.0267793622608	0.0394976297863	0.00363793848175
k	0.0112543309891	0.0127940547155	0.150427148697	0.749638724121	0.0238148517536	0.0474341529288	0.00463669973392
è	0.0051191003897	0.00850498407183	0.221433392232	0.63590327804	0.0744111729179	0.0302865173096	0.0243415314846
o	0.00299803400923	0.00610369904061	0.242903087077	0.371375796013	0.306826437639	0.0335759941032	0.0362169061615
n	0.00861551554908	0.0122620740302	0.0858260940257	0.340303525338	0.472164299213	0.0630620763677	0.0177663864005
e	0.0104925299664	0.0143113891101	0.0306099649086	0.243349779013	0.538748186404	0.154244785456	0.00824335748017
i	0.0035136025368	0.00479160191303	0.0105116438029	0.0873718132377	0.700944262135	0.186199093485	0.00666797616006
f	0.0104578889436	0.0173265160807	0.0047357335343	0.0637132840792	0.677392964045	0.221543446162	0.00483016185335
a	0.0127728862385	0.0215046565836	0.0027507231181	0.0524973877264	0.458429144682	0.447666518721	0.00437866108445
b	0.00460571513683	0.00902942658453	0.0021789943127	0.0830946656088	0.335345288227	0.562179749574	0.00356614160148
b	0.00200192791228	0.00511953832818	0.00716320343757	0.118254906536	0.272131472742	0.594039986525	0.00128900246149
r	0.000891988097427	0.00208864795606	0.0133884471459	0.074574729512	0.230247384247	0.677871528842	0.00093730587483
i	0.000402706281142	0.000832449229353	0.0102645776996	0.0353963649373	0.168000449416	0.775900446281	0.00920300632494
k	0.000148717120381	0.000326777800451	0.0034573125132	0.0126785954624	0.0642057603387	0.907625132094	0.0115577299216
a	6.4751408127e-05	0.000157930643817	0.00119072081007	0.00456201224747	0.0298309266462	0.942691877365	0.0215018154539
t	0.000106281052709	0.000564679164939	0.000649793180023	0.00255949435916	0.0222952392154	0.946723325788	0.0271011634846
ò	0.000140164664236	0.000765107788313	0.00759063396001	0.00624503868639	0.138239516072	0.736418458596	0.110601024162
r	0.00195538698141	0.00404440272944	0.0191417036533	0.0117498670621	0.188488344024	0.489102019532	0.285518224721
i	0.0026498139838	0.00578799077648	0.0164904543511	0.00928446948737	0.0890720543413	0.447016663177	0.429698514907
</S>	0.0014944857269	0.00397823018824	0.00920690587555	0.00499015819369	0.0570759486707	0.430814941588	0.492439307453
