 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
o	0.60276965	0.257000385	0.121482923	0.002038783055	0.0085312492325	0.000752450025	0.00215224368025	0.00527224515803
m	0.413321566667	0.261330565	0.203968621	0.0416525250183	0.0148012480775	0.0567113772417	0.00271498556008	0.00549906283601
a	0.326857025556	0.369223501667	0.159031053667	0.0546075038728	0.0113972493258	0.0749862974006	0.00151620898669	0.00238116849534
r	0.297813355185	0.413926423889	0.196890604556	0.0367411801576	0.0046671592086	0.0477817541202	0.000781914805563	0.00139763621178
ì	0.248360928395	0.271230551296	0.385903928185	0.0327846773859	0.00515635986953	0.0394606057067	0.00205403454519	0.0150489286839
o	0.112628937465	0.399471457099	0.424423786062	0.019327742462	0.00694343788984	0.0142659293222	0.00269863401506	0.0202400620613
e	0.0434824563883	0.3962944857	0.516861152021	0.0195693558207	0.00893749706328	0.00518976066073	0.00169479163835	0.0079704817871
t	0.0231982113628	0.191890227633	0.73209801734	0.0335581886069	0.00822851752109	0.00671036935358	0.00112481553612	0.00319166436237
è	0.0161816213743	0.0684896549443	0.855638229113	0.0380964795356	0.00985097150703	0.00719027271786	0.00110785166871	0.00344495712079
l	0.00615093704477	0.0267309409148	0.906242079704	0.0326209401785	0.0171171658357	0.00348491270595	0.00272968118957	0.00492342330693
i	0.00256906338626	0.0154178095716	0.613339618568	0.295314501393	0.0605576776119	0.00410523423532	0.00441105606319	0.00428510203564
f	0.0208433098334	0.0136299658572	0.225135661523	0.493203520464	0.072943561204	0.166908974545	0.0038828156544	0.00345222671188
a	0.0269300248978	0.0126358812857	0.0934713367077	0.530026593488	0.107246485735	0.224052431182	0.0030494906848	0.00258779947063
m	0.0112764843526	0.0106872447286	0.0350024641026	0.644407231163	0.116049599578	0.179152056727	0.0020826693416	0.00134227807021
è	0.00606310169753	0.0090474408762	0.0245097603675	0.592685110388	0.170669934193	0.190806267242	0.00259284739387	0.0036255609034
n	0.00276364157918	0.00838759309207	0.0303689334558	0.401987260129	0.378899271398	0.141642994081	0.0152390741313	0.0207112169678
o	0.00166013850673	0.00414597153069	0.0222998355453	0.232430103376	0.533093603799	0.15467012136	0.0260754907104	0.0256246884226
a	0.000562156422743	0.00211325452356	0.00759996586843	0.147681519459	0.624808467933	0.18545830712	0.0203852425701	0.0113910560409
p	0.00286669994775	0.00107907188119	0.00301993024948	0.076759510153	0.446335706311	0.455039402373	0.0104176624567	0.00448199034697
p	0.00475535018258	0.00094301495373	0.00173598101649	0.045691652051	0.15430115247	0.786934550791	0.00395109377223	0.00168717995966
è	0.00271644880886	0.0146912792512	0.00543523893883	0.0809584873503	0.0971607608567	0.737755593597	0.0254691089441	0.0358130916306
n	0.00158540498429	0.0203961525837	0.00987876464628	0.0876055524501	0.139919520286	0.640235641199	0.045007215648	0.0553717882102
a	0.00121038727276	0.00851731205457	0.00687879304543	0.0418150026834	0.122564000095	0.505507143733	0.255843861216	0.0576635340701
o	0.000425282557253	0.00299465432152	0.00239655924314	0.0172382367945	0.0752385466983	0.291680361244	0.549692800405	0.06033357169
m	0.000980665007418	0.00109742556184	0.00100016307905	0.0113486486315	0.0466684448994	0.487055007081	0.421443116468	0.0304065414633
a	0.00115818586881	0.00043084463528	0.00053817314635	0.0139067988772	0.0209215176331	0.520116625694	0.411749155156	0.0311787393878
r	0.0372055296893	0.00157379214843	0.00441319223545	0.0205496316257	0.0120991280777	0.482412931898	0.409791361385	0.0319544826626
è	0.0492182220221	0.00239331221614	0.00589786874515	0.0327387588752	0.0965589948926	0.462323118633	0.296689536795	0.0541802070875
i	0.0164110960714	0.00126678740105	0.00221364218972	0.0266765021251	0.127210217631	0.182278463211	0.567896405598	0.0760469006958
</S>	0.0082098079432	0.000642584944025	0.00114726850686	0.0135257198125	0.0678831678155	0.0953183851055	0.752494532799	0.0607785628479
