 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a	0.79795612	0.19104741	0.0074664925	0.00158051865	0.001009584175	0.00018870173	0.000140457492	5.31204765e-05	7.84298795e-05	0.0001149315035	0.00036431812249
n	0.519374756333	0.39737819	0.0553579535	0.0170341379167	0.00736234795833	0.00207565882667	0.000208693704	0.000434989268833	0.000120155859833	0.0002865636845	0.000366645196163
e	0.214771538444	0.663161073333	0.0819715838333	0.0248382053056	0.0109923053194	0.00268229682889	0.000189337241333	0.000613178759611	0.000116761759944	0.000334979438167	0.000328783010721
v	0.110126022048	0.735886491111	0.117261107278	0.0254918087685	0.00844045477313	0.0016353913963	0.000141633167111	0.00041698188987	9.5542926648e-05	0.000190406449389	0.000314195316007
ò	0.0394873395827	0.76421593037	0.153826772426	0.0309486392562	0.00739968759104	0.00139105514877	0.000200258255704	0.00083979026329	0.000171928802216	0.000304017309796	0.0012146227411
ì	0.0191235088609	0.661278170123	0.252119510809	0.0515596650854	0.00724058386368	0.00099397699959	0.000302363248568	0.00186821488776	0.000243282800739	0.000427926443265	0.00484280768037
c	0.016069063287	0.508547450041	0.39637996027	0.0615931040285	0.00722776728789	0.0017397483332	0.000351725776189	0.00258697359592	0.000204014820246	0.000353735121088	0.00494645792179
h	0.0123856868623	0.449730793347	0.39729366009	0.0795149803428	0.0234219884293	0.0157034020444	0.00150059810873	0.012977822032	0.00125809810675	0.00455726880703	0.0016557087306
a	0.00681689664077	0.270941206782	0.44556128003	0.199318006781	0.0325628394764	0.0194657505715	0.00177228438058	0.015570204424	0.00156968094425	0.00585957053168	0.0005622672202
d	0.00525086780026	0.110527502594	0.47214237001	0.343957448927	0.0374266731588	0.0164672714138	0.00154343270453	0.008178331888	0.00125363165675	0.00305097383989	0.000201484581733
ò	0.00480648263342	0.0534804527313	0.355948493337	0.519909262976	0.0398081417196	0.0153690219913	0.00146617293918	0.00577511637933	0.00115042192225	0.00212941126163	0.000157009627244
n	0.00623110691114	0.0217333121104	0.328267977779	0.609962567659	0.0224694515732	0.0058056936171	0.000626051577393	0.00276309037644	0.000451993857417	0.000866865535543	0.000821896482415
t	0.0180916803037	0.0117934611035	0.342032402593	0.517331022553	0.0598406275244	0.0256475133057	0.00179961901913	0.0137644826255	0.000916920299139	0.00752773071185	0.00125455043747
a	0.0188024328679	0.00581985124783	0.228695726198	0.537209317518	0.136537835841	0.0406093661019	0.00292353610638	0.0173023891752	0.00116398399971	0.0100110754373	0.000924489689157
s	0.00843662865597	0.00416893336261	0.123530510733	0.649501849173	0.161318201947	0.033157465034	0.00319281446879	0.00932934802507	0.00124202553324	0.0055927876791	0.000529453218052
ì	0.00420286648532	0.0035757751942	0.0756318335777	0.709632029724	0.171019763982	0.0219131282447	0.00244095949726	0.00637238158836	0.00112253581041	0.00374785259637	0.000340866734351
n	0.00764497449511	0.0023452579714	0.0576537178592	0.733792203241	0.169692967994	0.0148454113149	0.00184975217342	0.00624218844279	0.000788289502803	0.00274587923546	0.00239934161812
d	0.0107933519984	0.0032813955238	0.0610534146197	0.548854187747	0.254182529331	0.0606885057716	0.00638510282447	0.0273430851476	0.00294990570093	0.0209726904118	0.00349583187271
e	0.0060147979328	0.00250379162693	0.0375561582066	0.267953575916	0.442877076444	0.158588728591	0.0157970489415	0.0330981883825	0.00430890503364	0.0290144021373	0.0022873634909
k	0.00258826944427	0.00465408542798	0.0180863994022	0.141388445305	0.536788692148	0.21207954953	0.0266584696472	0.0268940561275	0.00828330047788	0.0212391543791	0.0013396189003
a	0.00130447860142	0.00535815438399	0.0111769112441	0.0840447627683	0.616154730716	0.20580888651	0.0257249465491	0.0241330247092	0.00895152615929	0.0166396216264	0.0007029664701
ì	0.00077256448714	0.00179709525266	0.0045801715247	0.0476311265894	0.768894643572	0.13793154417	0.013118205633	0.0133426670697	0.00340000958643	0.00707189505213	0.00146003912337
c	0.016558578029	0.00146136470089	0.00904480250823	0.0853326668631	0.788515547857	0.0745000967233	0.005919686461	0.0131840628566	0.00127319129548	0.00268502204404	0.00152494825446
h	0.0224147358763	0.0019234104003	0.0112194821694	0.094505830621	0.732775329286	0.0872967655744	0.00562578195367	0.0372029286189	0.00171683599849	0.00473200736468	0.00058688409482
a	0.00836222926643	0.0012244823731	0.00523317965647	0.0443969193737	0.617193239762	0.239662441858	0.0162911549846	0.058172332873	0.00276935916616	0.00613104358823	0.000563600161607
a	0.00280026566614	0.000412170931033	0.00186511400882	0.0177283196179	0.357737069921	0.480410433953	0.0798692673282	0.0480426846243	0.00390140178872	0.00640118199608	0.000832079520536
n	0.00103926954171	0.000890075844011	0.00107623622627	0.00654331633263	0.163154139974	0.595830031318	0.151149679109	0.0640313985414	0.00737438249624	0.00831814299869	0.000593308083512
o	0.000451908619237	0.0010488342778	0.000808827209757	0.00274383575421	0.0743233183247	0.685142910439	0.15385419637	0.0668146445138	0.00748146443208	0.0069997255329	0.000330302931171
ì	0.000439243661746	0.0003561576234	0.000475682954252	0.0026813265614	0.0647018111082	0.62466954348	0.106965145457	0.185113646505	0.00403116584403	0.00467673061097	0.00588950743706
s	0.00108331962058	0.0004761368088	0.00128085050142	0.00340913632047	0.0693400487027	0.54777884116	0.0754984431523	0.282682838835	0.00388442638134	0.00630102310366	0.00826491341235
o	0.00101626355519	0.000512197395367	0.00136238071047	0.00195040585349	0.0350745605342	0.49431989372	0.247482899051	0.179671532945	0.0179527421271	0.0164748377012	0.00418229607078
n	0.00048494274673	0.000916901224222	0.00122482904682	0.00113678949783	0.0141397514781	0.302344224573	0.46369795635	0.120176777648	0.0640793150424	0.0295968949004	0.00220166975026
t	0.000358136002243	0.00186123580807	0.00205094134894	0.00190477429928	0.013091700826	0.177079294858	0.406302328783	0.252443715883	0.0992167583475	0.0449063706335	0.000784795880087
a	0.000174932811214	0.00143221285292	0.00157261936231	0.00171940231743	0.0110040303887	0.116118348286	0.402251029594	0.271176795294	0.122535832783	0.0690718302112	0.00294298086336
k	9.0190525538e-05	0.00155930380121	0.00220871936677	0.00246786565681	0.00688262590957	0.097623932762	0.487315599865	0.161475988431	0.166929510928	0.0697860117371	0.00366026265445
a	6.0848945446e-05	0.00160131591346	0.00241722729492	0.0027082122876	0.00546862922319	0.0873036109207	0.455127179955	0.149246886144	0.194257160309	0.099062425579	0.00274652881815
ì	2.66996874153e-05	0.000534510774273	0.000810834497307	0.000928964069867	0.00212257701106	0.0598463559736	0.295319555318	0.401953852048	0.13510525777	0.0980569828597	0.00529443983938
c	0.00242017048247	0.000767202948158	0.000814739158769	0.000563506528622	0.00448832068702	0.132647547658	0.188453663773	0.560302117349	0.0638394902567	0.0409800656199	0.00472320663646
h	0.00333120530416	0.00122343224939	0.00103470720626	0.000836238109541	0.00664828679567	0.176477615886	0.179431667924	0.521300339116	0.0786418684189	0.0294050802066	0.00166956149215
e	0.00123188614639	0.000787545086397	0.000570630405753	0.000740582786514	0.00389217355189	0.0875449312953	0.107670035975	0.553405933039	0.142581644473	0.0853685014022	0.0162061300874
n	0.000426569532463	0.00108952653207	0.00187098941892	0.00293390467884	0.00386515590396	0.0347727397651	0.0715723409917	0.404983054346	0.302273968158	0.155123920467	0.0210878415125
