 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
n	0.908724545	0.078635375	0.0033638113	0.00238896008	0.00090088532	0.00496708741	0.000693203325	0.0002094763175	7.70840605e-05	3.67540235e-05	2.727844735e-06
d	0.927686831667	0.0516999903333	0.00349928963333	0.00488047069333	0.00136061334	0.00911595613667	0.00122316260833	0.000325460029167	0.000137086996833	6.07613051667e-05	1.03000331117e-05
ì	0.794536063889	0.137912378778	0.0168321032111	0.00613125089778	0.00434884874667	0.0158589907122	0.00409043846944	0.000622133193056	0.00149475252228	0.00139781798639	0.016775205548
s	0.61291097463	0.265768672926	0.038948892737	0.00898714096593	0.0173021212489	0.0189715395707	0.00769326882315	0.000873435231019	0.00319313170743	0.00228683416213	0.0230639792827
o	0.380526264877	0.504519084309	0.0515929419123	0.0119907156553	0.0192281534163	0.0130982716569	0.00602169682438	0.000622533787006	0.00240885305914	0.00125556882604	0.0087359290609
n	0.150686696959	0.710171141436	0.0670856726374	0.0398118782184	0.00990515080543	0.0130601273523	0.00363267949146	0.000822229405669	0.000958247809713	0.00060740263068	0.0032588101983
t	0.184202247653	0.545247717145	0.0617228135458	0.0692062527395	0.0113528382685	0.105490813451	0.0178574281638	0.00215572240189	0.000817496903238	0.000845979160227	0.00110072806577
a	0.179972901364	0.446078142382	0.132634013849	0.0745818759132	0.0105755853228	0.130847706817	0.0213644477046	0.00207848051396	0.000666715548413	0.000764381986742	0.000435797036923
o	0.060487267348	0.431432820794	0.337332101283	0.106340633638	0.00862095667427	0.046524727539	0.00760035698487	0.000816286977987	0.000285559263471	0.000278092256581	0.000281228062308
n	0.0470232185293	0.259839783598	0.359639863761	0.260530461213	0.0158893222248	0.0473254887797	0.00672593876162	0.001497383486	0.000501190421157	0.000758232446527	0.000269129837436
a	0.0423780277458	0.124733801199	0.366463294587	0.389446953738	0.0193383687416	0.0479177460932	0.00630324557054	0.00169847977867	0.000550775917052	0.000909817615509	0.000259495032479
d	0.0330885371513	0.0508600800663	0.323182314196	0.464784784579	0.0234002512472	0.0869891151977	0.0103750058402	0.00283110957622	0.00162713971568	0.0023881793385	0.00047345038416
e	0.0299811947324	0.0215305242888	0.214974180732	0.580155161526	0.0318092990824	0.101107543399	0.0117636174001	0.00325146586541	0.00199532819523	0.00288206581383	0.000549609451387
r	0.0160182749261	0.00980156569627	0.172985768577	0.660002220509	0.0481789670275	0.0783415794663	0.00804722992003	0.00249635172847	0.00148393308841	0.00211237067228	0.000531739580462
f	0.016935495642	0.0103349648988	0.0757387761923	0.71375709017	0.0733399443425	0.0928601464888	0.00947274764001	0.00307538637616	0.00155942062947	0.00238048579076	0.000545497790154
