 	avete	fatto	già	le	verdure	</S>
i	0.67290943	0.3034378	0.0190219905	0.0028360377	0.000624318565	0.00117042052415
k	0.4132249951	0.302647836667	0.0447314555	0.00884350443333	0.229347764155	0.00120446202138
à	0.315679950133	0.281648008889	0.0718175698333	0.0124561926444	0.311768699052	0.00662961515379
m	0.299213717378	0.502427762963	0.0646954912778	0.0105606517148	0.112990358084	0.0101120287179
a	0.183281206459	0.716832887654	0.0455378404259	0.0081676583716	0.040987368328	0.00519302559597
t	0.127586497753	0.552730592551	0.266813980142	0.0110034435905	0.0400090243427	0.00185647175632
o	0.0478145401843	0.31911292085	0.579140203381	0.0138645278635	0.0393435048476	0.00072431870644
g	0.0208589774281	0.190219187283	0.617708657794	0.0218640096212	0.148985448349	0.00036372507548
i	0.0106561275094	0.0924121360943	0.665252019265	0.0450655538737	0.186257744683	0.000356435991827
à	0.115733038836	0.0980213320314	0.626489639755	0.0872621232912	0.066255368461	0.00623852671061
t	0.148608925212	0.0821454376771	0.498823299918	0.13839144443	0.123101591154	0.0089293155702
a	0.050936559184	0.0323289309924	0.344136082639	0.421102291477	0.146802237051	0.00469392905673
l	0.0173269658613	0.0122797648308	0.136060705213	0.506517493826	0.32538904235	0.00242608627891
à	0.0103957085738	0.0137156993436	0.0785527734043	0.473524127942	0.412805210783	0.011006520153
c	0.0134820101913	0.0173811346145	0.0868601011348	0.679537809314	0.188726338594	0.0140126378677
h	0.0112123626638	0.0116843013715	0.0802570170449	0.523037603105	0.368790251198	0.00501849899923
a	0.00497781703793	0.00576084185717	0.039185995615	0.273093361035	0.670735683733	0.00624633189308
n	0.00227614859598	0.00485479685239	0.020889604805	0.175503212678	0.789890727911	0.00658551105769
a	0.00144491411533	0.00491778158413	0.0151682140683	0.100860401893	0.74694268597	0.130665996446
</S>	0.000882167382665	0.00321139799206	0.00848605623415	0.0939316489465	0.635525457985	0.257963273223
