 	non	mi	aspetti	che	non	vengo	</S>
m	0.589508	0.4074546955	0.0005976342675	0.001297640966	8.172696155e-05	0.0010597568515	5.1866421e-07
ì	0.311990666667	0.677827705167	0.00601096725583	0.002074826022	0.000177809180517	0.00123748849717	0.000680477532437
m	0.159125916222	0.828713731722	0.00791972191861	0.00167963689067	0.000246054313506	0.000797211355723	0.00151769554415
e	0.066334253074	0.913282987241	0.0153029734729	0.00250380574689	0.000639874124502	0.000693466278574	0.00124267009472
m	0.0530030146913	0.910235415747	0.018337583491	0.012458067249	0.000990489791501	0.00443106627619	0.00054445759724
ì	0.0480531345638	0.802900025249	0.0893289368303	0.042001811083	0.00677170921383	0.00914076675873	0.00180368995141
n	0.0319560431879	0.651861855083	0.142640752277	0.126734700361	0.0165558467379	0.0244767142529	0.00577407915047
i	0.0212514809626	0.396333182428	0.189178650759	0.24659549012	0.111109498913	0.0292529624176	0.00627872541682
k	0.0503249648875	0.249469984876	0.18632830692	0.260233446707	0.137621217971	0.113090929473	0.00293116448394
a	0.0599416059725	0.200159000425	0.139348602307	0.202334452236	0.244119847657	0.151939452491	0.00215702280631
e	0.0203319175028	0.0672428459983	0.153349120769	0.207496570745	0.469687349219	0.079800263497	0.00209193232544
n	0.0107426713363	0.0257368288894	0.095148713923	0.168130033582	0.37681718474	0.322231101166	0.00119347283181
è	0.00871788317877	0.0144832234631	0.0515829693077	0.081417196194	0.19187004658	0.534705573722	0.117223083111
r	0.00509060602626	0.00908499272103	0.0397265881026	0.0467676857313	0.11526861286	0.620983447907	0.163078072704
k	0.00404179157542	0.016402951807	0.0191192640009	0.0318229962438	0.0564322522867	0.803520782636	0.0686600012347
o	0.00285498241181	0.0174904116357	0.0918844953003	0.0344990790813	0.107866504762	0.653694274212	0.0917102657449
m	0.0031309276906	0.0120764995786	0.1344553201	0.0412719150271	0.120373128521	0.596114504737	0.092577687515
e	0.0031652028902	0.0102527167595	0.2023114017	0.0396365523424	0.053181874107	0.534454201579	0.156998038105
</S>	0.0017138699351	0.00551115672975	0.30815934085	0.0409290711712	0.0442320735535	0.331810450789	0.267644034052
