 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a	0.96696937	0.0119205025	0.0187328966	0.00119506036	0.000179043085	0.000110808845	0.0001287603715	0.00076359744443
n	0.659941506667	0.0125221325	0.2253297226	0.0984420704933	0.00238132928833	0.000462947081667	0.000149383123833	0.000770933664477
è	0.237525714556	0.0640875655	0.3858846942	0.155471048498	0.00889849509611	0.00252620726056	0.00501566656128	0.140590603904
r	0.109472947185	0.0842841795	0.456782798067	0.135199537833	0.0144697243654	0.00295628071352	0.00748031865376	0.189354193168
k	0.0670672097283	0.0382799271667	0.585757132689	0.220005465944	0.0173690604551	0.00184393419784	0.00407593225125	0.0656013377693
e	0.0347605425761	0.0820013987222	0.535301520896	0.303316368648	0.018069986485	0.00144974024595	0.00214569138375	0.0229547769698
s	0.0176931018587	0.101699458241	0.366106680299	0.473005229549	0.031146783495	0.00110208046198	0.000824534344583	0.00842212534343
e	0.0154824649529	0.10299636808	0.262455956766	0.557542093183	0.0563006258317	0.00116323672066	0.000460589841528	0.00359863176798
s	0.0151858849843	0.0981147076933	0.201560755589	0.606214851061	0.0754771166106	0.00113479077355	0.000319835080509	0.00199204053766
e	0.0144435743281	0.0646791142311	0.11715765853	0.625343603687	0.173024592204	0.00231427275785	0.00066993225017	0.00236723146089
s	0.014599279276	0.0522631134437	0.0762425018433	0.637241054562	0.213527235401	0.00284012185262	0.00078847583439	0.00249816601563
e	0.0118354364253	0.0351684298479	0.0406549639478	0.558122398187	0.337274476467	0.0107305072175	0.0022910086958	0.00392273970054
t	0.0116273593084	0.0295314917826	0.0262219649826	0.500600342729	0.409190995489	0.0155803670725	0.0028296658386	0.00441779140685
t	0.00965946843613	0.0136937194275	0.0268629843275	0.66122873091	0.27548509183	0.0104191635242	0.00111917290287	0.00153163684562
à	0.0137525934787	0.0111291861425	0.0247714883092	0.471954577303	0.386564857277	0.0111798096747	0.00746971365096	0.0731777738185
s	0.0217472058262	0.0089136850475	0.0157284403031	0.227209222768	0.600029702426	0.0146280278916	0.012832377217	0.0989113602728
t	0.0241949846087	0.0065176346825	0.024058983101	0.206309954256	0.645588987475	0.0373640226305	0.0181031190723	0.0378623025909
e	0.0156339685509	0.00387944779417	0.0218069920403	0.139896929809	0.419091924825	0.316186877544	0.0608557946908	0.0226480433636
a	0.0052572294183	0.00167377501139	0.00746251408677	0.046933184783	0.152215876275	0.686001749181	0.0846012648969	0.0158544015879
n	0.0020984465261	0.000907749050463	0.00296078099559	0.0176874453843	0.064380314425	0.847315716394	0.0579151189656	0.00673441367597
k	0.00212773277537	0.00225265321682	0.0120064085652	0.0322930757948	0.050388321475	0.865781918798	0.0326492233219	0.00250061750532
ò	0.00752138369179	0.00729524140561	0.0150361477217	0.0363581334316	0.0649589304917	0.585383922933	0.0699730241073	0.213473140435
r	0.0171019982306	0.0103793814685	0.0106712734406	0.0188748533105	0.112217486831	0.418806130978	0.116661698036	0.295287096812
a	0.0147241901102	0.00683683902283	0.00938751561353	0.0123096787702	0.103320478977	0.357072253659	0.319437122679	0.176911875604
m	0.00512620909007	0.00340742047428	0.00518945367118	0.0109524315901	0.0603058830257	0.410191364553	0.378879630893	0.125947612248
a	0.00178170472202	0.00209370518743	0.00325212777506	0.01018465194	0.0456390610286	0.416597695518	0.440148933631	0.0803021644627
r	0.00153180477934	0.00223142415848	0.00777126780969	0.0171152487233	0.0348402686962	0.417301115839	0.453794957877	0.0654139600542
è	0.00154073522645	0.00235494720283	0.00927261033656	0.0194644485144	0.0335278549987	0.42158562428	0.388006432626	0.124247391918
o	0.000621828407483	0.000872813477777	0.00314601945885	0.00659787635147	0.0136777379329	0.16290790476	0.644410290875	0.167765539306
</S>	0.000330265551741	0.000440377629139	0.00161479014942	0.00336731753573	0.00709714271645	0.09273391888	0.774065215438	0.120350932653
