 	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.98355702	0.005488248	0.0032876264	0.000732900482	0.004224117512	0.000321510403	0.000636305141	0.001023132576	0.00011850213	0.00061065447674
n	0.667417222	0.0106686343333	0.307827586467	0.000814329760667	0.004724631904	0.001884896581	0.001028791647	0.00140990232533	0.00358007874667	0.00064393777758
è	0.256030026	0.110634866444	0.469130188822	0.0307874773536	0.069911672368	0.00369967279367	0.006597118149	0.00820635330844	0.00586368291556	0.0391389412445
g	0.133493105333	0.173179695481	0.417166602941	0.0501091124512	0.139588197456	0.00319967183122	0.0129191430497	0.0117240897695	0.00328484430519	0.0553355120815
r	0.0746306795443	0.0965211261603	0.658010134314	0.0266094228171	0.0973043456187	0.00310636884374	0.0111649201166	0.00785835272317	0.0027640537684	0.0220305480138
a	0.0297930759481	0.0896528930534	0.758593078105	0.0467866996057	0.0474156283396	0.00541081548125	0.00602028108887	0.00539917197439	0.00280145528947	0.0081268332246
t	0.018437529316	0.103894516018	0.774273072702	0.0550112524352	0.0315435811132	0.00633967539375	0.00242518336629	0.00235135146146	0.00241572299649	0.0033080672302
s	0.0147464611053	0.0579317823393	0.878533470901	0.0203937907517	0.0139120399711	0.00605919523125	0.00108705081543	0.00107116552382	0.0051551488655	0.00110990200673
a	0.00996720736843	0.0356663787798	0.722576573634	0.163759557624	0.0459260065904	0.0131206302771	0.00131291597848	0.00165583167461	0.0053774296885	0.000637490593577
m	0.0112824891228	0.0287197255933	0.616732324545	0.212596519041	0.0652289818635	0.0329400970924	0.00272987349283	0.00315781889154	0.0261199006295	0.000492327607859
à	0.0105490926576	0.0157862977311	0.478288492515	0.22467575618	0.192940628288	0.0374471146975	0.00332319379761	0.00315440009718	0.0330923677098	0.000742725295953
i	0.0036586968502	0.0074257745437	0.167180914738	0.353280785393	0.405981332763	0.0431528195658	0.0037064652992	0.00289021083239	0.0117036646166	0.00101936368198
è	0.00128176658107	0.00344937801457	0.0563877910627	0.259573915131	0.611613090921	0.0504374665219	0.00742906093307	0.0032070033108	0.0041709815522	0.00244954131066
n	0.00091065954369	0.00244109327152	0.0223808591042	0.117809615044	0.734525010307	0.0661062788406	0.0424659159777	0.0052321468036	0.0030245081174	0.00510391087022
a	0.000736541061563	0.00165362523717	0.0108572337547	0.0730360800147	0.500729814769	0.31507901628	0.0751534353259	0.0137689822679	0.00399072697247	0.00499456539007
g	0.00309180516752	0.00119392915906	0.0100353698049	0.0432522919049	0.19339589959	0.58034180876	0.0804185117753	0.0207166640893	0.0646906144575	0.00286314148002
r	0.00714721638917	0.00398348218635	0.0225749256016	0.0151626616683	0.0725335788633	0.673015386253	0.0774181719251	0.0199330730298	0.106923461486	0.00130805796334
à	0.00571297153639	0.00482631896212	0.0206721734339	0.0475743946894	0.110220165288	0.497749107084	0.217200985308	0.0235878310099	0.063018021162	0.00943798020778
m	0.00296584078546	0.00299437622071	0.0087713971113	0.0602335890631	0.169822175096	0.315069380695	0.378689595103	0.0225960455033	0.0257291444207	0.0131284076693
m	0.00242314749515	0.0023128619069	0.00743408510377	0.0226625783044	0.112157689699	0.425007060232	0.376123958368	0.0174304950011	0.0288607901736	0.0055873236031
a	0.00123798526922	0.00124283857163	0.00543553992459	0.0120123212181	0.0439598594663	0.344262688077	0.428021896123	0.118129954	0.0404579087245	0.0052389811477
s	0.00110601676057	0.00115705552654	0.00409107243153	0.00822432193937	0.0170008129554	0.241538937359	0.374472212041	0.193315618	0.154111656242	0.0049822885839
o	0.00106281005726	0.00113016364585	0.00363938873718	0.00528697274646	0.0070878969518	0.19371184012	0.22993178068	0.337560046	0.215685507414	0.0049036162293
n	0.00164083732282	0.00106673091895	0.00274160303906	0.00429052011049	0.00349869661727	0.115840644373	0.16419128356	0.398905892	0.302916164471	0.00490763633643
a	0.00183385239874	0.00104606355698	0.00244207971569	0.00248613756516	0.00178906075576	0.087593581791	0.0984279758533	0.397864650667	0.402282674824	0.00423394657214
d	0.00237540322405	0.000801872036327	0.00753966117456	0.00186566544339	0.00101880675192	0.0500350452637	0.0543829782844	0.368844740222	0.509004541608	0.00413131685738
e	0.00255601343388	0.000720095963776	0.00923929014685	0.0012662171028	0.000658074687307	0.0363498266546	0.0264425190948	0.286852283407	0.627927583869	0.00798810708579
r	0.00226650350383	0.000505374006259	0.00924318780428	0.00106455580527	0.000464955679102	0.0230785894515	0.0144384818649	0.245086962469	0.69446430129	0.00938710316193
f	0.00333111750128	0.000882947668753	0.0175196289348	0.000547346539423	0.000375091999701	0.0437161248172	0.00679631022163	0.111241408823	0.811878533763	0.00371152722064
ò	0.00230475108043	0.000944477656251	0.0142128477616	0.0722407119465	0.0533053745766	0.0613848516057	0.104330872174	0.0904306996077	0.581527751254	0.0193176974402
m	0.00286791784014	0.00091726551875	0.00594986420387	0.0974122797822	0.0760445271922	0.0822684755352	0.249744707391	0.202926263203	0.255042127085	0.0268265731467
m	0.00398969138005	0.000972799959583	0.00687728790129	0.0342617533941	0.0312008048641	0.128517248512	0.203757060464	0.216409086401	0.362327242362	0.0116870149489
u	0.00229786408022	0.000587263637994	0.00620002063376	0.0125081180314	0.0113814465214	0.104503806337	0.079822446488	0.113224454134	0.614307750787	0.055166805883
</S>	0.00115205582041	0.000294882216197	0.00330399281688	0.0073777178657	0.0062420354107	0.0553939734185	0.047804025744	0.091362467067	0.682803655393	0.104265152942
