 	le	canzone	si	scrivono	alla	notte	</S>
a	0.80660468	0.1715908325	0.0181908985	0.001024705265	0.000618336929	0.000343090583	0.00162738609852
t	0.562242346667	0.405084184167	0.0191858739667	0.00333075618833	0.00202270177633	0.00649562302767	0.00163847671951
r	0.323630982222	0.652480124722	0.0088074187889	0.00375721796278	0.00232635884211	0.00842864633256	0.000569252286503
a	0.246761737407	0.730627578241	0.0142061879296	0.00345351595426	0.0012456230307	0.00325327683419	0.000452099055501
ù	0.178699915802	0.78925281608	0.0216886013099	0.00448494175142	0.0009257469269	0.00174133067806	0.00320665848517
d	0.172012808601	0.736329638693	0.03937086377	0.0206942406838	0.00994986505897	0.0137791488927	0.00786341782839
i	0.1287957262	0.462095139564	0.29560478459	0.0634684868946	0.0169347995197	0.0244065792976	0.00869445470946
a	0.0464867555167	0.179140377688	0.65794551153	0.0845866936315	0.0111887989066	0.0153533355659	0.00529848805649
g	0.0207300766222	0.0880299937293	0.58937763051	0.174510555877	0.0413857925355	0.0836352646553	0.00233065853883
r	0.0669399435407	0.22984971791	0.284269129503	0.241681195292	0.0596649408452	0.116530033218	0.00106505132128
à	0.0879492525136	0.260983421303	0.172593935834	0.274768255097	0.0542764569484	0.139467116073	0.00996155344876
f	0.0491333878379	0.098758680101	0.229010651945	0.378587198366	0.0569703776495	0.172476765358	0.0150628962829
u	0.0256437567393	0.036531866967	0.254957527315	0.493556732789	0.0798760778832	0.100611709786	0.00882227632763
t	0.0094181725731	0.0130329329223	0.160181372438	0.604078464263	0.153754069294	0.0549530489287	0.00458191829521
t	0.00789268039103	0.0173029816408	0.0713009128127	0.603912788088	0.220119279765	0.0779042439762	0.00156711849774
e	0.00654857687534	0.0179099968856	0.0447141782709	0.450551809363	0.383623079922	0.0926434546587	0.00400888947925
t	0.00283372120345	0.00650485303387	0.0319281070903	0.338441803121	0.531010193307	0.0844754835529	0.00480583828408
s	0.00344512223448	0.00976013574462	0.0181130293634	0.321449094374	0.518036201102	0.127575226518	0.00162120635436
e	0.00302208777649	0.0103401909392	0.0163818021211	0.220652749458	0.588410643701	0.157887352173	0.00330519558679
n	0.00163027095716	0.0063798113374	0.0131954371737	0.121449412486	0.609905334567	0.243577934058	0.00386186115226
ì	0.00116950565405	0.00505820048013	0.00936180752457	0.0718372078287	0.384545918189	0.519932678019	0.00809473734075
t	0.00137012301968	0.00252422479438	0.00815033694152	0.0405778082762	0.20191757273	0.731434282673	0.0140256484469
t	0.00305307637323	0.00891333419813	0.00546848718051	0.0362126667587	0.140081017577	0.796616907558	0.00965450691563
a	0.00267196980108	0.010270221526	0.00355665652684	0.0215002081196	0.081289769859	0.672074919186	0.208636264072
</S>	0.00137164706554	0.005212703453	0.00236819431342	0.0112562468598	0.0584532309295	0.509571034593	0.411766932036
