 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
i	0.8261698	0.14015256	0.025547181	0.0036238306	0.000657496577	0.0009524875715	0.001356288607	0.000324892275	0.000139640965	0.00107580577772
a	0.619191483333	0.311400006667	0.054358477	0.00724731936667	0.00104175042567	0.0016075422905	0.00285116270233	0.000507193615	0.000218888428333	0.00157616492591
d	0.324902775778	0.597540435556	0.059084114	0.00991141078889	0.00104369202856	0.0022827910635	0.00278030163411	0.000619741928333	0.000779379416111	0.00105537124197
e	0.122437462593	0.801209898519	0.061171433	0.0089021415963	0.000805829272853	0.0019265679645	0.0014002902347	0.000498922571444	0.000907339132037	0.00074013581399
r	0.0528983011977	0.83833403284	0.0857744763333	0.0127416798654	0.000965520200951	0.00411786049817	0.00144471046823	0.000907383619148	0.00217757217068	0.000638479449663
f	0.0539919980659	0.84667611428	0.0709393351111	0.0145992662885	0.00131151623365	0.00623213966606	0.00160410158941	0.00130851528972	0.00308293529023	0.000254092748221
ì	0.174192666022	0.69983169476	0.0714635193704	0.0243275994295	0.00338933974455	0.00540209888869	0.00541619619647	0.00174082117991	0.00302195599674	0.0112140944694
m	0.208166393674	0.622604031587	0.0994786164568	0.0312867541432	0.00391871072818	0.00452797912956	0.0101696133988	0.00163466916664	0.00265901125891	0.0155542378898
m	0.115630712225	0.698445923862	0.112309812152	0.0294435090477	0.00376883305606	0.0139220397099	0.0149586654663	0.00128931342888	0.00429244201297	0.00593879252993
u	0.0587125198517	0.473062998621	0.343326544051	0.0788843716826	0.00732399578535	0.01681997427	0.0133365997554	0.00129179527629	0.00487060668099	0.00237059010998
f	0.0217396358939	0.177028962874	0.421705038017	0.229722233894	0.0282132532618	0.0592825481233	0.0136006478518	0.0143515306254	0.0332153375703	0.00114077360733
è	0.0108947761313	0.075246365958	0.277074996006	0.448933831298	0.0379776950873	0.0734310766078	0.0138421742173	0.0187166591751	0.0427029434568	0.00117944047311
t	0.00857965004377	0.047762055986	0.236272612002	0.582621677099	0.0473265170291	0.0360060261026	0.0123027876724	0.00745858802503	0.0155930095189	0.00607703762437
i	0.00615609074592	0.0320895911953	0.154157206001	0.603408359033	0.14728880701	0.0261480743675	0.0124475663575	0.00382141100834	0.00658403678963	0.00789885007479
p	0.00491883064664	0.0171577055984	0.081663750667	0.579551253011	0.233112002337	0.0543527571225	0.00829435958583	0.00510242033611	0.0122071474465	0.00363977058826
ò	0.00471699064888	0.0126658885328	0.0548208375557	0.557856684337	0.266272894112	0.0693331840408	0.00999877652861	0.00577082791204	0.0146018317488	0.00396206955942
r	0.00331244221629	0.0081445161776	0.0420145391852	0.474241294779	0.352495031371	0.0816974363469	0.0199760745095	0.00361065677068	0.00716009218293	0.00734790118647
k	0.0144684079721	0.0234732597259	0.0352241440617	0.351321631593	0.35649733379	0.161109692116	0.0307104998365	0.00675619292356	0.013461366061	0.00697747319549
e	0.0166941311087	0.02539121447	0.0289898615206	0.211504615964	0.465266104597	0.199614040705	0.0245103591788	0.00846901564119	0.0153937073537	0.0041669599985
t	0.00687500688757	0.010408775718	0.0114955464735	0.0885537624213	0.507886944866	0.340023056902	0.0140666571263	0.00702628854706	0.0116348171179	0.0020291242145
e	0.00359987239519	0.00539598776667	0.0055968820245	0.0469269710404	0.424718404955	0.477294975634	0.0184891948754	0.00688969238235	0.010065471706	0.00102252215317
e	0.0012085143174	0.00183586813289	0.0023880434415	0.0179512956135	0.452231321652	0.456627705211	0.0554453109585	0.00627974012745	0.00498017086867	0.00105201055106
