 	lo	sentii	ee	che	arrivava	</S>
t	0.9591581	0.00118766175	0.01101581515	0.00379432336	0.024735047395	0.000109104463105
o	0.88952219	0.0203259650833	0.0509404183833	0.00816584455333	0.0268434450317	0.00420219019437
n	0.848040986667	0.0309812510278	0.0688974161278	0.00836373585111	0.0382000129106	0.00551662180812
ì	0.634567438889	0.0761953956759	0.148531345376	0.019108579617	0.0450332489702	0.0765640146794
k	0.500831756296	0.096550872892	0.252427735125	0.0226072454723	0.0231414996567	0.10444089856
u	0.394002002199	0.288866261964	0.254821635042	0.0102753014241	0.0116160976856	0.0404186981867
s	0.167768974166	0.378791877321	0.375838408347	0.016858941808	0.0458553633619	0.0148864525889
a	0.0913598977887	0.21047597244	0.599815969449	0.033993889936	0.0590578597873	0.00529644317297
e	0.0307847973229	0.176185254147	0.67150922315	0.093616153312	0.0254681582624	0.00243643404099
e	0.010307749603	0.139519811382	0.49366012105	0.334131727771	0.0204528980875	0.00192771831366
k	0.00951569203633	0.0703741808273	0.236681393683	0.421841965924	0.260098216696	0.00148857252789
a	0.00924424786611	0.0257257356424	0.0915967892277	0.438312678641	0.434032932232	0.00108761683263
è	0.0033336629427	0.0346410535475	0.0889871677426	0.419688176214	0.426175337411	0.0271745982775
s	0.00171868951423	0.0375713305825	0.0926167385809	0.296543692071	0.535235645804	0.0363138859592
t	0.00175086617141	0.0142394207275	0.0399376708936	0.21424810869	0.716692698601	0.0131312218131
a	0.00141958704047	0.0057268054425	0.0140096529445	0.108606360897	0.832368682867	0.037868912231
z	0.00244236339682	0.00274598180417	0.0052864468615	0.0772144236323	0.866252794289	0.046057993347
z	0.00442752813227	0.00207779232472	0.00243263618717	0.0412957737108	0.93437553143	0.0153907260037
e	0.00316849965742	0.00237642114157	0.00137304399572	0.0334385354036	0.889133397143	0.0705100776192
</S>	0.00161608524871	0.00239620242078	0.00104548194786	0.0405450452018	0.821088228571	0.13330892381
