 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
p	0.91116993	0.084672061	0.0032839424	2.47487605e-05	7.83717405e-05	6.00989065e-05	2.10505795e-05	0.000113708147	0.0005667012695	5.735449095e-06	3.691592435e-06
ù	0.820737853333	0.132560390333	0.00545610576667	0.00129458033517	0.00204935461883	0.00118227685983	0.00210433134317	0.002242959299	0.00111042388983	0.0083954239967	0.0228663164209
r	0.754846941111	0.165871413444	0.00668402358889	0.00190559460172	0.00436838543961	0.00196106201994	0.00572516431439	0.0107412687663	0.00231772279661	0.0125462353322	0.033032192707
u	0.526413227037	0.397296341148	0.0208309056963	0.00284863735724	0.00401192207987	0.00382719330665	0.0058823157048	0.0127702891221	0.00229457769887	0.00731899454407	0.016505598469
k	0.207767931679	0.675419720383	0.0800449785654	0.00300108715241	0.00262193722662	0.00408881860222	0.0030411190416	0.0058850176607	0.00544276923296	0.00422614257469	0.00846046365833
a	0.077785720893	0.721681863461	0.172850502855	0.00552651921747	0.00189400457554	0.00445113936741	0.00147942305387	0.00269555977357	0.00644666500099	0.00175567601823	0.00343292612144
s	0.0345278222977	0.621512921154	0.323066117618	0.00639323277249	0.00162363949185	0.00455407417747	0.00094231057129	0.00143827997786	0.00325811189033	0.000929221345077	0.00175428789381
e	0.0174429648126	0.406121593718	0.537290722539	0.0227281866242	0.00285143439728	0.00758493044749	0.0011009323771	0.00127860864595	0.00216387610344	0.000548622797359	0.00088811085127
t	0.0230135919842	0.273145261239	0.655748457513	0.0284898363747	0.00487849716576	0.0087509333625	0.00127607550237	0.00145999511532	0.00215424764115	0.00044755380112	0.000635501643757
o	0.0247999675614	0.190939793746	0.664002852504	0.0783729016249	0.0137979032553	0.0185319110008	0.00326611307746	0.00282263670511	0.00219360177372	0.000582359692373	0.000689909474586
r	0.0492111954205	0.150556194582	0.640985550835	0.0957295859416	0.0261797254184	0.0222401732003	0.00473216709249	0.00445550473504	0.00416207571791	0.000789597150791	0.000958217438195
ò	0.0620350394735	0.137403857194	0.467225816945	0.0611548507139	0.0808829564728	0.0560160326001	0.0287428867642	0.031276924245	0.00810590357264	0.0188549972036	0.0483007657594
m	0.0305427028245	0.108399821398	0.414227238982	0.0564307435713	0.119708855491	0.0694262948667	0.0440832129214	0.054253932415	0.00714063285755	0.0269313332012	0.0688552532531
ì	0.0166152949415	0.0961277377993	0.357849268661	0.0401201078571	0.146570095164	0.0662103622889	0.0772638749738	0.078292941805	0.00912525028585	0.0315050382004	0.080320015751
a	0.007020408908	0.0409212086501	0.13775319222	0.050277462619	0.289500728388	0.112368714096	0.134791481658	0.106506703935	0.00953958962862	0.0316397972668	0.079680655717
f	0.0342234768968	0.039669408267	0.0694721344067	0.0412306585397	0.356209352796	0.107309951365	0.133154757219	0.115843084645	0.0637046844095	0.0116157034656	0.027566720039
o	0.0432935827279	0.0392699229357	0.0467136561356	0.0352150705132	0.281583890932	0.114265680455	0.208649849073	0.131000264882	0.0855136356365	0.00463558523187	0.00985882966633
r	0.052448786005	0.0584793378252	0.0386328450452	0.0327852631377	0.171544082977	0.106583863485	0.208275414358	0.130326758294	0.194849882712	0.00227079330062	0.00380299957544
à	0.0555109181717	0.0650883289851	0.0370739757817	0.0227878600126	0.080607667659	0.0551560488283	0.122554316119	0.248851239431	0.279011607571	0.0147538894235	0.0186042052251
e	0.0185180562856	0.0219311282625	0.0145356093232	0.0214634346709	0.057360506553	0.0378630599428	0.149373805373	0.45957598981	0.167772822524	0.0259942051412	0.0256113969084
n	0.0226839194869	0.0177347616449	0.00863450773707	0.00994599800363	0.0357233111843	0.0254706336476	0.116475219458	0.396161516603	0.339827030841	0.0161786540137	0.0111644124028
s	0.0295762971623	0.0220057348816	0.0130458929124	0.00415103751454	0.0160166117281	0.0162241545492	0.0428666338193	0.173608480201	0.672589706947	0.0058118108379	0.00410361584427
e	0.0153813185294	0.0130558298239	0.0110495337875	0.00724495090485	0.0197528462427	0.0118760921831	0.0335077259398	0.104172864734	0.706500015649	0.0627923228126	0.0146664843914
s	0.0066143137518	0.0059803164713	0.00595801307917	0.00784758313495	0.0186239499142	0.00752452539437	0.0300137517466	0.0797428729113	0.737851355216	0.0816861495642	0.0181571426071
c	0.00368073825827	0.0035921054961	0.00399663031972	0.00279562125932	0.0070578919714	0.00431040282479	0.0103384885822	0.0354422521371	0.895380601739	0.0273052955247	0.00609995134603
e	0.00123654308709	0.0012201922277	0.00140517588657	0.00144392476744	0.00456651005713	0.00189594893493	0.00484233519407	0.021132087879	0.91269792058	0.0400949688849	0.00946440078234
r	0.000505759195697	0.000764939899233	0.000662589348857	0.00103961853248	0.00384512993238	0.00109068820498	0.00303796081136	0.0150975741597	0.91866972686	0.0446501740116	0.0106358491708
r	0.000896401605232	0.00192283729974	0.00134428268295	0.00125820515416	0.00350281799079	0.00110037009499	0.00207593851712	0.00649180405323	0.95016797562	0.0261051403872	0.0051342146336
è	0.000959399718411	0.00205221695991	0.00310429089432	0.0395472493847	0.0399912193303	0.00731204013166	0.0453479511057	0.0474276564844	0.69147154854	0.0916620781291	0.0311243285445
o	0.00035169434847	0.00078528275197	0.00273652536277	0.0516709749482	0.0507391033768	0.00892431032389	0.0598727529686	0.0664715781615	0.313374401513	0.378660066043	0.0664132641815
m	0.000310800275157	0.000830290522657	0.00125498718559	0.0174657479727	0.0177729815089	0.00331160287463	0.0212359650662	0.0322585250538	0.449862675838	0.404723410748	0.0509729991605
à	0.000301686925052	0.000860785960886	0.00084197874853	0.00739694129423	0.00904157961963	0.00144575303821	0.00971558659873	0.0194137830179	0.494997096279	0.321594558983	0.134390256154
i	0.000158172071684	0.000319138841629	0.000379202836177	0.00408438234141	0.00628099643988	0.000653955999403	0.00635631606624	0.0131619625726	0.188871740093	0.591170709661	0.188563397051
</S>	0.000146152080842	0.000179939722815	0.000205649768088	0.00214388283571	0.00376883456994	0.000374183089702	0.00415522368312	0.0088020161363	0.100196345547	0.745183489831	0.134844246025
