 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.127778875	0.552507205	0.1255461015	0.0076971732	0.01484936741	0.04319517877	0.0067825224	0.121643555039
g	0.1017113246	0.562221995	0.136986563167	0.00753538833333	0.0176726998033	0.04514308359	0.0068217348	0.12190721617
r	0.0352744177	0.815354298333	0.0662734290557	0.00642866004444	0.0101349460344	0.01850986933	0.00709051226667	0.0409338862853
a	0.0690208324667	0.830652346111	0.0560330516852	0.00912553768148	0.00512828197813	0.00845372144333	0.00726628642222	0.0143199637338
t	0.119198690822	0.757952148704	0.0925369905617	0.0148168808938	0.00239614637271	0.00376913364778	0.00391299114074	0.0054170228915
s	0.081298208174	0.814574436235	0.0801987571872	0.0153469168646	0.00121694812424	0.00149615666926	0.00406047314691	0.00180807355767
a	0.064743498958	0.631654628745	0.276956959396	0.0198566091882	0.00118356069475	0.00130128230975	0.00351075944897	0.000792656346157
è	0.0713341453193	0.250018877582	0.602333263132	0.0594274710627	0.00508631406492	0.00293555093658	0.00192755864966	0.00693676109539
n	0.0407816267731	0.107197443861	0.654940294377	0.135287713688	0.0364062086883	0.00874945787886	0.00639155108322	0.0102456882318
a	0.0192497050577	0.055967897787	0.463297418126	0.330210527896	0.0944163762294	0.0200117326263	0.0101138816944	0.0067324526106
n	0.0120697751526	0.0203186892623	0.212570730709	0.622829545965	0.0986641897431	0.0186334987421	0.0107918615648	0.00412167322687
g	0.0236704257175	0.0235359345874	0.083395284903	0.782547748655	0.056065611581	0.00867443644737	0.0207136468549	0.00139689247229
r	0.0362154585725	0.128274152862	0.044168306301	0.694404156218	0.0350479661937	0.00738018414912	0.0539879356183	0.000521808484097
à	0.0268195923575	0.148742888387	0.063029806767	0.402169901406	0.268489800398	0.0212998150497	0.0578166495394	0.0116315177814
m	0.0134100867525	0.0518335575623	0.0737648399223	0.263887369802	0.527814800133	0.0282073610166	0.0249939520798	0.0160880388271
m	0.00771608855083	0.0215028288541	0.0557970359741	0.282740989934	0.562600800044	0.0247628256722	0.0385099819266	0.00636943650903
a	0.00436136874228	0.0098984063457	0.036796974558	0.171150378778	0.465066303348	0.251876052891	0.0567691639755	0.00408131040301
u	0.00147327329809	0.0033123901619	0.012437205206	0.0603446813927	0.264016964449	0.608286484297	0.0461689436585	0.00396000986767
d	0.0018840324247	0.00672714803963	0.00545558728867	0.0815818767976	0.120963200816	0.540976068099	0.240167073553	0.00224500089589
e	0.0020195344309	0.00786563812201	0.00308844109822	0.0882307323325	0.047490942772	0.467916496033	0.381042944518	0.0023452784053
r	0.00125575149963	0.00803323914947	0.00196825750141	0.0508501355108	0.018620630024	0.412764878678	0.504119898173	0.0023872067351
f	0.00219000603321	0.0167975633832	0.00301012840047	0.0811764231703	0.00862160774133	0.164422413559	0.722835569391	0.000946289818367
ù	0.0028786551444	0.0143546337877	0.0115902628002	0.0767841577234	0.127004141047	0.174263211853	0.545350039797	0.0477748845795
m	0.00307032708147	0.00623268012257	0.0179725122667	0.0690928125745	0.213367887016	0.348660250618	0.275620309932	0.0659832286932
m	0.00259346626049	0.00571948590752	0.0130326371889	0.0802138128582	0.125355900672	0.313183916873	0.435050369977	0.0248504554177
u	0.00127675988356	0.00424666762584	0.0064676984863	0.0471861531861	0.0481931727573	0.146257827291	0.689499323326	0.0568724371592
</S>	0.00063984083688	0.00227498029792	0.00331729272815	0.023769316943	0.0252534476786	0.112744366146	0.730964511663	0.10103626858
