 	sta	seduta	nel	giardino	nel	giardino	</S>
s	0.95498995	0.019730381	0.01964187275	0.001646720985	0.003202450145	0.000752853363	3.57480887e-05
t	0.941935916667	0.016867929	0.0282586115833	0.002643141295	0.00856836124833	0.00168221058767	4.37736362333e-05
e	0.804139138889	0.133050934667	0.0388112321944	0.008173310065	0.0112311202494	0.00218508972922	0.00240913139874
k	0.60872267963	0.284706294889	0.0594016307315	0.014943628355	0.0225230322498	0.00648310844307	0.00321959694291
a	0.424851119877	0.44571493163	0.0766526402438	0.0151409591183	0.0253964761499	0.00775267714769	0.00449113679097
m	0.242683693292	0.632961443877	0.0854557200813	0.0124537357061	0.0165546791166	0.00498987938256	0.00490078791766
m	0.140553491097	0.764460801292	0.0698783333604	0.00782534403537	0.0119607465722	0.00367025645085	0.00165102204979
è	0.0741810143657	0.847293520431	0.0606537277868	0.00561845381179	0.00945999239073	0.00197390247362	0.00081943075983
n	0.0362171734552	0.709771290144	0.227606669262	0.00873337660393	0.0143956497969	0.00162527455787	0.00165057910661
i	0.0177660603284	0.466192796715	0.464272839754	0.0322035032013	0.0132877229323	0.00163933515262	0.0046377539022
s	0.00994643078613	0.259218488905	0.668456929918	0.0411959850671	0.0140942739774	0.00255001085087	0.0045379194334
t	0.0290542964287	0.140296172968	0.749045859973	0.0264263723557	0.0466234653258	0.00696480418362	0.00158909861713
o	0.0315411705462	0.123009680989	0.644504003324	0.126580807452	0.0563402417753	0.0122655437279	0.00575863954571
g	0.0200826089187	0.079261937663	0.662028001108	0.177102729151	0.0421317992584	0.012201528576	0.0071914372019
i	0.0162527491522	0.0406421018877	0.615476127036	0.27445722305	0.0383045794195	0.0105349265253	0.0043323031873
a	0.00544342679407	0.0254403102959	0.381864819012	0.543440241017	0.0257255324732	0.0100269205084	0.00805873916243
r	0.019407450162	0.014684653932	0.283223756337	0.591961090339	0.0689186191577	0.0129765628361	0.00882783982081
d	0.0378798927207	0.0186889174773	0.300119552112	0.457374140113	0.159886133053	0.0209970579454	0.00505431370694
ì	0.0265853622536	0.0468015291591	0.272671340704	0.332195086704	0.283935344351	0.0203244586485	0.0174868962356
n	0.0109522380979	0.0541463787197	0.214622953568	0.347204318901	0.31826324145	0.0114425029828	0.0433683944119
o	0.00562622098463	0.0287108191866	0.126967295223	0.525082022967	0.237666640483	0.0253599587609	0.0505870881373
s	0.00514737261354	0.0104469845422	0.0453936791077	0.458753497656	0.400559800161	0.0491616002536	0.0305370965271
t	0.0122056785378	0.0101082677141	0.0265773040359	0.230809322552	0.64655968672	0.0634755007512	0.010264243557
o	0.0113136496793	0.00958149763803	0.0180493976886	0.162187430851	0.578358505573	0.191979913584	0.0285296120857
c	0.00554491595977	0.00392903121268	0.0072662969062	0.147584070284	0.564184578524	0.236879309195	0.0346118218619
ì	0.00364043973126	0.00604394633756	0.0068202356354	0.100559211428	0.738045626175	0.124931627732	0.019958953454
p	0.00224932662175	0.00928234644585	0.0122735305451	0.0593863791427	0.830190855392	0.0659847445773	0.0206328514847
o	0.00176880583058	0.00655992698195	0.0109855142684	0.0503866003809	0.660222378464	0.160693796859	0.109382995828
</S>	0.00090210855029	0.00382142974097	0.0057432017642	0.0420330751905	0.469378009232	0.27807469843	0.200047497914
